Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Fam174b	ENSMUST00000107456.2	family with sequence similarity 174, member B 	471	1	1	0	0	1	mmu-miR-142b				-0.27	-0.27	< 0.1
Dpp10	ENSMUST00000112606.2	dipeptidylpeptidase 10 	5	1	0	1	0	2	mmu-miR-142b				-0.27	-0.27	< 0.1
Plk3	ENSMUST00000076859.6	polo-like kinase 3 	48	1	1	0	0	0	mmu-miR-142b				-0.26	-0.32	< 0.1
Foxa2	ENSMUST00000109964.2	forkhead box A2 	267	2	0	2	0	0	mmu-miR-142b				-0.26	-0.38	< 0.1
Cmpk1	ENSMUST00000030491.8	cytidine monophosphate (UMP-CMP) kinase 1 	645	1	0	1	0	2	mmu-miR-142b				-0.26	-0.30	< 0.1
Zcchc4	ENSMUST00000113904.3	zinc finger, CCHC domain containing 4 	1526	1	1	0	0	0	mmu-miR-142b				-0.26	-0.27	< 0.1
Ptprc	ENSMUST00000182755.2	protein tyrosine phosphatase, receptor type, C 	381	3	1	1	1	0	mmu-miR-142b				-0.26	-0.27	< 0.1
Hoxd8	ENSMUST00000019749.3	homeobox D8 	959	1	0	1	0	1	mmu-miR-142b				-0.26	-0.27	< 0.1
Rdh1	ENSMUST00000073639.5	retinol dehydrogenase 1 (all trans) 	6	1	1	0	0	1	mmu-miR-142b				-0.26	-0.26	< 0.1
Eya2	ENSMUST00000063433.7	eyes absent 2 homolog (Drosophila) 	107	1	1	0	0	0	mmu-miR-142b				-0.26	-0.26	< 0.1
Pnrc2	ENSMUST00000030436.6	proline-rich nuclear receptor coactivator 2 	670	1	0	1	0	1	mmu-miR-142b				-0.26	-0.28	< 0.1
Kcnk15	ENSMUST00000109396.1	potassium channel, subfamily K, member 15 	5	1	1	0	0	1	mmu-miR-142b				-0.26	-0.26	< 0.1
Olfr1133	ENSMUST00000099855.1	olfactory receptor 1133 	42	2	1	0	1	0	mmu-miR-142b				-0.26	-0.26	< 0.1
Amy1	ENSMUST00000067980.6	amylase 1, salivary 	211	1	1	0	0	0	mmu-miR-142b				-0.26	-0.48	< 0.1
Senp5	ENSMUST00000023457.6	SUMO/sentrin specific peptidase 5 	220	2	1	0	1	1	mmu-miR-142b				-0.26	-0.32	< 0.1
Gm9979	ENSMUST00000069457.1	predicted gene 9979 	5	2	0	0	2	0	mmu-miR-142b				-0.26	-0.26	< 0.1
Slc7a8	ENSMUST00000022787.6	solute carrier family 7 (cationic amino acid transporter, y+ system), member 8 	33	1	1	0	0	0	mmu-miR-142b				-0.26	-0.26	< 0.1
Gm28049	ENSMUST00000179116.2	predicted gene, 28049 	5	2	0	2	0	0	mmu-miR-142b				-0.26	-0.26	< 0.1
D930020B18Rik	ENSMUST00000120642.2	RIKEN cDNA D930020B18 gene 	10	2	1	0	1	0	mmu-miR-142b				-0.26	-0.30	< 0.1
Gm4937	ENSMUST00000096389.4	predicted gene 4937 	5	1	0	1	0	0	mmu-miR-142b				-0.26	-0.26	< 0.1
Letmd1	ENSMUST00000037001.8	LETM1 domain containing 1 	2438	2	0	2	0	0	mmu-miR-142b				-0.26	-0.27	< 0.1
Plekhb1	ENSMUST00000107043.2	pleckstrin homology domain containing, family B (evectins) member 1 	276	1	1	0	0	0	mmu-miR-142b				-0.26	-0.26	< 0.1
Armcx5	ENSMUST00000096321.2	armadillo repeat containing, X-linked 5 	5	1	1	0	0	0	mmu-miR-142b				-0.26	-0.26	< 0.1
Itga8	ENSMUST00000028106.5	integrin alpha 8 	268	2	0	1	1	0	mmu-miR-142b				-0.26	-0.26	< 0.1
Bphl	ENSMUST00000040656.6	biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen) 	8348	1	0	1	0	0	mmu-miR-142b				-0.26	-0.26	< 0.1
Sirt5	ENSMUST00000066804.4	sirtuin 5 	439	1	1	0	0	0	mmu-miR-142b				-0.25	-0.25	< 0.1
Pik3cb	ENSMUST00000035037.8	phosphatidylinositol 3-kinase, catalytic, beta polypeptide 	530	0	0	0	0	0	mmu-miR-142b				-0.25	-0.30	< 0.1
Zranb1	ENSMUST00000106157.2	zinc finger, RAN-binding domain containing 1 	452	2	1	1	0	0	mmu-miR-142b				-0.25	-0.35	< 0.1
Gjc1	ENSMUST00000068933.6	gap junction protein, gamma 1 	295	1	0	1	0	1	mmu-miR-142b				-0.25	-0.25	< 0.1
Pom121l2	ENSMUST00000017126.5	POM121 membrane glycoprotein-like 2 (rat) 	0	1	1	0	0	0	mmu-miR-142b				-0.25	-0.25	< 0.1
Olfr456	ENSMUST00000057251.6	olfactory receptor 456 	2	1	1	0	0	0	mmu-miR-142b				-0.25	-0.25	< 0.1
Ptk7	ENSMUST00000044442.8	PTK7 protein tyrosine kinase 7 	105	1	0	1	0	0	mmu-miR-142b				-0.25	-0.25	< 0.1
Tspyl2	ENSMUST00000044509.6	TSPY-like 2 	146	1	0	1	0	0	mmu-miR-142b				-0.25	-0.25	< 0.1
Epn2	ENSMUST00000108711.2	epsin 2 	323	3	0	1	2	0	mmu-miR-142b				-0.25	-0.27	< 0.1
Bhlhe22	ENSMUST00000026120.7	basic helix-loop-helix family, member e22 	17	1	0	1	0	1	mmu-miR-142b				-0.25	-0.27	< 0.1
Wnt6	ENSMUST00000006716.7	wingless-related MMTV integration site 6 	33	2	0	1	1	0	mmu-miR-142b				-0.25	-0.31	< 0.1
Sowahb	ENSMUST00000061328.5	sosondowah ankyrin repeat domain family member B 	252	1	1	0	0	0	mmu-miR-142b				-0.25	-0.25	< 0.1
Gm16390	ENSMUST00000096852.4	predicted gene 16390 	5	1	0	1	0	0	mmu-miR-142b				-0.25	-0.25	< 0.1
Dapp1	ENSMUST00000029806.7	dual adaptor for phosphotyrosine and 3-phosphoinositides 1 	144	1	1	0	0	0	mmu-miR-142b				-0.25	-0.28	< 0.1
Aldh5a1	ENSMUST00000037615.6	aldhehyde dehydrogenase family 5, subfamily A1 	1043	1	1	0	0	2	mmu-miR-142b				-0.25	-0.34	< 0.1
Zic3	ENSMUST00000088627.5	zinc finger protein of the cerebellum 3 	339	1	1	0	0	1	mmu-miR-142b				-0.25	-0.26	< 0.1
Gas1	ENSMUST00000065086.4	growth arrest specific 1 	753	1	1	0	0	0	mmu-miR-142b				-0.25	-0.27	< 0.1
Dazap1	ENSMUST00000105362.2	DAZ associated protein 1 	2556	1	0	1	0	0	mmu-miR-142b				-0.25	-0.28	< 0.1
Tiparp	ENSMUST00000047906.4	TCDD-inducible poly(ADP-ribose) polymerase 	182	2	1	1	0	0	mmu-miR-142b				-0.24	-0.25	< 0.1
Klhdc10	ENSMUST00000068259.6	kelch domain containing 10 	2497	2	1	1	0	0	mmu-miR-142b				-0.24	-0.26	< 0.1
Gm12888	ENSMUST00000097905.2	predicted gene 12888 	5	1	0	1	0	0	mmu-miR-142b				-0.24	-0.24	< 0.1
Fam53a	ENSMUST00000065119.9	family with sequence similarity 53, member A 	154	1	0	1	0	0	mmu-miR-142b				-0.24	-0.25	< 0.1
Csn1s1	ENSMUST00000094641.4	casein alpha s1 	5	1	0	0	1	0	mmu-miR-142b				-0.24	-0.24	< 0.1
Cks1b	ENSMUST00000029679.3	CDC28 protein kinase 1b 	52	1	0	0	1	0	mmu-miR-142b				-0.24	-0.24	< 0.1
Gm5615	ENSMUST00000098900.2	predicted gene 5615 	5	1	0	1	0	0	mmu-miR-142b				-0.24	-0.24	< 0.1
Sh3kbp1	ENSMUST00000112456.3	SH3-domain kinase binding protein 1 	256	2	0	1	1	0	mmu-miR-142b				-0.24	-0.26	< 0.1
Sppl3	ENSMUST00000031530.5	signal peptide peptidase 3 	1551	1	1	0	0	0	mmu-miR-142b				-0.24	-0.24	< 0.1
Gm16223	ENSMUST00000087332.4	predicted gene 16223 	56	1	1	0	0	0	mmu-miR-142b				-0.24	-0.24	< 0.1
Nampt	ENSMUST00000020886.7	nicotinamide phosphoribosyltransferase 	10882	0	0	0	0	0	mmu-miR-142b				-0.24	-0.24	< 0.1
Ubap1l	ENSMUST00000147185.1	ubiquitin-associated protein 1-like 	5	1	0	0	1	0	mmu-miR-142b				-0.24	-0.24	< 0.1
1700042B14Rik	ENSMUST00000076671.3	RIKEN cDNA 1700042B14 gene 	5	1	0	1	0	0	mmu-miR-142b				-0.24	-0.24	< 0.1
Zik1	ENSMUST00000032551.7	zinc finger protein interacting with K protein 1 	59	2	1	0	1	0	mmu-miR-142b				-0.24	-0.25	< 0.1
Aktip	ENSMUST00000120349.2	thymoma viral proto-oncogene 1 interacting protein 	2485	2	0	1	1	0	mmu-miR-142b				-0.24	-0.26	< 0.1
Gm5294	ENSMUST00000179205.1	predicted gene 5294 	4	1	0	1	0	0	mmu-miR-142b				-0.24	-0.24	< 0.1
Foxi3	ENSMUST00000069634.5	forkhead box I3 	3619	1	1	0	0	0	mmu-miR-142b				-0.24	-0.24	< 0.1
Hoxc8	ENSMUST00000001703.7	homeobox C8 	19	1	0	1	0	0	mmu-miR-142b				-0.24	-0.24	< 0.1
Ebna1bp2	ENSMUST00000030501.9	EBNA1 binding protein 2 	1499	2	0	1	1	0	mmu-miR-142b				-0.24	-0.29	< 0.1
P2ry13	ENSMUST00000040622.1	purinergic receptor P2Y, G-protein coupled 13 	32	1	1	0	0	1	mmu-miR-142b				-0.23	-0.23	< 0.1
Stxbp5l	ENSMUST00000114787.2	syntaxin binding protein 5-like 	46	3	1	1	1	3	mmu-miR-142b				-0.23	-0.47	< 0.1
Clgn	ENSMUST00000002259.7	calmegin 	16	1	1	0	0	0	mmu-miR-142b				-0.23	-0.23	< 0.1
Gm5087	ENSMUST00000060526.5	predicted gene 5087 	5	1	0	1	0	2	mmu-miR-142b				-0.23	-0.23	< 0.1
Tlr3	ENSMUST00000034056.5	toll-like receptor 3 	259	1	0	1	0	1	mmu-miR-142b				-0.23	-0.23	< 0.1
Slit3	ENSMUST00000069837.3	slit homolog 3 (Drosophila) 	788	2	0	0	2	0	mmu-miR-142b				-0.23	-0.28	< 0.1
4930468A15Rik	ENSMUST00000114054.1	RIKEN cDNA 4930468A15 gene 	5	1	0	0	1	0	mmu-miR-142b				-0.23	-0.23	< 0.1
Cox7a2l	ENSMUST00000167741.2	cytochrome c oxidase subunit VIIa polypeptide 2-like 	3681	1	0	1	0	0	mmu-miR-142b				-0.23	-0.23	< 0.1
Ppp4r2	ENSMUST00000063854.4	protein phosphatase 4, regulatory subunit 2 	1441	2	1	1	0	0	mmu-miR-142b				-0.23	-0.26	< 0.1
Cc2d2a	ENSMUST00000048150.9	coiled-coil and C2 domain containing 2A 	173	1	0	0	1	0	mmu-miR-142b				-0.23	-0.23	< 0.1
Gatc	ENSMUST00000139167.1	glutamyl-tRNA(Gln) amidotransferase, subunit C homolog (bacterial) 	149	2	1	0	1	0	mmu-miR-142b				-0.23	-0.40	< 0.1
Gm4981	ENSMUST00000099726.3	predicted gene 4981 	5	1	0	1	0	0	mmu-miR-142b				-0.23	-0.23	< 0.1
Fbrsl1	ENSMUST00000069483.6	fibrosin-like 1 	533	0	0	0	0	0	mmu-miR-142b				-0.23	-0.23	< 0.1
2610018G03Rik	ENSMUST00000033444.5	RIKEN cDNA 2610018G03 gene 	70	2	0	1	1	0	mmu-miR-142b				-0.23	-0.25	< 0.1
Obp1a	ENSMUST00000088201.1	odorant binding protein IA 	5	1	0	0	1	0	mmu-miR-142b				-0.23	-0.23	< 0.1
Krt1	ENSMUST00000023790.3	keratin 1 	6	1	1	0	0	0	mmu-miR-142b				-0.23	-0.23	< 0.1
Aox2	ENSMUST00000114366.2	aldehyde oxidase 2 	5	1	1	0	0	0	mmu-miR-142b				-0.23	-0.23	< 0.1
Cd24a	ENSMUST00000058714.8	CD24a antigen 	1262	1	0	0	1	0	mmu-miR-142b				-0.23	-0.23	< 0.1
Rbfox1	ENSMUST00000056416.7	RNA binding protein, fox-1 homolog (C. elegans) 1 	709	1	0	0	1	0	mmu-miR-142b				-0.23	-0.30	< 0.1
Fgf5	ENSMUST00000031280.1	fibroblast growth factor 5 	68	1	1	0	0	1	mmu-miR-142b				-0.23	-0.32	< 0.1
Stard3nl	ENSMUST00000039694.7	STARD3 N-terminal like 	189	1	0	1	0	0	mmu-miR-142b				-0.23	-0.23	< 0.1
Uprt	ENSMUST00000087867.5	uracil phosphoribosyltransferase (FUR1) homolog (S. cerevisiae) 	58	1	0	1	0	3	mmu-miR-142b				-0.23	-0.37	< 0.1
Fam19a4	ENSMUST00000089295.4	family with sequence similarity 19, member A4 	17	2	0	2	0	0	mmu-miR-142b				-0.23	-0.23	< 0.1
Gm10295	ENSMUST00000094315.2	predicted gene 10295 	5	1	1	0	0	0	mmu-miR-142b				-0.23	-0.23	< 0.1
Thap4	ENSMUST00000190116.1	THAP domain containing 4 	521	1	0	1	0	0	mmu-miR-142b				-0.22	-0.27	< 0.1
Rabep1	ENSMUST00000100928.5	rabaptin, RAB GTPase binding effector protein 1 	2666	2	1	0	1	1	mmu-miR-142b				-0.22	-0.25	< 0.1
Pcbd1	ENSMUST00000020298.6	pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 1 	7556	1	0	0	1	0	mmu-miR-142b				-0.22	-0.23	< 0.1
Lix1	ENSMUST00000115576.2	limb expression 1 homolog (chicken) 	43	2	1	0	1	1	mmu-miR-142b				-0.22	-0.22	< 0.1
Fra10ac1	ENSMUST00000067167.5	FRA10AC1 homolog (human) 	234	1	0	1	0	0	mmu-miR-142b				-0.22	-0.22	< 0.1
Umod	ENSMUST00000033263.4	uromodulin 	6770	1	1	0	0	0	mmu-miR-142b				-0.22	-0.27	< 0.1
Gm10604	ENSMUST00000098260.2	predicted gene 10604 	5	1	0	1	0	0	mmu-miR-142b				-0.22	-0.22	< 0.1
Tcf7l1	ENSMUST00000069536.6	transcription factor 7 like 1 (T cell specific, HMG box) 	185	1	0	1	0	0	mmu-miR-142b				-0.22	-0.23	< 0.1
Rhbdd1	ENSMUST00000027322.8	rhomboid domain containing 1 	651	1	1	0	0	0	mmu-miR-142b				-0.22	-0.23	< 0.1
Olfm4	ENSMUST00000088735.3	olfactomedin 4 	55	1	0	1	0	0	mmu-miR-142b				-0.22	-0.22	< 0.1
Cadm2	ENSMUST00000114292.2	cell adhesion molecule 2 	17	2	1	1	0	1	mmu-miR-142b				-0.22	-0.35	< 0.1
Lrriq3	ENSMUST00000029833.7	leucine-rich repeats and IQ motif containing 3 	6	1	0	0	1	0	mmu-miR-142b				-0.22	-0.27	< 0.1
Panx3	ENSMUST00000011262.2	pannexin 3 	5	2	1	0	1	0	mmu-miR-142b				-0.22	-0.22	< 0.1
Hbegf	ENSMUST00000025363.5	heparin-binding EGF-like growth factor 	131	1	1	0	0	0	mmu-miR-142b				-0.22	-0.22	< 0.1
Eid2	ENSMUST00000059596.7	EP300 interacting inhibitor of differentiation 2 	709	1	0	0	1	0	mmu-miR-142b				-0.22	-0.22	< 0.1
Cct4	ENSMUST00000173867.2	chaperonin containing Tcp1, subunit 4 (delta) 	24836	1	0	0	1	0	mmu-miR-142b				-0.22	-0.22	< 0.1
Gje1	ENSMUST00000020016.4	gap junction protein, epsilon 1 	5	1	0	0	1	0	mmu-miR-142b				-0.22	-0.22	< 0.1
Efcab3	ENSMUST00000021029.5	EF-hand calcium binding domain 3 	5	1	0	0	1	0	mmu-miR-142b				-0.22	-0.22	< 0.1
4930428D18Rik	ENSMUST00000101419.1	RIKEN cDNA 4930428D18 gene 	7	1	0	0	1	0	mmu-miR-142b				-0.22	-0.22	< 0.1
B4galt3	ENSMUST00000111313.4	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3 	433	1	0	1	0	0	mmu-miR-142b				-0.22	-0.22	< 0.1
Ckmt2	ENSMUST00000022122.3	creatine kinase, mitochondrial 2 	52609	1	0	1	0	0	mmu-miR-142b				-0.22	-0.22	< 0.1
Rab28	ENSMUST00000031011.8	RAB28, member RAS oncogene family 	272	1	1	0	0	0	mmu-miR-142b				-0.22	-0.22	< 0.1
Dpp7	ENSMUST00000028332.7	dipeptidylpeptidase 7 	85	1	0	1	0	0	mmu-miR-142b				-0.22	-0.22	< 0.1
Gmnc	ENSMUST00000089832.4	geminin coiled-coil domain containing 	6	2	0	0	2	0	mmu-miR-142b				-0.22	-0.22	< 0.1
Orc4	ENSMUST00000028098.5	origin recognition complex, subunit 4 	1446	3	0	2	1	1	mmu-miR-142b				-0.22	-0.30	< 0.1
Asun	ENSMUST00000032427.9	asunder, spermatogenesis regulator 	238	1	0	1	0	2	mmu-miR-142b				-0.22	-0.25	< 0.1
Tc2n	ENSMUST00000162735.2	tandem C2 domains, nuclear 	179	1	0	0	1	1	mmu-miR-142b				-0.22	-0.30	< 0.1
Sox17	ENSMUST00000027035.4	SRY (sex determining region Y)-box 17 	343	1	0	1	0	1	mmu-miR-142b				-0.22	-0.24	< 0.1
A630095N17Rik	ENSMUST00000179573.1	RIKEN cDNA A630095N17 gene 	5	1	0	1	0	0	mmu-miR-142b				-0.22	-0.22	< 0.1
Usp39	ENSMUST00000070345.3	ubiquitin specific peptidase 39 	3206	1	1	0	0	0	mmu-miR-142b				-0.22	-0.23	< 0.1
Lmbrd2	ENSMUST00000090380.4	LMBR1 domain containing 2 	3030	1	0	1	0	1	mmu-miR-142b				-0.22	-0.22	< 0.1
Pigh	ENSMUST00000072154.7	phosphatidylinositol glycan anchor biosynthesis, class H 	115	1	1	0	0	0	mmu-miR-142b				-0.22	-0.22	< 0.1
Vstm2a	ENSMUST00000109645.3	V-set and transmembrane domain containing 2A 	60	2	0	2	0	1	mmu-miR-142b				-0.22	-0.26	< 0.1
Heatr2	ENSMUST00000026975.6	HEAT repeat containing 2 	81	1	1	0	0	0	mmu-miR-142b				-0.22	-0.23	< 0.1
Mnat1	ENSMUST00000021523.6	menage a trois 1 	407	2	1	1	0	0	mmu-miR-142b				-0.22	-0.41	< 0.1
Atxn7l3b	ENSMUST00000099276.3	ataxin 7-like 3B 	75	3	1	1	1	0	mmu-miR-142b				-0.22	-0.43	< 0.1
Gm4070	ENSMUST00000106766.3	predicted gene 4070 	5	1	0	0	1	1	mmu-miR-142b				-0.21	-0.21	< 0.1
Zdhhc13	ENSMUST00000118927.2	zinc finger, DHHC domain containing 13 	133	1	0	0	1	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Gvin1	ENSMUST00000006667.5	GTPase, very large interferon inducible 1 	5	1	0	0	1	1	mmu-miR-142b				-0.21	-0.21	< 0.1
Btg2	ENSMUST00000020692.6	B cell translocation gene 2, anti-proliferative 	3163	1	1	0	0	0	mmu-miR-142b				-0.21	-0.22	< 0.1
Unkl	ENSMUST00000039734.6	unkempt-like (Drosophila) 	42	2	1	0	1	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Cks1brt	ENSMUST00000076896.5	CDC28 protein kinase 1b, retrogene 	7	1	0	0	1	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Prkaa2	ENSMUST00000030243.7	protein kinase, AMP-activated, alpha 2 catalytic subunit 	2924	1	0	0	1	1	mmu-miR-142b				-0.21	-0.23	< 0.1
Gid4	ENSMUST00000070681.6	GID complex subunit 4, VID24 homolog (S. cerevisiae) 	563	1	0	1	0	0	mmu-miR-142b				-0.21	-0.32	< 0.1
Fbxo33	ENSMUST00000043204.7	F-box protein 33 	40	0	0	0	0	0	mmu-miR-142b				-0.21	-0.24	< 0.1
Grid2ip	ENSMUST00000120825.1	glutamate receptor, ionotropic, delta 2 (Grid2) interacting protein 1 	5	1	0	1	0	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Csf1	ENSMUST00000118593.2	colony stimulating factor 1 (macrophage) 	1560	1	1	0	0	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Sep15	ENSMUST00000106211.1	selenoprotein 	3706	1	0	0	1	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Creb5	ENSMUST00000047450.7	cAMP responsive element binding protein 5 	82	1	0	0	1	2	mmu-miR-142b				-0.21	-0.21	< 0.1
Tmem55a	ENSMUST00000029875.3	transmembrane protein 55A 	1557	1	1	0	0	0	mmu-miR-142b				-0.21	-0.26	< 0.1
Mospd1	ENSMUST00000096447.3	motile sperm domain containing 1 	14	1	1	0	0	0	mmu-miR-142b				-0.21	-0.34	< 0.1
Arpc1a	ENSMUST00000031625.9	actin related protein 2/3 complex, subunit 1A 	158	1	0	0	1	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Dtnbp1	ENSMUST00000072329.8	dystrobrevin binding protein 1 	284	1	0	0	1	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Ncoa7	ENSMUST00000092610.5	nuclear receptor coactivator 7 	571	1	0	0	1	0	mmu-miR-142b				-0.21	-0.23	< 0.1
Ank	ENSMUST00000022875.6	progressive ankylosis 	1833	1	0	0	1	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Pcdhb1	ENSMUST00000052366.3	protocadherin beta 1 	3	3	0	1	2	0	mmu-miR-142b				-0.21	-0.24	< 0.1
Ttc7	ENSMUST00000041110.6	tetratricopeptide repeat domain 7 	615	2	1	1	0	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Tob1	ENSMUST00000041589.5	transducer of ErbB-2.1 	1639	1	0	0	1	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Peg12	ENSMUST00000094339.2	paternally expressed 12 	100	1	1	0	0	2	mmu-miR-142b				-0.21	-0.22	< 0.1
Aga	ENSMUST00000033920.4	aspartylglucosaminidase 	228	1	0	0	1	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Ttc8	ENSMUST00000079146.7	tetratricopeptide repeat domain 8 	401	1	0	1	0	0	mmu-miR-142b				-0.21	-0.21	< 0.1
F3	ENSMUST00000029771.8	coagulation factor III 	6438	1	0	1	0	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Tenm3	ENSMUST00000190840.1	teneurin transmembrane protein 3 	93	1	0	0	1	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Gng11	ENSMUST00000031670.8	guanine nucleotide binding protein (G protein), gamma 11 	2217	1	0	0	1	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Cd40lg	ENSMUST00000033466.1	CD40 ligand 	14	1	0	1	0	1	mmu-miR-142b				-0.21	-0.21	< 0.1
Ces5a	ENSMUST00000080391.8	carboxylesterase 5A 	5	1	0	1	0	0	mmu-miR-142b				-0.21	-0.21	< 0.1
Zic2	ENSMUST00000075888.5	zinc finger protein of the cerebellum 2 	1636	1	0	1	0	1	mmu-miR-142b				-0.21	-0.21	< 0.1
Hist1h4k	ENSMUST00000102983.1	histone cluster 1, H4k 	26	1	0	0	1	1	mmu-miR-142b				-0.21	-0.26	< 0.1
Thumpd3	ENSMUST00000032398.9	THUMP domain containing 3 	404	2	1	1	0	0	mmu-miR-142b				-0.21	-0.26	< 0.1
Ralyl	ENSMUST00000108372.2	RALY RNA binding protein-like 	8	1	0	1	0	0	mmu-miR-142b				-0.20	-0.20	< 0.1
Vmn1r53	ENSMUST00000076086.2	vomeronasal 1 receptor 53 	46	1	0	0	1	0	mmu-miR-142b				-0.20	-0.20	< 0.1
Zbtbd6	ENSMUST00000100359.1	kelch repeat and BTB (POZ) domain containing 6 	23	1	0	1	0	0	mmu-miR-142b				-0.20	-0.20	< 0.1
C5ar1	ENSMUST00000050770.5	complement component 5a receptor 1 	95	2	0	1	1	0	mmu-miR-142b				-0.20	-0.21	< 0.1
Ift122	ENSMUST00000112925.2	intraflagellar transport 122 	86	1	0	1	0	0	mmu-miR-142b				-0.20	-0.22	< 0.1
4933408B17Rik	ENSMUST00000056932.3	RIKEN cDNA 4933408B17 gene 	5	1	0	1	0	0	mmu-miR-142b				-0.20	-0.20	< 0.1
Rab3ip	ENSMUST00000020375.6	RAB3A interacting protein 	1372	1	0	1	0	1	mmu-miR-142b				-0.20	-0.21	< 0.1
Otp	ENSMUST00000022195.11	orthopedia homolog (Drosophila) 	6	1	1	0	0	0	mmu-miR-142b				-0.20	-0.20	< 0.1
Hook3	ENSMUST00000037182.8	hook homolog 3 (Drosophila) 	1176	4	2	1	1	0	mmu-miR-142b				-0.20	-0.26	< 0.1
Rhou	ENSMUST00000045487.3	ras homolog gene family, member U 	659	2	1	0	1	0	mmu-miR-142b				-0.20	-0.21	< 0.1
Neil2	ENSMUST00000038229.4	nei like 2 (E. coli) 	77	2	1	0	1	0	mmu-miR-142b				-0.20	-0.21	< 0.1
Kitl	ENSMUST00000105283.2	kit ligand 	3308	1	1	0	0	1	mmu-miR-142b				-0.20	-0.20	< 0.1
Morf4l2	ENSMUST00000113097.2	mortality factor 4 like 2 	5	1	0	1	0	0	mmu-miR-142b				-0.20	-0.20	< 0.1
Frmd3	ENSMUST00000084474.5	FERM domain containing 3 	19	4	2	2	0	0	mmu-miR-142b				-0.20	-0.43	< 0.1
Ipmk	ENSMUST00000079252.7	inositol polyphosphate multikinase 	1300	1	1	0	0	1	mmu-miR-142b				-0.20	-0.20	< 0.1
Isca2	ENSMUST00000021667.5	iron-sulfur cluster assembly 2 homolog (S. cerevisiae) 	2749	2	0	1	1	0	mmu-miR-142b				-0.20	-0.30	< 0.1
Cbx4	ENSMUST00000026665.7	chromobox 4 	867	0	0	0	0	0	mmu-miR-142b				-0.20	-0.21	< 0.1
Dse	ENSMUST00000048010.7	dermatan sulfate epimerase 	2573	1	0	0	1	0	mmu-miR-142b				-0.20	-0.20	< 0.1
Gm9923	ENSMUST00000061324.4	predicted pseudogene 9923 	5	1	0	0	1	0	mmu-miR-142b				-0.20	-0.20	< 0.1
S100a14	ENSMUST00000167598.3	S100 calcium binding protein A14 	18	2	0	1	1	0	mmu-miR-142b				-0.20	-0.26	< 0.1
Psg19	ENSMUST00000004657.8	pregnancy specific glycoprotein 19 	5	2	1	1	0	0	mmu-miR-142b				-0.20	-0.40	< 0.1
Atp8b2	ENSMUST00000069805.8	ATPase, class I, type 8B, member 2 	355	0	0	0	0	1	mmu-miR-142b				-0.20	-0.23	< 0.1
Ccdc148	ENSMUST00000077687.5	coiled-coil domain containing 148 	12	3	0	2	1	0	mmu-miR-142b				-0.20	-0.29	< 0.1
Gm7534	ENSMUST00000097849.2	predicted gene 7534 	5	1	0	1	0	0	mmu-miR-142b				-0.20	-0.20	< 0.1
Efcab2	ENSMUST00000027775.7	EF-hand calcium binding domain 2 	685	3	2	1	0	0	mmu-miR-142b				-0.20	-0.34	< 0.1
Cnpy1	ENSMUST00000118882.1	canopy 1 homolog (zebrafish) 	268	1	0	1	0	2	mmu-miR-142b				-0.20	-0.29	< 0.1
Kansl1l	ENSMUST00000068168.4	KAT8 regulatory NSL complex subunit 1-like 	241	2	2	0	0	0	mmu-miR-142b				-0.20	-0.20	< 0.1
Agbl2	ENSMUST00000170320.2	ATP/GTP binding protein-like 2 	78	2	0	2	0	0	mmu-miR-142b				-0.20	-0.20	< 0.1
Gm14327	ENSMUST00000108935.2	predicted gene 14327 	5	1	0	0	1	0	mmu-miR-142b				-0.20	-0.20	< 0.1
Tshz3	ENSMUST00000021641.7	teashirt zinc finger family member 3 	148	1	0	1	0	1	mmu-miR-142b				-0.20	-0.20	< 0.1
Slc25a27	ENSMUST00000024705.4	solute carrier family 25, member 27 	49	1	1	0	0	1	mmu-miR-142b				-0.19	-0.20	< 0.1
Fbxl3	ENSMUST00000022720.9	F-box and leucine-rich repeat protein 3 	2619	1	0	0	1	0	mmu-miR-142b				-0.19	-0.20	< 0.1
