Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Camk1d	ENSMUST00000044009.8	calcium/calmodulin-dependent protein kinase ID 	507	2	2	0	0	0	mmu-miR-378a-5p				-0.31	-0.32	< 0.1
Cd300ld	ENSMUST00000045075.2	CD300 molecule-like family member d 	11	1	0	1	0	3	mmu-miR-378a-5p				-0.31	-0.31	< 0.1
Ogdhl	ENSMUST00000022480.7	oxoglutarate dehydrogenase-like 	352	1	0	1	0	1	mmu-miR-378a-5p				-0.31	-0.31	< 0.1
Adarb2	ENSMUST00000064473.7	adenosine deaminase, RNA-specific, B2 	5	2	1	0	1	2	mmu-miR-378a-5p				-0.31	-0.31	< 0.1
Rnf150	ENSMUST00000078525.5	ring finger protein 150 	347	5	1	1	3	2	mmu-miR-378a-5p				-0.31	-0.40	< 0.1
Gm1070	ENSMUST00000114185.2	predicted gene 1070 	21	1	1	0	0	1	mmu-miR-378a-5p				-0.31	-0.31	< 0.1
4930438A08Rik	ENSMUST00000108834.1	RIKEN cDNA 4930438A08 gene 	9	2	0	1	1	1	mmu-miR-378a-5p				-0.31	-0.31	< 0.1
Ubr7	ENSMUST00000046404.6	ubiquitin protein ligase E3 component n-recognin 7 (putative) 	1403	2	1	0	1	0	mmu-miR-378a-5p				-0.30	-0.33	< 0.1
Ccdc178	ENSMUST00000025160.3	coiled coil domain containing 178 	7	1	1	0	0	0	mmu-miR-378a-5p				-0.30	-0.30	< 0.1
Mak16	ENSMUST00000033983.4	MAK16 homolog (S. cerevisiae) 	1435	1	0	1	0	0	mmu-miR-378a-5p				-0.30	-0.31	< 0.1
Pogz	ENSMUST00000107270.3	pogo transposable element with ZNF domain 	253	2	1	1	0	0	mmu-miR-378a-5p				-0.30	-0.33	< 0.1
Muc19	ENSMUST00000178108.1	mucin 19 	5	2	0	2	0	0	mmu-miR-378a-5p				-0.30	-0.30	< 0.1
Zfp280d	ENSMUST00000183410.2	zinc finger protein 280D 	2049	1	1	0	0	1	mmu-miR-378a-5p				-0.30	-0.30	< 0.1
Rundc3b	ENSMUST00000047485.9	RUN domain containing 3B 	5	1	1	0	0	0	mmu-miR-378a-5p				-0.30	-0.30	< 0.1
Antxr2	ENSMUST00000031281.9	anthrax toxin receptor 2 	143	2	1	1	0	1	mmu-miR-378a-5p				-0.30	-0.34	< 0.1
Lrrc49	ENSMUST00000053171.8	leucine rich repeat containing 49 	5	1	0	1	0	0	mmu-miR-378a-5p				-0.30	-0.30	< 0.1
Nsa2	ENSMUST00000073456.7	NSA2 ribosome biogenesis homolog (S. cerevisiae) 	40	1	1	0	0	1	mmu-miR-378a-5p				-0.30	-0.30	< 0.1
A730018C14Rik	ENSMUST00000050754.1	RIKEN cDNA A730018C14 gene 	5	1	1	0	0	0	mmu-miR-378a-5p				-0.30	-0.30	< 0.1
Frmd3	ENSMUST00000084474.5	FERM domain containing 3 	19	2	1	0	1	0	mmu-miR-378a-5p				-0.30	-0.30	< 0.1
Yme1l1	ENSMUST00000028117.3	YME1-like 1 (S. cerevisiae) 	7234	1	0	1	0	2	mmu-miR-378a-5p				-0.30	-0.30	< 0.1
Pou6f1	ENSMUST00000058274.9	POU domain, class 6, transcription factor 1 	34	5	2	3	0	1	mmu-miR-378a-5p				-0.29	-0.45	< 0.1
Cntrl	ENSMUST00000028237.9	centriolin 	653	1	1	0	0	0	mmu-miR-378a-5p				-0.29	-0.29	< 0.1
Kcnq5	ENSMUST00000029667.7	potassium voltage-gated channel, subfamily Q, member 5 	64	2	1	0	1	1	mmu-miR-378a-5p				-0.29	-0.30	< 0.1
Triap1	ENSMUST00000031508.4	TP53 regulated inhibitor of apoptosis 1 	1168	1	0	1	0	0	mmu-miR-378a-5p				-0.29	-0.29	< 0.1
Slc25a31	ENSMUST00000091184.6	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31 	57	1	0	1	0	0	mmu-miR-378a-5p				-0.29	-0.29	< 0.1
Ndfip1	ENSMUST00000025293.3	Nedd4 family interacting protein 1 	19686	1	1	0	0	0	mmu-miR-378a-5p				-0.29	-0.30	< 0.1
Tmod3	ENSMUST00000072232.7	tropomodulin 3 	1070	3	3	0	0	1	mmu-miR-378a-5p				-0.29	-0.59	< 0.1
Klf9	ENSMUST00000036884.1	Kruppel-like factor 9 	771	1	1	0	0	1	mmu-miR-378a-5p				-0.29	-0.34	< 0.1
Ceacam19	ENSMUST00000052605.7	carcinoembryonic antigen-related cell adhesion molecule 19 	6	1	1	0	0	0	mmu-miR-378a-5p				-0.29	-0.29	< 0.1
9830107B12Rik	ENSMUST00000063481.7	RIKEN cDNA 9830107B12 gene 	5	1	1	0	0	1	mmu-miR-378a-5p				-0.29	-0.29	< 0.1
Chodl	ENSMUST00000023568.8	chondrolectin 	61	1	1	0	0	0	mmu-miR-378a-5p				-0.29	-0.29	< 0.1
Pex11b	ENSMUST00000118557.2	peroxisomal biogenesis factor 11 beta 	278	1	1	0	0	0	mmu-miR-378a-5p				-0.29	-0.29	< 0.1
Olfr318	ENSMUST00000074309.3	olfactory receptor 318 	0	1	0	1	0	0	mmu-miR-378a-5p				-0.29	-0.29	< 0.1
Hpse2	ENSMUST00000099428.3	heparanase 2 	6	4	2	0	2	0	mmu-miR-378a-5p				-0.29	-0.45	< 0.1
Mocs1	ENSMUST00000024797.10	molybdenum cofactor synthesis 1 	2100	1	1	0	0	1	mmu-miR-378a-5p				-0.29	-0.29	< 0.1
Il1r1	ENSMUST00000114795.1	interleukin 1 receptor, type I 	837	2	2	0	0	0	mmu-miR-378a-5p				-0.29	-0.29	< 0.1
4921536K21Rik	ENSMUST00000020712.4	RIKEN cDNA 4921536K21 gene 	7	1	1	0	0	0	mmu-miR-378a-5p				-0.29	-0.29	< 0.1
Tbx19	ENSMUST00000027859.6	T-box 19 	5	1	1	0	0	0	mmu-miR-378a-5p				-0.29	-0.29	< 0.1
Pla2g5	ENSMUST00000102512.5	phospholipase A2, group V 	159	1	1	0	0	1	mmu-miR-378a-5p				-0.29	-0.29	< 0.1
Gm11992	ENSMUST00000043285.4	predicted gene 11992 	376	2	0	0	2	0	mmu-miR-378a-5p				-0.29	-0.29	< 0.1
Hnf4a	ENSMUST00000109411.2	hepatic nuclear factor 4, alpha 	2915	2	1	1	0	3	mmu-miR-378a-5p				-0.29	-0.29	< 0.1
Cecr5	ENSMUST00000075303.6	cat eye syndrome chromosome region, candidate 5 	34	1	0	1	0	1	mmu-miR-378a-5p				-0.28	-0.28	< 0.1
Lpin3	ENSMUST00000109455.3	lipin 3 	151	1	0	1	0	0	mmu-miR-378a-5p				-0.28	-0.28	< 0.1
Gpr101	ENSMUST00000057645.5	G protein-coupled receptor 101 	5	2	2	0	0	0	mmu-miR-378a-5p				-0.28	-0.28	< 0.1
Slc17a4	ENSMUST00000021769.9	solute carrier family 17 (sodium phosphate), member 4 	124	2	0	1	1	1	mmu-miR-378a-5p				-0.28	-0.30	< 0.1
Tmed7	ENSMUST00000151189.1	transmembrane emp24 protein transport domain containing 7 	840	1	1	0	0	0	mmu-miR-378a-5p				-0.28	-0.37	< 0.1
Podxl	ENSMUST00000026698.7	podocalyxin-like 	642	1	1	0	0	0	mmu-miR-378a-5p				-0.28	-0.29	< 0.1
Lrwd1	ENSMUST00000006301.5	leucine-rich repeats and WD repeat domain containing 1 	227	1	0	1	0	0	mmu-miR-378a-5p				-0.28	-0.28	< 0.1
Gm4491	ENSMUST00000159455.1	predicted gene 4491 	5	1	0	1	0	0	mmu-miR-378a-5p				-0.28	-0.28	< 0.1
Camkk2	ENSMUST00000111668.3	calcium/calmodulin-dependent protein kinase kinase 2, beta 	701	2	1	0	1	0	mmu-miR-378a-5p				-0.28	-0.29	< 0.1
Gm3139	ENSMUST00000178330.1	predicted gene 3139 	0	1	0	1	0	0	mmu-miR-378a-5p				-0.28	-0.28	< 0.1
Gm9799	ENSMUST00000062127.3	predicted gene 9799 	5	1	0	1	0	0	mmu-miR-378a-5p				-0.28	-0.28	< 0.1
Tppp	ENSMUST00000022057.8	tubulin polymerization promoting protein 	192	3	0	2	1	4	mmu-miR-378a-5p				-0.28	-0.28	< 0.1
Slc35a2	ENSMUST00000115660.5	solute carrier family 35 (UDP-galactose transporter), member A2 	1002	1	0	1	0	1	mmu-miR-378a-5p				-0.28	-0.28	< 0.1
Rgr	ENSMUST00000022338.5	retinal G protein coupled receptor 	5	2	1	0	1	1	mmu-miR-378a-5p				-0.28	-0.29	< 0.1
Cd28	ENSMUST00000027165.2	CD28 antigen 	38	1	1	0	0	3	mmu-miR-378a-5p				-0.28	-0.30	< 0.1
Nkx2-9	ENSMUST00000072631.5	NK2 homeobox 9 	13	1	0	1	0	0	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
Tbx22	ENSMUST00000168174.3	T-box 22 	5	1	1	0	0	0	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
Mc1r	ENSMUST00000098324.2	melanocortin 1 receptor 	5	1	1	0	0	0	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
Sdhd	ENSMUST00000000175.4	succinate dehydrogenase complex, subunit D, integral membrane protein 	572	1	0	1	0	1	mmu-miR-378a-5p				-0.27	-0.28	< 0.1
Adamts3	ENSMUST00000163159.2	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 3 	17	1	1	0	0	1	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
BC024978	ENSMUST00000108379.2	cDNA sequence BC024978 	99	1	0	1	0	1	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
Rdh1	ENSMUST00000073639.5	retinol dehydrogenase 1 (all trans) 	6	2	1	0	1	2	mmu-miR-378a-5p				-0.27	-0.32	< 0.1
Zfp612	ENSMUST00000058804.8	zinc finger protein 612 	161	1	1	0	0	1	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
Olfr732	ENSMUST00000071208.2	olfactory receptor 732 	5	1	0	0	1	0	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
Dnajc28	ENSMUST00000169982.1	DnaJ (Hsp40) homolog, subfamily C, member 28 	448	1	1	0	0	0	mmu-miR-378a-5p				-0.27	-0.30	< 0.1
Tacstd2	ENSMUST00000058178.4	tumor-associated calcium signal transducer 2 	591	2	0	1	1	0	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
BC017643	ENSMUST00000106115.2	cDNA sequence BC017643 	83	1	1	0	0	1	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
Ythdf2	ENSMUST00000152796.2	YTH domain family 2 	3104	1	0	1	0	1	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
Gabpa	ENSMUST00000009120.7	GA repeat binding protein, alpha 	1448	1	1	0	0	0	mmu-miR-378a-5p				-0.27	-0.28	< 0.1
Gm17567	ENSMUST00000164429.1	predicted gene, 17567 	42	1	0	0	1	3	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
Sertad3	ENSMUST00000068641.6	SERTA domain containing 3 	127	1	0	1	0	0	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
Yars	ENSMUST00000106054.2	tyrosyl-tRNA synthetase 	4395	1	1	0	0	1	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
CN725425	ENSMUST00000190436.1	cDNA sequence CN725425 	304	2	0	1	1	0	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
Tcf4	ENSMUST00000078486.7	transcription factor 4 	2787	2	1	1	0	1	mmu-miR-378a-5p				-0.27	-0.29	< 0.1
Zyg11b	ENSMUST00000043616.6	zyg-ll family member B, cell cycle regulator 	1513	4	1	2	1	2	mmu-miR-378a-5p				-0.27	-0.28	< 0.1
Ywhab	ENSMUST00000018470.4	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide 	7878	2	0	1	1	0	mmu-miR-378a-5p				-0.27	-0.31	< 0.1
Ccr1	ENSMUST00000026911.4	chemokine (C-C motif) receptor 1 	104	1	0	1	0	0	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
Nkain3	ENSMUST00000119374.2	Na+/K+ transporting ATPase interacting 3 	5	1	1	0	0	4	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
4921524J17Rik	ENSMUST00000047749.5	RIKEN cDNA 4921524J17 gene 	467	1	0	1	0	2	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
Mfsd1	ENSMUST00000029344.8	major facilitator superfamily domain containing 1 	1036	2	1	0	1	0	mmu-miR-378a-5p				-0.27	-0.45	< 0.1
Atg5	ENSMUST00000039286.4	autophagy related 5 	1153	1	0	1	0	1	mmu-miR-378a-5p				-0.27	-0.27	< 0.1
Pias4	ENSMUST00000005064.8	protein inhibitor of activated STAT 4 	181	1	1	0	0	0	mmu-miR-378a-5p				-0.26	-0.28	< 0.1
Wasl	ENSMUST00000031695.9	Wiskott-Aldrich syndrome-like (human) 	2065	1	1	0	0	1	mmu-miR-378a-5p				-0.26	-0.28	< 0.1
Mea1	ENSMUST00000002845.6	male enhanced antigen 1 	69	1	0	1	0	0	mmu-miR-378a-5p				-0.26	-0.26	< 0.1
Sertm1	ENSMUST00000162201.1	serine rich and transmembrane domain containing 1 	5	2	0	1	1	0	mmu-miR-378a-5p				-0.26	-0.26	< 0.1
Crx	ENSMUST00000044434.7	cone-rod homeobox 	5	2	1	1	0	0	mmu-miR-378a-5p				-0.26	-0.26	< 0.1
Mmd2	ENSMUST00000037048.7	monocyte to macrophage differentiation-associated 2 	13	1	1	0	0	2	mmu-miR-378a-5p				-0.26	-0.27	< 0.1
Mog	ENSMUST00000102665.5	myelin oligodendrocyte glycoprotein 	5	1	1	0	0	1	mmu-miR-378a-5p				-0.26	-0.26	< 0.1
Chmp4c	ENSMUST00000029049.5	charged multivesicular body protein 4C 	150	4	4	0	0	1	mmu-miR-378a-5p				-0.26	-0.54	< 0.1
Gk5	ENSMUST00000122383.2	glycerol kinase 5 (putative) 	228	1	1	0	0	0	mmu-miR-378a-5p				-0.26	-0.26	< 0.1
Ostm1	ENSMUST00000040718.5	osteopetrosis associated transmembrane protein 1 	701	1	1	0	0	0	mmu-miR-378a-5p				-0.26	-0.27	< 0.1
Fam109b	ENSMUST00000161178.1	family with sequence similarity 109, member B 	10	2	0	1	1	2	mmu-miR-378a-5p				-0.26	-0.26	< 0.1
Hdac8	ENSMUST00000087916.5	histone deacetylase 8 	8	1	0	1	0	0	mmu-miR-378a-5p				-0.26	-0.26	< 0.1
Fgf1	ENSMUST00000117566.2	fibroblast growth factor 1 	617	2	0	1	1	1	mmu-miR-378a-5p				-0.26	-0.34	< 0.1
6330403A02Rik	ENSMUST00000136521.1	RIKEN cDNA 6330403A02 gene 	51	2	0	1	1	0	mmu-miR-378a-5p				-0.25	-0.26	< 0.1
Nyx	ENSMUST00000050434.5	nyctalopin 	9	2	1	0	1	0	mmu-miR-378a-5p				-0.25	-0.33	< 0.1
Gmfg	ENSMUST00000108292.3	glia maturation factor, gamma 	19	1	0	0	1	1	mmu-miR-378a-5p				-0.25	-0.25	< 0.1
Rab11b	ENSMUST00000057373.8	RAB11B, member RAS oncogene family 	6437	1	1	0	0	1	mmu-miR-378a-5p				-0.25	-0.25	< 0.1
Slc25a44	ENSMUST00000168755.1	solute carrier family 25, member 44 	24	1	1	0	0	1	mmu-miR-378a-5p				-0.25	-0.25	< 0.1
Lmx1a	ENSMUST00000111377.2	LIM homeobox transcription factor 1 alpha 	8	1	1	0	0	0	mmu-miR-378a-5p				-0.25	-0.25	< 0.1
Hmmr	ENSMUST00000020579.8	hyaluronan mediated motility receptor (RHAMM) 	113	4	1	2	1	1	mmu-miR-378a-5p				-0.25	-0.41	< 0.1
Rap2a	ENSMUST00000062117.7	RAS related protein 2a 	619	1	1	0	0	2	mmu-miR-378a-5p				-0.25	-0.25	< 0.1
Myh11	ENSMUST00000090287.3	myosin, heavy polypeptide 11, smooth muscle 	261	1	0	1	0	1	mmu-miR-378a-5p				-0.25	-0.25	< 0.1
Tmem44	ENSMUST00000140402.2	transmembrane protein 44 	100	2	1	1	0	1	mmu-miR-378a-5p				-0.25	-0.32	< 0.1
Lrrn3	ENSMUST00000043884.4	leucine rich repeat protein 3, neuronal 	53	1	0	1	0	0	mmu-miR-378a-5p				-0.25	-0.25	< 0.1
Nap1l3	ENSMUST00000079490.5	nucleosome assembly protein 1-like 3 	27	1	0	1	0	0	mmu-miR-378a-5p				-0.25	-0.25	< 0.1
Sgca	ENSMUST00000103162.2	sarcoglycan, alpha (dystrophin-associated glycoprotein) 	213	2	0	2	0	0	mmu-miR-378a-5p				-0.25	-0.41	< 0.1
Prss38	ENSMUST00000061481.6	protease, serine 38 	5	1	0	1	0	0	mmu-miR-378a-5p				-0.25	-0.25	< 0.1
Tor3a	ENSMUST00000079625.5	torsin family 3, member A 	245	1	1	0	0	1	mmu-miR-378a-5p				-0.25	-0.25	< 0.1
Cggbp1	ENSMUST00000067744.7	CGG triplet repeat binding protein 1 	1096	1	1	0	0	0	mmu-miR-378a-5p				-0.25	-0.31	< 0.1
4932411E22Rik	ENSMUST00000050983.1	RIKEN cDNA 4932411E22 gene 	26	2	1	0	1	0	mmu-miR-378a-5p				-0.25	-0.33	< 0.1
Gpr155	ENSMUST00000076463.6	G protein-coupled receptor 155 	532	1	1	0	0	0	mmu-miR-378a-5p				-0.25	-0.25	< 0.1
5830403L16Rik	ENSMUST00000059607.7	RIKEN cDNA 5830403L16 gene 	10	1	0	1	0	1	mmu-miR-378a-5p				-0.25	-0.25	< 0.1
Cd55	ENSMUST00000027650.7	CD55 antigen 	70	1	1	0	0	0	mmu-miR-378a-5p				-0.24	-0.38	< 0.1
Nle1	ENSMUST00000103213.4	notchless homolog 1 (Drosophila) 	92	1	0	1	0	0	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Wsb1	ENSMUST00000017821.6	WD repeat and SOCS box-containing 1 	115	1	0	1	0	0	mmu-miR-378a-5p				-0.24	-0.25	< 0.1
Pcsk9	ENSMUST00000049507.5	proprotein convertase subtilisin/kexin type 9 	703	2	0	1	1	1	mmu-miR-378a-5p				-0.24	-0.25	< 0.1
Bmpr1b	ENSMUST00000029948.9	bone morphogenetic protein receptor, type 1B 	48	1	1	0	0	1	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Crispld2	ENSMUST00000132583.2	cysteine-rich secretory protein LCCL domain containing 2 	2556	1	1	0	0	2	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Fgf6	ENSMUST00000000187.5	fibroblast growth factor 6 	28	1	0	1	0	1	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Trmt11	ENSMUST00000019927.6	tRNA methyltransferase 11 	1182	1	0	0	1	0	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
5330438I03Rik	ENSMUST00000168347.1	RIKEN cDNA 5330438I03 gene 	5	2	0	1	1	0	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Kbtbd8	ENSMUST00000119582.1	kelch repeat and BTB (POZ) domain containing 8 	62	1	1	0	0	0	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Itga5	ENSMUST00000023128.6	integrin alpha 5 (fibronectin receptor alpha) 	999	2	1	0	1	2	mmu-miR-378a-5p				-0.24	-0.35	< 0.1
Rd3	ENSMUST00000175680.1	retinal degeneration 3 	11	1	0	1	0	1	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Atp6v0e2	ENSMUST00000040361.5	ATPase, H+ transporting, lysosomal V0 subunit E2 	563	3	0	2	1	1	mmu-miR-378a-5p				-0.24	-0.64	< 0.1
Prkar1b	ENSMUST00000026973.8	protein kinase, cAMP dependent regulatory, type I beta 	103	2	0	2	0	0	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Ppapdc1b	ENSMUST00000139836.2	phosphatidic acid phosphatase type 2 domain containing 1B 	492	1	0	1	0	1	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Wrb	ENSMUST00000023913.8	tryptophan rich basic protein 	835	1	0	1	0	0	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Zscan22	ENSMUST00000117189.1	zinc finger and SCAN domain containing 22 	127	1	0	1	0	0	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Tmem150b	ENSMUST00000086364.5	transmembrane protein 150B 	6	2	1	0	1	1	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Tusc2	ENSMUST00000010198.3	tumor suppressor candidate 2 	30	2	1	1	0	1	mmu-miR-378a-5p				-0.24	-0.39	< 0.1
Tmem164	ENSMUST00000101198.3	transmembrane protein 164 	594	2	1	0	1	0	mmu-miR-378a-5p				-0.24	-0.26	< 0.1
Rpa2	ENSMUST00000102561.5	replication protein A2 	915	1	0	1	0	0	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Gas2l3	ENSMUST00000099374.3	growth arrest-specific 2 like 3 	205	3	2	0	1	2	mmu-miR-378a-5p				-0.24	-0.25	< 0.1
2410012M07Rik	ENSMUST00000167951.2	RIKEN cDNA 2410012M07 gene 	13	1	0	1	0	0	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Pax8	ENSMUST00000153601.2	paired box 8 	80	1	0	1	0	1	mmu-miR-378a-5p				-0.24	-0.26	< 0.1
Ripply1	ENSMUST00000101217.3	ripply1 homolog (zebrafish) 	23	1	0	1	0	0	mmu-miR-378a-5p				-0.24	-0.31	< 0.1
Csnk2b	ENSMUST00000173114.2	casein kinase 2, beta polypeptide 	950	1	0	0	1	0	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Olfr536	ENSMUST00000064392.6	olfactory receptor 536 	5	1	1	0	0	0	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Isl1	ENSMUST00000036060.7	ISL1 transcription factor, LIM/homeodomain 	18	2	0	1	1	1	mmu-miR-378a-5p				-0.24	-0.26	< 0.1
Tmem229a	ENSMUST00000127247.3	transmembrane protein 229A 	683	4	0	0	4	2	mmu-miR-378a-5p				-0.24	-0.34	< 0.1
Gramd3	ENSMUST00000070166.5	GRAM domain containing 3 	457	2	1	0	1	1	mmu-miR-378a-5p				-0.24	-0.36	< 0.1
Atp5sl	ENSMUST00000077338.6	ATP5S-like 	1992	1	0	1	0	0	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Xrcc6bp1	ENSMUST00000168520.1	XRCC6 binding protein 1 	912	1	0	1	0	0	mmu-miR-378a-5p				-0.24	-0.24	< 0.1
Prl3a1	ENSMUST00000049463.2	prolactin family 3, subfamily a, member 1 	5	1	0	1	0	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Dynll1	ENSMUST00000009157.3	dynein light chain LC8-type 1 	81	2	0	2	0	1	mmu-miR-378a-5p				-0.23	-0.30	< 0.1
Tax1bp3	ENSMUST00000040687.6	Tax1 (human T cell leukemia virus type I) binding protein 3 	45	1	1	0	0	1	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Gm10083	ENSMUST00000074466.5	predicted gene 10083 	11	3	0	1	2	0	mmu-miR-378a-5p				-0.23	-0.25	< 0.1
Prr16	ENSMUST00000116639.2	proline rich 16 	320	2	1	0	1	0	mmu-miR-378a-5p				-0.23	-0.28	< 0.1
Txlna	ENSMUST00000046425.10	taxilin alpha 	1256	1	1	0	0	2	mmu-miR-378a-5p				-0.23	-0.32	< 0.1
Ccnj	ENSMUST00000025983.7	cyclin J 	116	1	1	0	0	2	mmu-miR-378a-5p				-0.23	-0.25	< 0.1
Cd300lf	ENSMUST00000106561.2	CD300 antigen like family member F 	30	1	0	1	0	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Slc25a47	ENSMUST00000057026.8	solute carrier family 25, member 47 	3486	1	0	1	0	1	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Dynll2	ENSMUST00000020775.3	dynein light chain LC8-type 2 	12752	2	0	1	1	1	mmu-miR-378a-5p				-0.23	-0.30	< 0.1
9330151L19Rik	ENSMUST00000181850.1	RIKEN cDNA 9330151L19 gene 	150	1	0	1	0	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
C330011M18Rik	ENSMUST00000071067.3	RIKEN cDNA C330011M18 gene 	44	1	0	1	0	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Celf5	ENSMUST00000118763.2	CUGBP, Elav-like family member 5 	8	2	1	1	0	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
B3galt1	ENSMUST00000112346.2	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1 	244	1	1	0	0	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Asb12	ENSMUST00000033549.2	ankyrin repeat and SOCS box-containing 12 	168	1	0	0	1	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Oas1e	ENSMUST00000100785.3	2'-5' oligoadenylate synthetase 1E 	5	1	0	1	0	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Zfp558	ENSMUST00000034647.5	zinc finger protein 558 	60	1	1	0	0	1	mmu-miR-378a-5p				-0.23	-0.30	< 0.1
Capn7	ENSMUST00000022451.8	calpain 7 	939	1	1	0	0	0	mmu-miR-378a-5p				-0.23	-0.26	< 0.1
Rac2	ENSMUST00000043214.6	RAS-related C3 botulinum substrate 2 	256	1	0	1	0	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Gm3286	ENSMUST00000171752.2	predicted gene 3286 	5	1	0	1	0	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Vmn2r41	ENSMUST00000168807.2	vomeronasal 2, receptor 41 	5	2	0	1	1	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Lypd6b	ENSMUST00000028103.7	LY6/PLAUR domain containing 6B 	76	1	0	1	0	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Slc16a5	ENSMUST00000106532.3	solute carrier family 16 (monocarboxylic acid transporters), member 5 	16	2	0	0	2	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Ept1	ENSMUST00000145167.2	ethanolaminephosphotransferase 1 (CDP-ethanolamine-specific) 	983	3	2	0	1	0	mmu-miR-378a-5p				-0.23	-0.43	< 0.1
Fpgt	ENSMUST00000066568.4	fucose-1-phosphate guanylyltransferase 	164	2	1	0	1	1	mmu-miR-378a-5p				-0.23	-0.33	< 0.1
Mrpl46	ENSMUST00000032841.5	mitochondrial ribosomal protein L46 	708	1	0	0	1	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Wbp1l	ENSMUST00000138302.3	WW domain binding protein 1 like 	1517	1	1	0	0	0	mmu-miR-378a-5p				-0.23	-0.25	< 0.1
Otx1	ENSMUST00000006071.8	orthodenticle homolog 1 	6	1	0	1	0	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Ddx5	ENSMUST00000021062.6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 5 	400	1	1	0	0	0	mmu-miR-378a-5p				-0.23	-0.24	< 0.1
Bet1l	ENSMUST00000026557.8	blocked early in transport 1 homolog (S. cerevisiae)-like 	1487	1	0	1	0	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Mob4	ENSMUST00000162364.2	MOB family member 4, phocein 	2413	2	2	0	0	0	mmu-miR-378a-5p				-0.23	-0.69	< 0.1
Srrd	ENSMUST00000031289.6	SRR1 domain containing 	16	1	0	0	1	0	mmu-miR-378a-5p				-0.23	-0.23	< 0.1
Zfp58	ENSMUST00000171518.2	zinc finger protein 58 	85	1	1	0	0	0	mmu-miR-378a-5p				-0.23	-0.25	< 0.1
