Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Adamts5	ENSMUST00000023611.5	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 5 (aggrecanase-2) 	857	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0407	0.2392	0.7079	-0.29	-0.29	0.95	2005, '07, '09, '11
Sox13	ENSMUST00000144386.2	SRY (sex determining region Y)-box 13 	396	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0300	0.1874	0.6603	-0.29	-0.29	0.54	2005, '07, '09, '11
Lrrc8b	ENSMUST00000112707.1	leucine rich repeat containing 8 family, member B 	466	1	0	1	0	1	0	1	0	0	mmu-let-7f-5p	0.0354	0.2379	1.1015	-0.29	-0.31	0.79	NULL
Hectd2	ENSMUST00000047247.6	HECT domain containing 2 	350	1	0	0	1	0	0	0	0	0	mmu-let-7f-5p	0.0535	0.2951	0.7633	-0.29	-0.29	0.59	2005, '07, '09, '11
Rragd	ENSMUST00000098190.4	Ras-related GTP binding D 	358	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0180	0.1239	0.6158	-0.29	-0.39	0.94	2009, '11
Epha4	ENSMUST00000027451.7	Eph receptor A4 	97	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0163	0.1147	0.6455	-0.29	-0.29	0.91	2005, '07, '09, '11
Rorc	ENSMUST00000107292.2	RAR-related orphan receptor gamma 	571	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0165	0.1094	0.4630	-0.29	-0.32	0.91	2005, '07, '09, '11
Asap1	ENSMUST00000177371.2	ArfGAP with SH3 domain, ankyrin repeat and PH domain1 	367	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0325	0.2253	1.1541	-0.29	-0.30	0.69	2007, '09, '11
Galnt15	ENSMUST00000022460.5	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 15 	203	1	0	1	0	0	0	0	0	0	mmu-miR-98-5p	0.0278	0.1783	0.6983	-0.29	-0.31	0.95	2007
Vash2	ENSMUST00000047409.7	vasohibin 2 	439	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0103	0.0722	0.3958	-0.29	-0.29	0.95	2007, '09, '11
Sox6	ENSMUST00000166877.2	SRY (sex determining region Y)-box 6 	594	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0220	0.1517	0.7765	-0.29	-0.34	0.86	NULL
Kdm3a	ENSMUST00000065509.5	lysine (K)-specific demethylase 3A 	3277	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0093	0.0646	0.3380	-0.29	-0.29	0.81	2007, '09, '11
Cap2	ENSMUST00000021802.9	CAP, adenylate cyclase-associated protein, 2 (yeast) 	2115	1	0	0	1	1	0	1	0	1	mmu-let-7d-5p	0.0178	0.1205	0.5747	-0.29	-0.59	0.76	2005, '07, '09, '11
Rasgrp1	ENSMUST00000172901.2	RAS guanyl releasing protein 1 	17	1	1	0	0	0	0	0	0	0	mmu-let-7a-5p	0.0349	0.2202	0.8430	-0.29	-0.29	0.95	2005, '07, '09, '11
Cped1	ENSMUST00000115383.3	cadherin-like and PC-esterase domain containing 1 	1712	1	0	0	1	0	0	0	0	0	mmu-let-7a-5p	0.0505	0.2899	0.8630	-0.29	-0.29	0.69	2007
Tor1aip2	ENSMUST00000111757.4	torsin A interacting protein 2 	1299	1	1	0	0	1	0	1	0	0	mmu-let-7f-5p	0.0466	0.2965	1.1400	-0.29	-0.29	0.44	2009, '11
Zfp282	ENSMUST00000061890.7	zinc finger protein 282 	425	1	0	1	0	2	0	2	0	0	mmu-let-7b-5p	0.0195	0.1297	0.5774	-0.29	-0.58	0.95	2009, '11
Appbp2	ENSMUST00000018625.9	amyloid beta precursor protein (cytoplasmic tail) binding protein 2 	1396	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0155	0.1080	0.5630	-0.29	-0.31	0.92	2005, '07
Acot11	ENSMUST00000102762.4	acyl-CoA thioesterase 11 	475	1	1	0	0	1	0	1	0	0	mmu-let-7d-5p	0.0306	0.1969	0.7491	-0.29	-0.45	0.52	2011
Nefm	ENSMUST00000022638.5	neurofilament, medium polypeptide 	5	1	0	0	1	0	0	0	0	0	mmu-miR-98-5p	0.0125	0.0856	0.4187	-0.29	-0.29	0.91	2007, '09, '11
Gbp7	ENSMUST00000171263.2	guanylate binding protein 7 	188	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0354	0.2171	0.7409	-0.29	-0.29	0.80	2009, '11
Arsi	ENSMUST00000040359.5	arylsulfatase i 	137	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0082	0.0576	0.3165	-0.29	-0.29	0.63	NULL
Rffl	ENSMUST00000074515.5	ring finger and FYVE like domain containing protein 	625	1	0	1	0	0	0	0	0	1	mmu-let-7f-5p	0.0188	0.1325	0.7414	-0.29	-0.30	0.15	2007, '09, '11
Sema4g	ENSMUST00000026225.9	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G 	554	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0232	0.1571	0.7307	-0.29	-0.29	0.83	2005, '07, '09, '11
Zdhhc23	ENSMUST00000036321.8	zinc finger, DHHC domain containing 23 	41	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0164	0.1151	0.6272	-0.29	-0.33	0.23	NULL
Farp1	ENSMUST00000026635.7	FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived) 	875	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0148	0.1019	0.5205	-0.29	-0.32	0.95	2005, '07, '09, '11
B630005N14Rik	ENSMUST00000045235.5	RIKEN cDNA B630005N14 gene 	432	1	0	0	1	0	0	0	0	0	mmu-let-7a-5p	0.0343	0.2101	0.6998	-0.28	-0.28	0.78	2009, '11
Igf2bp1	ENSMUST00000013559.2	insulin-like growth factor 2 mRNA binding protein 1 	450	5	3	1	1	0	0	0	0	1	mmu-let-7d-5p	0.0523	0.3126	1.0712	-0.28	-1.41	> 0.99	2007, '09, '11
Rtl1	ENSMUST00000149046.2	retrotransposon-like 1 	5	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0378	0.2326	0.8168	-0.28	-0.28	0.87	NULL
Prpf38b	ENSMUST00000029480.8	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B 	1970	1	1	0	0	1	0	1	0	0	mmu-let-7d-5p	0.0278	0.1559	0.4191	-0.28	-0.59	0.98	2005, '07, '09, '11
Hoxd1	ENSMUST00000047793.5	homeobox D1 	10	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0199	0.1316	0.5486	-0.28	-0.28	0.61	2005, '07, '09, '11
Cers3	ENSMUST00000066475.9	ceramide synthase 3 	13	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0408	0.2451	0.7983	-0.28	-0.28	< 0.1	2007, '11
Pdgfb	ENSMUST00000000500.6	platelet derived growth factor, B polypeptide 	26	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0145	0.0976	0.4366	-0.28	-0.31	0.58	2005, '07, '09, '11
Vgll3	ENSMUST00000168064.1	vestigial like 3 (Drosophila) 	1036	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0077	0.0545	0.3140	-0.28	-0.43	0.93	2011
Sec14l5	ENSMUST00000165810.1	SEC14-like 5 (S. cerevisiae) 	346	1	1	0	0	1	0	1	0	0	mmu-let-7d-5p	0.0419	0.2688	1.0527	-0.28	-0.29	0.72	NULL
Edem3	ENSMUST00000059498.6	ER degradation enhancer, mannosidase alpha-like 3 	1130	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0224	0.1469	0.6111	-0.28	-0.32	0.97	2007, '09, '11
Lmx1a	ENSMUST00000111377.2	LIM homeobox transcription factor 1 alpha 	8	1	0	1	0	1	0	1	0	0	mmu-let-7b-5p	0.0466	0.2965	1.1061	-0.28	-0.28	0.47	2007, '09, '11
Strbp	ENSMUST00000028279.4	spermatid perinuclear RNA binding protein 	530	2	0	0	2	0	0	0	0	1	mmu-let-7d-5p	0.0077	0.0543	0.3074	-0.28	-0.44	> 0.99	2005, '07, '09, '11
Msn	ENSMUST00000117399.1	moesin 	7837	1	0	1	0	1	0	1	0	0	mmu-let-7a-5p	0.0151	0.1029	0.4966	-0.28	-0.38	0.88	2007, '09, '11
Faxc	ENSMUST00000029908.7	failed axon connections homolog (Drosophila) 	133	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0358	0.2178	0.7487	-0.28	-0.32	0.98	2009, '11
Atp8b4	ENSMUST00000040128.6	ATPase, class I, type 8B, member 4 	27	1	0	1	0	0	0	0	0	1	mmu-let-7i-5p	0.0340	0.2292	1.1115	-0.28	-0.28	0.92	2005, '07, '09, '11
Srek1ip1	ENSMUST00000022230.9	splicing regulatory glutamine/lysine-rich protein 1interacting protein 1 	669	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0043	0.0306	0.1878	-0.28	-0.29	0.92	2007, '09, '11
Prkaa2	ENSMUST00000030243.7	protein kinase, AMP-activated, alpha 2 catalytic subunit 	2924	1	1	0	0	0	0	0	0	2	mmu-let-7d-5p	0.0478	0.3151	1.4832	-0.28	-0.30	0.95	2011
Loxl4	ENSMUST00000026190.8	lysyl oxidase-like 4 	34	1	0	0	1	0	0	0	0	0	mmu-let-7b-5p	0.0153	0.1044	0.5024	-0.28	-0.28	0.93	2005, '07, '09, '11
Tcta	ENSMUST00000044725.7	T cell leukemia translocation altered gene 	122	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0112	0.0755	0.3362	-0.28	-0.40	0.22	2005, '07, '09, '11
Rcn1	ENSMUST00000006128.6	reticulocalbin 1 	1641	1	0	0	1	1	0	1	0	1	mmu-let-7d-5p	0.0080	0.0560	0.3080	-0.28	-0.52	0.82	2007, '09, '11
Nrk	ENSMUST00000113052.2	Nik related kinase 	126	1	0	0	1	0	0	0	0	0	mmu-let-7i-5p	0.0374	0.2328	0.8582	-0.28	-0.28	0.72	2005, '07, '11
Aak1	ENSMUST00000089519.7	AP2 associated kinase 1 	1079	1	0	1	0	0	0	0	0	2	mmu-let-7i-5p	0.0360	0.2522	1.3874	-0.28	-0.29	0.77	2007, '09, '11
Gpr132	ENSMUST00000021729.7	G protein-coupled receptor 132 	8	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0281	0.1818	0.7344	-0.28	-0.31	< 0.1	2009, '11
Gprc5c	ENSMUST00000053361.6	G protein-coupled receptor, family C, group 5, member C 	3713	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0420	0.2579	0.9330	-0.28	-0.28	< 0.1	2009, '11
Pogz	ENSMUST00000107270.3	pogo transposable element with ZNF domain 	253	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0101	0.0729	0.4543	-0.27	-0.42	0.94	2005, '07, '09, '11
Cry2	ENSMUST00000090559.6	cryptochrome 2 (photolyase-like) 	566	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0199	0.1309	0.5348	-0.27	-0.27	0.91	2005, '07, '09, '11
Atg16l1	ENSMUST00000027512.7	autophagy related 16-like 1 (S. cerevisiae) 	1114	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0063	0.0452	0.2729	-0.27	-0.27	0.89	2007, '09, '11
Ddn	ENSMUST00000075444.6	dendrin 	14	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0261	0.1665	0.6235	-0.27	-0.27	0.81	2009, '11
Syt7	ENSMUST00000169121.2	synaptotagmin VII 	210	1	1	0	0	0	0	0	0	0	mmu-miR-98-5p	0.0755	0.3765	0.8713	-0.27	-0.29	0.98	2005, '07, '09, '11
Usp32	ENSMUST00000108075.3	ubiquitin specific peptidase 32 	1122	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0204	0.1338	0.5525	-0.27	-0.28	0.88	2005, '07, '09, '11
Klhl13	ENSMUST00000115313.2	kelch-like 13 	604	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0186	0.1232	0.5188	-0.27	-0.28	0.85	2005, '07, '09, '11
Kcnc1	ENSMUST00000025202.6	potassium voltage gated channel, Shaw-related subfamily, member 1 	115	1	0	1	0	0	0	0	0	1	mmu-let-7a-5p	0.0289	0.1876	0.7720	-0.27	-0.27	0.88	2009, '11
Rbpj	ENSMUST00000087360.3	recombination signal binding protein for immunoglobulin kappa J region 	894	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0479	0.2711	0.7332	-0.27	-0.27	0.46	2009, '11
Khsrp	ENSMUST00000007814.8	KH-type splicing regulatory protein 	82	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0365	0.2181	0.6689	-0.27	-0.28	0.94	2009, '11
Ago3	ENSMUST00000069097.7	argonaute RISC catalytic subunit 3 	292	2	1	0	1	1	0	0	1	2	mmu-let-7d-5p	0.0556	0.3721	1.7784	-0.27	-0.28	> 0.99	2007, '11
E2f2	ENSMUST00000061721.5	E2F transcription factor 2 	59	1	0	1	0	1	0	1	0	0	mmu-let-7d-5p	0.0391	0.2553	1.0523	-0.27	-0.28	0.93	2005, '07, '09, '11
Sh2b3	ENSMUST00000086310.2	SH2B adaptor protein 3 	1259	1	0	0	1	1	0	1	0	0	mmu-let-7d-5p	0.0113	0.0782	0.4063	-0.27	-0.33	0.91	2007, '09, '11
Zfp644	ENSMUST00000112696.2	zinc finger protein 644 	601	2	0	1	1	0	0	0	0	0	mmu-let-7d-5p	0.0211	0.1475	0.7826	-0.27	-0.48	> 0.99	2009, '11
Atp2b4	ENSMUST00000143567.2	ATPase, Ca++ transporting, plasma membrane 4 	530	1	0	0	1	1	0	0	1	2	mmu-let-7d-5p	0.0214	0.1461	0.7150	-0.27	-0.27	0.93	2005, '07, '11
Pag1	ENSMUST00000161949.2	phosphoprotein associated with glycosphingolipid microdomains 1 	228	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0225	0.1512	0.6908	-0.27	-0.32	0.98	2011
E330009J07Rik	ENSMUST00000101492.4	RIKEN cDNA E330009J07 gene 	239	1	0	0	1	0	0	0	0	2	mmu-let-7d-5p	0.0227	0.1591	0.8688	-0.27	-0.31	0.54	NULL
Zfp318	ENSMUST00000113481.2	zinc finger protein 318 	336	1	0	1	0	0	0	0	0	2	mmu-let-7a-5p	0.0171	0.1153	0.5418	-0.27	-0.34	0.95	2009, '11
Ptprd	ENSMUST00000107289.3	protein tyrosine phosphatase, receptor type, D 	575	2	1	0	1	1	0	1	0	1	mmu-let-7d-5p	0.0171	0.1183	0.6272	-0.27	-0.49	> 0.99	2007, '09, '11
Fbxo30	ENSMUST00000129456.2	F-box protein 30 	1908	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0137	0.0929	0.4344	-0.27	-0.28	0.88	2005, '07, '09, '11
Utrn	ENSMUST00000076817.4	utrophin 	3257	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0434	0.2523	0.7400	-0.27	-0.27	0.97	2007, '09, '11
Zfp641	ENSMUST00000023722.6	zinc finger protein 641 	114	1	0	1	0	0	0	0	0	1	mmu-let-7f-5p	0.0145	0.1004	0.5200	-0.27	-0.33	0.85	NULL
Nkap	ENSMUST00000016553.4	NFKB activating protein 	757	1	0	1	0	0	0	0	0	0	mmu-miR-98-5p	0.0208	0.1378	0.5968	-0.27	-0.28	0.56	2009, '11
Chd7	ENSMUST00000051558.4	chromodomain helicase DNA binding protein 7 	512	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0316	0.2181	1.1086	-0.27	-0.29	0.95	2005, '07
Syt11	ENSMUST00000107503.2	synaptotagmin XI 	262	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0196	0.1314	0.5926	-0.27	-0.29	0.87	2005, '07, '09, '11
Stxbp5	ENSMUST00000038213.8	syntaxin binding protein 5 (tomosyn) 	563	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0151	0.1061	0.5955	-0.27	-0.27	0.86	2005, '09, '11
Acvr1b	ENSMUST00000000544.10	activin A receptor, type 1B 	815	1	0	1	0	1	0	1	0	3	mmu-let-7b-5p	0.0349	0.2391	1.1980	-0.27	-0.33	0.96	2005, '07, '09, '11
Inpp5a	ENSMUST00000106098.2	inositol polyphosphate-5-phosphatase A 	2438	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0142	0.0963	0.4482	-0.27	-0.27	0.83	2005, '07, '09, '11
Cacfd1	ENSMUST00000114007.2	calcium channel flower domain containing 1 	785	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0151	0.1022	0.4751	-0.27	-0.29	0.75	2007, '09, '11
Senp5	ENSMUST00000023457.6	SUMO/sentrin specific peptidase 5 	220	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0063	0.0454	0.2749	-0.27	-0.27	0.95	2005, '07, '09, '11
Col14a1	ENSMUST00000023053.6	collagen, type XIV, alpha 1 	189	1	0	1	0	1	0	1	0	1	mmu-let-7i-5p	0.0246	0.1558	0.5717	-0.27	-0.56	0.95	2005, '07, '09, '11
Lcorl	ENSMUST00000045586.7	ligand dependent nuclear receptor corepressor-like 	159	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0313	0.1964	0.7125	-0.26	-0.27	0.82	2007, '11
Ufl1	ENSMUST00000102994.4	UFM1 specific ligase 1 	797	1	0	1	0	1	0	0	1	1	mmu-let-7f-5p	0.0331	0.1944	0.6093	-0.26	-0.48	0.87	2007, '11
Map4k4	ENSMUST00000163854.3	mitogen-activated protein kinase kinase kinase kinase 4 	4132	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0177	0.1195	0.5639	-0.26	-0.34	0.98	2005, '07, '09, '11
Nfxl1	ENSMUST00000087216.6	nuclear transcription factor, X-box binding-like 1 	73	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0111	0.0792	0.4715	-0.26	-0.26	0.82	2005, '07, '09, '11
Tspan2	ENSMUST00000029451.6	tetraspanin 2 	397	1	0	0	1	0	0	0	0	2	mmu-let-7g-5p	0.0202	0.1380	0.6668	-0.26	-0.29	0.95	2005, '07, '09, '11
Slc29a3	ENSMUST00000119595.2	solute carrier family 29 (nucleoside transporters), member 3 	72	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0226	0.1577	0.8600	-0.26	-0.27	< 0.1	NULL
Bcat1	ENSMUST00000032402.6	branched chain aminotransferase 1, cytosolic 	2745	2	1	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0137	0.0943	0.4719	-0.26	-0.54	> 0.99	2005, '07, '09, '11
Dnajb9	ENSMUST00000015049.3	DnaJ (Hsp40) homolog, subfamily B, member 9 	715	1	0	0	1	1	0	0	1	1	mmu-let-7d-5p	0.0161	0.1059	0.4354	-0.26	-0.56	0.95	2005, '07, '09, '11
Rnf165	ENSMUST00000026494.8	ring finger protein 165 	56	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0333	0.2305	1.1834	-0.26	-0.36	0.95	2005, '07, '11
Pcdh19	ENSMUST00000167944.2	protocadherin 19 	427	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0455	0.2839	1.0396	-0.26	-0.28	0.88	2005, '07, '09, '11
Reep1	ENSMUST00000121469.1	receptor accessory protein 1 	124	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0084	0.0589	0.3187	-0.26	-0.26	0.90	2007, '09, '11
Plxnc1	ENSMUST00000099337.3	plexin C1 	199	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0635	0.3695	1.2390	-0.26	-0.30	0.70	2009, '11
Trpm6	ENSMUST00000040489.7	transient receptor potential cation channel, subfamily M, member 6 	128	1	0	0	1	0	0	0	0	0	mmu-miR-98-5p	0.0265	0.1804	0.8649	-0.26	-0.26	0.77	2005, '07, '09, '11
Ralb	ENSMUST00000004565.9	v-ral simian leukemia viral oncogene homolog B (ras related) 	106	1	0	1	0	1	0	1	0	0	mmu-let-7i-5p	0.0139	0.0936	0.4176	-0.26	-0.44	0.87	2005, '07, '09, '11
Fgf6	ENSMUST00000000187.5	fibroblast growth factor 6 	28	1	0	0	1	0	0	0	0	2	mmu-let-7d-5p	0.0284	0.1958	0.9869	-0.26	-0.32	0.77	NULL
Pnkd	ENSMUST00000087226.5	paroxysmal nonkinesiogenic dyskinesia 	1028	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0327	0.2204	1.0571	-0.26	-0.26	< 0.1	2007, '09, '11
Cpsf4	ENSMUST00000160629.2	cleavage and polyadenylation specific factor 4 	474	1	0	1	0	0	0	0	0	0	mmu-let-7i-5p	0.0075	0.0529	0.2998	-0.26	-0.27	0.91	2005, '07, '09, '11
Col1a1	ENSMUST00000001547.7	collagen, type I, alpha 1 	8243	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0289	0.1816	0.6513	-0.26	-0.27	0.83	2005, '07
Col24a1	ENSMUST00000029848.4	collagen, type XXIV, alpha 1 	24	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0289	0.1887	0.8017	-0.26	-0.26	0.95	2005, '07, '09, '11
Dagla	ENSMUST00000039327.5	diacylglycerol lipase, alpha 	64	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0326	0.2139	0.9319	-0.26	-0.26	0.88	2007, '09, '11
Mllt10	ENSMUST00000114671.2	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10 	24	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0136	0.0968	0.5614	-0.26	-0.27	0.88	2005, '07, '09, '11
Gabpa	ENSMUST00000009120.7	GA repeat binding protein, alpha 	1448	1	0	0	1	0	0	0	0	2	mmu-let-7d-5p	0.0111	0.0792	0.4639	-0.26	-0.28	0.82	2005, '07, '09, '11
Gtf2i	ENSMUST00000059042.8	general transcription factor II I 	3165	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0086	0.0604	0.3229	-0.26	-0.26	0.66	2005, '07, '09, '11
Csnk2a1	ENSMUST00000099224.4	casein kinase 2, alpha 1 polypeptide 	2027	1	0	0	1	0	0	0	0	3	mmu-let-7d-5p	0.0198	0.1310	0.5607	-0.26	-0.38	0.95	2009, '11
Gnal	ENSMUST00000025402.8	guanine nucleotide binding protein, alpha stimulating, olfactory type 	19	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0078	0.0563	0.3664	-0.26	-0.26	0.95	2005, '07, '09, '11
Ppp2r2a	ENSMUST00000089230.5	protein phosphatase 2, regulatory subunit B, alpha 	657	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0426	0.2346	0.6668	-0.26	-0.40	0.88	2011
Apba1	ENSMUST00000025830.7	amyloid beta (A4) precursor protein binding, family  A, member 1 	90	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0313	0.2002	0.7947	-0.26	-0.27	0.94	2009, '11
P4ha2	ENSMUST00000174616.2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide 	322	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0028	0.0202	0.1358	-0.26	-0.42	0.95	2005, '07, '09, '11
Tmc7	ENSMUST00000044195.4	transmembrane channel-like gene family 7 	73	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0290	0.1875	0.7666	-0.26	-0.26	0.79	2005, '07, '09, '11
Lypla1	ENSMUST00000119612.3	lysophospholipase 1 	6785	1	0	1	0	0	0	0	0	1	mmu-let-7a-5p	0.0100	0.0696	0.3559	-0.26	-0.30	< 0.1	NULL
Rasl10b	ENSMUST00000175848.2	RAS-like, family 10, member B 	745	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0165	0.1144	0.6044	-0.26	-0.26	0.91	2005, '07, '09, '11
Ppm1f	ENSMUST00000027373.9	protein phosphatase 1F (PP2C domain containing) 	609	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0113	0.0802	0.4591	-0.26	-0.26	0.72	2005, '07, '09, '11
Runx1t1	ENSMUST00000006761.4	runt-related transcription factor 1; translocated to, 1 (cyclin D-related) 	51	1	0	1	0	0	0	0	0	0	mmu-miR-98-5p	0.0351	0.2299	1.0173	-0.26	-0.29	0.95	2009, '11
Ntn1	ENSMUST00000108674.3	netrin 1 	1321	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0235	0.1538	0.6291	-0.26	-0.26	0.82	2009, '11
Golga4	ENSMUST00000084820.4	golgi autoantigen, golgin subfamily a, 4 	4778	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0044	0.0314	0.1970	-0.25	-0.26	0.95	2005, '07, '09, '11
Mef2c	ENSMUST00000163888.2	myocyte enhancer factor 2C 	3767	2	0	0	2	0	0	0	0	0	mmu-let-7d-5p	0.0093	0.0666	0.4095	-0.25	-0.37	0.93	2011
Slc4a4	ENSMUST00000148750.2	solute carrier family 4 (anion exchanger), member 4 	5302	1	0	1	0	0	0	0	0	1	mmu-let-7d-5p	0.0336	0.2101	0.7630	-0.25	-0.28	0.95	2005, '07, '09, '11
Syt1	ENSMUST00000105276.2	synaptotagmin I 	88	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0140	0.0967	0.4848	-0.25	-0.25	0.91	2005, '07, '09, '11
C1galt1	ENSMUST00000040159.4	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1 	659	1	1	0	0	0	0	0	0	2	mmu-let-7d-5p	0.0291	0.1765	0.6401	-0.25	-0.50	0.92	NULL
Dyrk1a	ENSMUST00000023614.4	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a 	1400	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0353	0.2120	0.6634	-0.25	-0.27	0.89	2005, '07, '09, '11
Sesn3	ENSMUST00000034507.7	sestrin 3 	3314	1	1	0	0	1	0	0	1	0	mmu-let-7d-5p	0.0517	0.3008	0.9715	-0.25	-0.26	0.83	NULL
Gramd1c	ENSMUST00000179565.2	GRAM domain containing 1C 	77	1	0	0	1	0	0	0	0	0	mmu-let-7i-5p	0.0273	0.1691	0.5752	-0.25	-0.28	0.70	2007, '09, '11
Slc7a14	ENSMUST00000091259.3	solute carrier family 7 (cationic amino acid transporter, y+ system), member 14 	5	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0206	0.1399	0.6801	-0.25	-0.25	0.94	2009, '11
Kremen1	ENSMUST00000020662.9	kringle containing transmembrane protein 1 	191	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0259	0.1634	0.5848	-0.25	-0.27	0.94	2007, '09, '11
Lmbrd2	ENSMUST00000090380.4	LMBR1 domain containing 2 	3030	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0478	0.2886	1.0123	-0.25	-0.26	0.77	NULL
Mief1	ENSMUST00000023048.5	mitochondrial elongation factor 1 	144	1	0	1	0	0	0	0	0	1	mmu-miR-98-5p	0.0234	0.1462	0.5366	-0.25	-0.39	0.95	2007, '09, '11
