Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Ccnd2	ENSMUST00000000188.8	cyclin D2 	9744	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0167	0.1122	0.5011	-0.12	-0.12	0.52	2005, '07, '09, '11
Pak3	ENSMUST00000172330.2	p21 protein (Cdc42/Rac)-activated kinase 3 	27	1	1	0	0	0	0	0	0	1	mmu-miR-1a-3p	0.0222	0.1495	0.6954	-0.12	-0.12	0.84	2011
Caskin2	ENSMUST00000041684.5	CASK-interacting protein 2 	557	1	0	0	1	0	0	0	0	0	mmu-miR-206-3p	0.0039	0.0284	0.1816	-0.11	-0.12	0.42	2007
Jarid2	ENSMUST00000173246.2	jumonji, AT rich interactive domain 2 	1458	1	1	0	0	0	0	0	0	0	mmu-miR-206-3p	0.0118	0.0799	0.3667	-0.11	-0.17	0.83	2005, '07, '09, '11
Rsf1	ENSMUST00000042399.8	remodeling and spacing factor 1 	388	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0264	0.1813	0.9133	-0.11	-0.15	0.61	2007, '09, '11
Srp72	ENSMUST00000101087.4	signal recognition particle 72 	4585	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0070	0.0497	0.2761	-0.11	-0.12	0.27	2005, '07, '09, '11
Magi2	ENSMUST00000101558.4	membrane associated guanylate kinase, WW and PDZ domain containing 2 	129	1	0	0	1	0	0	0	0	2	mmu-miR-1a-3p	0.0110	0.0786	0.4760	-0.11	-0.19	0.72	2005, '07, '11
Bsn	ENSMUST00000035208.8	bassoon 	9	2	1	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0460	0.3012	1.2370	-0.11	-0.11	0.96	2005, '07, '09, '11
Rfesd	ENSMUST00000167271.2	Rieske (Fe-S) domain containing 	190	1	1	0	0	2	2	0	0	0	mmu-miR-1a-3p	0.0265	0.1410	0.3392	-0.11	-1.04	< 0.1	2007, '09, '11
Rnf165	ENSMUST00000026494.8	ring finger protein 165 	56	1	1	0	0	2	0	2	0	0	mmu-miR-1a-3p	0.0501	0.2934	0.9270	-0.11	-0.23	0.92	2005, '07, '11
Gpr158	ENSMUST00000055946.7	G protein-coupled receptor 158 	5	1	0	0	1	1	0	0	1	0	mmu-miR-1a-3p	0.0316	0.2141	0.9993	-0.11	-0.11	0.66	2007, '09, '11
Unc119b	ENSMUST00000060798.5	unc-119 homolog B (C. elegans) 	75	1	1	0	0	2	0	0	2	0	mmu-miR-1a-3p	0.0155	0.1039	0.4875	-0.11	-0.23	0.22	2007, '09, '11
Suz12	ENSMUST00000017692.9	suppressor of zeste 12 homolog (Drosophila) 	2150	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0142	0.0972	0.4691	-0.11	-0.11	0.37	2005, '07, '09, '11
Zxdb	ENSMUST00000101388.3	zinc finger, X-linked, duplicated B 	268	1	1	0	0	3	0	2	1	1	mmu-miR-206-3p	0.0373	0.2353	0.9669	-0.11	-0.26	0.24	2005, '07, '09, '11
Ralgapb	ENSMUST00000109486.3	Ral GTPase activating protein, beta subunit (non-catalytic) 	957	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0587	0.2858	0.6899	-0.11	-0.17	0.71	2007, '09, '11
Api5	ENSMUST00000028617.6	apoptosis inhibitor 5 	60	1	1	0	0	0	0	0	0	2	mmu-miR-1a-3p	0.0198	0.1192	0.4392	-0.11	-0.31	0.61	2005, '07, '09, '11
Wnk3	ENSMUST00000096285.4	WNK lysine deficient protein kinase 3 	74	1	0	1	0	1	0	0	1	0	mmu-miR-1a-3p	0.0355	0.2397	1.1683	-0.11	-0.12	0.47	2005, '07
Dph1	ENSMUST00000044949.5	DPH1 homolog (S. cerevisiae) 	1104	1	0	0	1	0	0	0	0	0	mmu-miR-206-3p	0.0138	0.0934	0.4303	-0.11	-0.11	< 0.1	2005, '07
Phc2	ENSMUST00000030588.7	polyhomeotic-like 2 (Drosophila) 	769	1	0	1	0	0	0	0	0	1	mmu-miR-1a-3p	0.0042	0.0303	0.1879	-0.10	-0.10	0.84	2005, '07, '09, '11
Sulf1	ENSMUST00000177608.2	sulfatase 1 	802	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0205	0.1406	0.7004	-0.10	-0.10	< 0.1	2005, '07, '09, '11
Luzp1	ENSMUST00000105849.3	leucine zipper protein 1 	845	1	0	1	0	1	0	1	0	1	mmu-miR-1a-3p	0.0528	0.3365	1.2814	-0.10	-0.11	< 0.1	2005, '07, '09, '11
Ypel2	ENSMUST00000018571.4	yippee-like 2 (Drosophila) 	27	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0128	0.0850	0.3691	-0.10	-0.18	0.26	2005, '07, '09, '11
Slc35b4	ENSMUST00000019143.8	solute carrier family 35, member B4 	1665	1	1	0	0	1	1	0	0	0	mmu-miR-206-3p	0.0273	0.1659	0.5524	-0.10	-0.20	0.13	2007, '09, '11
Alx1	ENSMUST00000167156.3	ALX homeobox 1 	16	1	1	0	0	0	0	0	0	0	mmu-miR-206-3p	0.0078	0.0521	0.2329	-0.10	-0.37	0.84	2009, '11
Fras1	ENSMUST00000036019.4	Fraser syndrome 1 homolog (human) 	67	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0484	0.2974	1.1335	-0.10	-0.11	0.40	2005, '07, '09, '11
Rufy2	ENSMUST00000119567.2	RUN and FYVE domain-containing 2 	362	4	0	1	3	3	0	2	1	1	mmu-miR-206-3p	0.0273	0.1872	0.9366	-0.10	-0.39	0.87	2007, '09, '11
Wipf2	ENSMUST00000037480.8	WAS/WASL interacting protein family, member 2 	310	1	1	0	0	0	0	0	0	4	mmu-miR-1a-3p	0.0301	0.2000	0.9145	-0.10	-0.19	0.81	2007, '09, '11
Rbfox1	ENSMUST00000056416.7	RNA binding protein, fox-1 homolog (C. elegans) 1 	709	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0244	0.1560	0.5773	-0.10	-0.10	0.32	2007, '09, '11
Gm20489	ENSMUST00000117736.1	predicted gene 20489 	8	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0190	0.1291	0.6129	-0.10	-0.11	0.15	NULL
Ptpn4	ENSMUST00000064091.6	protein tyrosine phosphatase, non-receptor type 4 	598	2	1	1	0	0	0	0	0	1	mmu-miR-206-3p	0.0595	0.3809	1.6541	-0.10	-0.11	0.43	2009, '11
Nfat5	ENSMUST00000169453.2	nuclear factor of activated T cells 5 	1024	1	0	0	1	2	0	0	2	1	mmu-miR-206-3p	0.0596	0.3541	1.2891	-0.10	-0.12	0.28	2005, '07, '09, '11
Arrdc3	ENSMUST00000099356.3	arrestin domain containing 3 	456	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0057	0.0413	0.2587	-0.10	-0.11	0.25	2005, '09, '11
Btaf1	ENSMUST00000099494.3	BTAF1 RNA polymerase II, B-TFIID transcription factor-associated, (Mot1 homolog, S. cerevisiae) 	878	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0145	0.0988	0.4831	-0.10	-0.12	0.74	2005, '07, '09, '11
Rap1a	ENSMUST00000090678.6	RAS-related protein-1a 	2587	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0029	0.0212	0.1384	-0.10	-0.10	0.73	2005, '07, '09, '11
G3bp2	ENSMUST00000169094.2	GTPase activating protein (SH3 domain) binding protein 2 	6218	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0083	0.0579	0.3057	-0.10	-0.11	0.63	2005, '09, '11
Syncrip	ENSMUST00000174391.2	synaptotagmin binding, cytoplasmic RNA interacting protein 	2608	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0098	0.0708	0.4552	-0.10	-0.11	0.63	2009, '11
Ss18	ENSMUST00000040964.7	synovial sarcoma translocation, Chromosome 18 	76	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0240	0.1621	0.7566	-0.10	-0.10	0.56	2005, '07, '09, '11
Tnpo1	ENSMUST00000109399.3	transportin 1 	7052	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0579	0.3147	0.8224	-0.10	-0.10	0.89	2007
Hivep2	ENSMUST00000191138.1	human immunodeficiency virus type I enhancer binding protein 2 	296	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0122	0.0837	0.4038	-0.10	-0.11	0.85	2005, '07, '09, '11
Hnrnpa1	ENSMUST00000036004.10	heterogeneous nuclear ribonucleoprotein A1 	1956	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0122	0.0843	0.4244	-0.10	-0.10	0.54	2007, '09, '11
Otud1	ENSMUST00000052168.5	OTU domain containing 1 	1029	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0090	0.0643	0.3940	-0.10	-0.10	0.27	2011
Ctnnd2	ENSMUST00000081728.5	catenin (cadherin associated protein), delta 2 	13	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0083	0.0575	0.3020	-0.10	-0.12	0.52	2005, '07, '09, '11
Faf2	ENSMUST00000126071.2	Fas associated factor family member 2 	734	1	0	1	0	2	0	1	1	1	mmu-miR-1a-3p	0.0089	0.0647	0.4210	-0.10	-0.12	0.69	2007, '09, '11
Slitrk2	ENSMUST00000166241.1	SLIT and NTRK-like family, member 2 	11	1	1	0	0	1	0	1	0	2	mmu-miR-1a-3p	0.0359	0.2261	0.9407	-0.09	-0.21	< 0.1	2011
Akap11	ENSMUST00000123853.2	A kinase (PRKA) anchor protein 11 	394	1	0	1	0	1	0	1	0	0	mmu-miR-1a-3p	0.0272	0.1794	0.8029	-0.09	-0.21	0.87	2005, '07, '11
Mgat5	ENSMUST00000038361.5	mannoside acetylglucosaminyltransferase 5 	770	1	1	0	0	2	0	2	0	2	mmu-miR-1a-3p	0.0364	0.2502	1.2705	-0.09	-0.11	0.18	NULL
Yes1	ENSMUST00000072311.7	Yamaguchi sarcoma viral (v-yes) oncogene homolog 1 	1118	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0105	0.0739	0.4074	-0.09	-0.09	0.60	2005, '07, '09, '11
Prkce	ENSMUST00000097275.3	protein kinase C, epsilon 	690	1	1	0	0	2	0	1	1	2	mmu-miR-1a-3p	0.0315	0.2155	1.0858	-0.09	-0.09	0.29	2005, '07, '11
Arhgef18	ENSMUST00000004684.7	rho/rac guanine nucleotide exchange factor (GEF) 18 	1297	1	1	0	0	0	0	0	0	0	mmu-miR-206-3p	0.0254	0.1618	0.5948	-0.09	-0.09	< 0.1	2005, '07, '09, '11
Cd2ap	ENSMUST00000024709.7	CD2-associated protein 	141	1	1	0	0	2*	0	0	1	1	mmu-miR-1a-3p	0.0234	0.1286	0.4024	-0.09	-0.41	0.91	2005, '07, '09, '11
Slc30a9	ENSMUST00000162372.2	solute carrier family 30 (zinc transporter), member 9 	1337	1	0	0	1	0	0	0	0	0	mmu-miR-206-3p	0.0066	0.0477	0.2933	-0.09	-0.09	0.63	2005, '07, '09, '11
Zfp516	ENSMUST00000171238.2	zinc finger protein 516 	333	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0302	0.2052	0.9582	-0.09	-0.09	0.72	2011
Afap1l1	ENSMUST00000120472.1	actin filament associated protein 1-like 1 	543	1	0	0	1	1	0	0	1	2	mmu-miR-206-3p	0.0064	0.0457	0.2679	-0.09	-0.12	0.26	2007, '09, '11
Fnip2	ENSMUST00000076136.5	folliculin interacting protein 2 	297	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0427	0.2643	0.9877	-0.09	-0.09	0.13	2011
Smad9	ENSMUST00000029371.2	SMAD family member 9 	117	1	0	0	1	1	0	0	1	2	mmu-miR-1a-3p	0.0351	0.2383	1.1308	-0.09	-0.12	0.27	2009, '11
Myo9a	ENSMUST00000136740.2	myosin IXa 	666	1	0	1	0	1	0	0	1	0	mmu-miR-1a-3p	0.0346	0.2191	0.9001	-0.09	-0.14	< 0.1	2011
Slc39a10	ENSMUST00000027131.5	solute carrier family 39 (zinc transporter), member 10 	158	2	1	0	1	1	0	0	1	0	mmu-miR-1a-3p	0.0204	0.1223	0.4402	-0.09	-0.25	0.90	2005, '07, '09, '11
Src	ENSMUST00000029175.8	Rous sarcoma oncogene 	1288	1	1	0	0	0	0	0	0	0	mmu-miR-206-3p	0.0173	0.1151	0.4884	-0.09	-0.09	0.23	2005, '07, '09, '11
Zbtb7a	ENSMUST00000048128.9	zinc finger and BTB domain containing 7a 	895	1	1	0	0	0	0	0	0	1	mmu-miR-206-3p	0.0118	0.0758	0.2888	-0.09	-0.20	0.92	NULL
Anxa4	ENSMUST00000113675.2	annexin A4 	1528	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0066	0.0447	0.2096	-0.09	-0.18	0.47	2005, '07, '09, '11
Med1	ENSMUST00000107545.3	mediator complex subunit 1 	200	1	0	1	0	0	0	0	0	2	mmu-miR-1a-3p	0.0392	0.2465	0.9480	-0.09	-0.09	0.11	2007, '09, '11
Rcan2	ENSMUST00000044895.6	regulator of calcineurin 2 	2257	1	0	1	0	0	0	0	0	0	mmu-miR-206-3p	0.0053	0.0379	0.2186	-0.09	-0.10	0.30	2007, '09, '11
Tmod2	ENSMUST00000064433.4	tropomodulin 2 	83	1	0	1	0	1	0	0	1	2	mmu-miR-206-3p	0.0237	0.1607	0.7436	-0.09	-0.33	< 0.1	2005, '07, '09, '11
Gpr85	ENSMUST00000060442.8	G protein-coupled receptor 85 	46	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0053	0.0383	0.2428	-0.09	-0.09	0.35	2005, '07, '09, '11
Tfe3	ENSMUST00000077680.4	transcription factor E3 	2705	1	0	0	1	0	0	0	0	1	mmu-miR-206-3p	0.0256	0.1675	0.6920	-0.09	-0.09	0.20	2005, '07, '09, '11
Tnnc1	ENSMUST00000169169.2	troponin C, cardiac/slow skeletal 	17271	1	1	0	0	0	0	0	0	3	mmu-miR-1a-3p	0.0016	0.0119	0.0816	-0.09	-0.26	< 0.1	NULL
Rictor	ENSMUST00000061656.6	RPTOR independent companion of MTOR, complex 2 	898	1	1	0	0	0	0	0	0	1	mmu-miR-1a-3p	0.0359	0.2340	1.0228	-0.09	-0.09	0.53	2007, '09, '11
Cdc14a	ENSMUST00000090464.5	CDC14 cell division cycle 14A 	36	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0224	0.1429	0.5323	-0.09	-0.10	0.23	2005, '07, '09, '11
Snx33	ENSMUST00000050916.5	sorting nexin 33 	357	1	0	1	0	1	0	1	0	3	mmu-miR-206-3p	0.0134	0.0965	0.6056	-0.08	-0.12	0.73	2007, '09, '11
Elovl6	ENSMUST00000071402.2	ELOVL family member 6, elongation of long chain fatty acids (yeast) 	920	1	0	1	0	1	0	0	1	0	mmu-miR-1a-3p	0.0154	0.1074	0.5740	-0.08	-0.10	0.87	2009, '11
Trak2	ENSMUST00000174120.1	trafficking protein, kinesin binding 2 	678	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0200	0.1345	0.6163	-0.08	-0.08	< 0.1	NULL
Trank1	ENSMUST00000078626.3	tetratricopeptide repeat and ankyrin repeat containing 1 	12	1	0	0	1	0	0	0	0	2	mmu-miR-1a-3p	0.0240	0.1697	0.9796	-0.08	-0.08	0.33	2011
Soga1	ENSMUST00000069098.6	suppressor of glucose, autophagy associated 1 	473	1	0	1	0	2	0	2	0	2	mmu-miR-1a-3p	0.0357	0.2479	1.3031	-0.08	-0.12	0.86	2011
Crim1	ENSMUST00000112498.2	cysteine rich transmembrane BMP regulator 1 (chordin like) 	926	1	0	0	1	0	0	0	0	2	mmu-miR-1a-3p	0.0157	0.1126	0.6799	-0.08	-0.08	0.64	2005, '07, '11
Ngfr	ENSMUST00000000122.6	nerve growth factor receptor (TNFR superfamily, member 16) 	14	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0086	0.0608	0.3369	-0.08	-0.08	< 0.1	2005, '07, '09, '11
Plekha1	ENSMUST00000120441.2	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1 	3231	1	0	1	0	0	0	0	0	2	mmu-miR-206-3p	0.0075	0.0537	0.3381	-0.08	-0.08	< 0.1	NULL
Ift52	ENSMUST00000018002.7	intraflagellar transport 52 	1262	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0030	0.0220	0.1488	-0.08	-0.18	0.37	2009, '11
Rora	ENSMUST00000034766.8	RAR-related orphan receptor alpha 	953	1	1	0	0	0	0	0	0	1	mmu-miR-206-3p	0.0309	0.2034	0.8909	-0.08	-0.08	0.84	NULL
Slc31a1	ENSMUST00000122092.1	solute carrier family 31, member 1 	2201	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0161	0.0961	0.3061	-0.08	-0.20	0.34	2005, '07, '09, '11
Rab39	ENSMUST00000068449.3	RAB39, member RAS oncogene family 	26	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0139	0.0832	0.2951	-0.08	-0.32	0.17	NULL
Cpsf7	ENSMUST00000038379.3	cleavage and polyadenylation specific factor 7 	1459	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0042	0.0308	0.2018	-0.08	-0.08	0.62	2007, '09, '11
Scaf11	ENSMUST00000047835.6	SR-related CTD-associated factor 11 	2574	1	1	0	0	1	0	0	1	0	mmu-miR-1a-3p	0.0265	0.1540	0.5485	-0.08	-0.24	0.67	2007, '09, '11
Crispld2	ENSMUST00000132583.2	cysteine-rich secretory protein LCCL domain containing 2 	2556	1	0	1	0	1	0	1	0	1	mmu-miR-1a-3p	0.0118	0.0850	0.5367	-0.07	-0.08	< 0.1	2005, '07, '09, '11
Arhgef3	ENSMUST00000049206.5	Rho guanine nucleotide exchange factor (GEF) 3 	385	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0072	0.0516	0.3057	-0.07	-0.07	0.68	2005, '07, '09, '11
Ash1l	ENSMUST00000186583.1	ash1 (absent, small, or homeotic)-like (Drosophila) 	678	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0256	0.1704	0.7620	-0.07	-0.07	0.32	2007, '09, '11
Pafah1b1	ENSMUST00000021091.9	platelet-activating factor acetylhydrolase, isoform 1b, subunit 1 	5902	1	1	0	0	0	0	0	0	1	mmu-miR-1a-3p	0.0219	0.1413	0.5775	-0.07	-0.11	0.63	2005, '07, '09, '11
Golph3	ENSMUST00000059680.5	golgi phosphoprotein 3 	2873	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0049	0.0350	0.2110	-0.07	-0.07	0.74	2005, '07, '09, '11
Rybp	ENSMUST00000101118.2	RING1 and YY1 binding protein 	75	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0062	0.0432	0.2379	-0.07	-0.22	0.65	2007, '09, '11
Plag1	ENSMUST00000003369.4	pleiomorphic adenoma gene 1 	77	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0113	0.0795	0.4426	-0.07	-0.08	0.58	2005, '07
Plxna4	ENSMUST00000115096.3	plexin A4 	54	1	1	0	0	3	0	2	1	2	mmu-miR-1a-3p	0.0794	0.4993	1.9078	-0.07	-0.10	0.17	2009, '11
Slc16a3	ENSMUST00000168579.2	solute carrier family 16 (monocarboxylic acid transporters), member 3 	2295	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0018	0.0133	0.0909	-0.07	-0.07	0.68	2005, '07, '09, '11
Slc38a2	ENSMUST00000023099.6	solute carrier family 38, member 2 	3346	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0118	0.0841	0.5058	-0.07	-0.07	0.45	2005, '07, '09, '11
Kirrel	ENSMUST00000159976.2	kin of IRRE like (Drosophila) 	961	1	0	1	0	1	0	1	0	2	mmu-miR-1a-3p	0.0305	0.2119	1.1292	-0.07	-0.07	0.15	2011
Fam101b	ENSMUST00000021207.6	family with sequence similarity 101, member B 	1339	1	0	1	0	0	0	0	0	0	mmu-miR-206-3p	0.0067	0.0480	0.2817	-0.07	-0.07	0.32	2007, '11
Abca1	ENSMUST00000030010.3	ATP-binding cassette, sub-family A (ABC1), member 1 	933	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0074	0.0539	0.3493	-0.07	-0.07	0.60	2005, '07, '09, '11
Kctd10	ENSMUST00000102581.5	potassium channel tetramerisation domain containing 10 	121	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0058	0.0382	0.1552	-0.07	-0.25	0.55	2005, '07, '09, '11
Tbx3	ENSMUST00000121021.2	T-box 3 	2310	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0056	0.0403	0.2399	-0.07	-0.07	0.27	2005, '07, '09, '11
Setbp1	ENSMUST00000025430.9	SET binding protein 1 	48	1	1	0	0	2	0	0	2	0	mmu-miR-206-3p	0.0710	0.4314	1.5212	-0.07	-0.07	0.21	2005, '07, '09, '11
Acap2	ENSMUST00000058033.7	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 	199	1	0	1	0	0	0	0	0	3	mmu-miR-1a-3p	0.0124	0.0899	0.5752	-0.06	-0.10	0.24	2007, '09, '11
Lpar5	ENSMUST00000088292.5	lysophosphatidic acid receptor 5 	49	1	1	0	0	3	1	1	1	1	mmu-miR-1a-3p	0.0218	0.1459	0.6825	-0.06	-0.21	0.34	NULL
Slc25a27	ENSMUST00000024705.4	solute carrier family 25, member 27 	49	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0104	0.0686	0.2883	-0.06	-0.12	< 0.1	2005, '07, '09, '11
Rnf213	ENSMUST00000131035.3	ring finger protein 213 	919	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0408	0.2533	0.9559	-0.06	-0.06	0.16	NULL
Arhgef26	ENSMUST00000079300.7	Rho guanine nucleotide exchange factor (GEF) 26 	874	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0204	0.1353	0.5870	-0.06	-0.06	< 0.1	2009, '11
Cdk6	ENSMUST00000165117.2	cyclin-dependent kinase 6 	1100	1	1	0	0	1	1	0	0	3	mmu-miR-1a-3p	0.0309	0.1660	0.5883	-0.06	-0.46	0.88	2005, '07
Purb	ENSMUST00000179343.2	purine rich element binding protein B 	1875	1	1	0	0	1	0	1	0	0	mmu-miR-1a-3p	0.0243	0.1547	0.5883	-0.06	-0.12	< 0.1	2005, '07
Snx12	ENSMUST00000077876.3	sorting nexin 12 	220	1	1	0	0	2	0	1	1	6	mmu-miR-206-3p	0.0102	0.0664	0.2866	-0.06	-0.51	0.26	NULL
Nrp2	ENSMUST00000102822.3	neuropilin 2 	892	1	0	0	1	0	0	0	0	3	mmu-miR-1a-3p	0.0195	0.1387	0.8142	-0.06	-0.06	0.29	2005, '07, '09, '11
Gm614	ENSMUST00000101358.2	predicted gene 614 	13	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0019	0.0138	0.0912	-0.06	-0.10	0.15	NULL
Cbl	ENSMUST00000037644.6	Casitas B-lineage lymphoma 	17	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0139	0.0802	0.2396	-0.06	-0.21	0.87	2005, '07, '09, '11
Zic4	ENSMUST00000066384.6	zinc finger protein of the cerebellum 4 	5	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0067	0.0473	0.2699	-0.05	-0.05	0.19	2005, '07, '09, '11
Ubn1	ENSMUST00000052449.5	ubinuclein 1 	780	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0218	0.1444	0.6294	-0.05	-0.05	0.31	2005, '07, '09, '11
Rbm26	ENSMUST00000163545.2	RNA binding motif protein 26 	238	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0039	0.0278	0.1617	-0.05	-0.09	0.73	NULL
Spats2l	ENSMUST00000167085.2	spermatogenesis associated, serine-rich 2-like 	211	1	1	0	0	1	0	1	0	0	mmu-miR-1a-3p	0.0067	0.0464	0.2332	-0.05	-0.19	0.38	2009, '11
Ppm1l	ENSMUST00000029355.7	protein phosphatase 1 (formerly 2C)-like 	336	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0106	0.0667	0.2434	-0.05	-0.16	0.25	NULL
Zfyve27	ENSMUST00000169536.2	zinc finger, FYVE domain containing 27 	348	2	2	0	0	0	0	0	0	0	mmu-miR-206-3p	0.0125	0.0804	0.3049	-0.05	-0.20	> 0.99	2009, '11
Tcf20	ENSMUST00000109510.3	transcription factor 20 	561	1	1	0	0	1	0	0	1	0	mmu-miR-206-3p	0.0171	0.1124	0.4658	-0.05	-0.07	0.31	2007, '09, '11
Rngtt	ENSMUST00000108153.3	RNA guanylyltransferase and 5'-phosphatase 	588	1	0	1	0	0	0	0	0	0	mmu-miR-206-3p	0.0018	0.0131	0.0835	-0.05	-0.11	0.32	2005, '07, '09, '11
Bicd1	ENSMUST00000086829.5	bicaudal D homolog 1 (Drosophila) 	134	1	1	0	0	0	0	0	0	1	mmu-miR-1a-3p	0.0127	0.0876	0.4350	-0.05	-0.11	< 0.1	2005, '09, '11
Hmgcr	ENSMUST00000022176.9	3-hydroxy-3-methylglutaryl-Coenzyme A reductase 	1378	1	1	0	0	0	0	0	0	2	mmu-miR-1a-3p	0.0051	0.0338	0.1482	-0.05	-0.24	0.90	2005, '07, '09, '11
Tecpr2	ENSMUST00000169597.2	tectonin beta-propeller repeat containing 2 	417	1	1	0	0	2	0	0	2	0	mmu-miR-1a-3p	0.0309	0.2147	1.1226	-0.05	-0.05	< 0.1	2007, '09, '11
Ndst1	ENSMUST00000169273.1	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1 	4723	1	0	0	1	2	1	0	1	1	mmu-miR-1a-3p	0.0316	0.2168	1.0685	-0.05	-0.05	0.24	2005, '07, '09, '11
Peak1	ENSMUST00000188142.1	pseudopodium-enriched atypical kinase 1 	241	1	1	0	0	1	0	1	0	0	mmu-miR-1a-3p	0.0359	0.2165	0.7068	-0.05	-0.09	0.19	2009, '11
Arhgap23	ENSMUST00000121799.2	Rho GTPase activating protein 23 	516	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0099	0.0710	0.4305	-0.05	-0.05	0.27	2009, '11
Lrat	ENSMUST00000029632.6	lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase) 	316	1	1	0	0	1	0	1	0	0	mmu-miR-206-3p	0.0081	0.0571	0.3289	-0.05	-0.16	0.24	2007, '09, '11
Ank3	ENSMUST00000182884.2	ankyrin 3, epithelial 	1269	1	1	0	0	0	0	0	0	1	mmu-miR-1a-3p	0.0253	0.1255	0.4489	-0.05	-0.19	< 0.1	2009, '11
C77080	ENSMUST00000106051.2	expressed sequence C77080 	439	1	1	0	0	0	0	0	0	0	mmu-miR-206-3p	0.0180	0.1190	0.4999	-0.05	-0.05	0.13	2009, '11
Inhba	ENSMUST00000164993.1	inhibin beta-A 	2084	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0077	0.0555	0.3492	-0.05	-0.05	0.35	NULL
