Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Zfp119a	ENSMUST00000079642.7	zinc finger protein 119a 	111	2	1	1	0	0	mmu-miR-574-5p	0.0320	0.1927	0.6079	-0.47	-0.77	< 0.1
Ranbp9	ENSMUST00000144326.2	RAN binding protein 9 	1163	2	1	0	1	0	mmu-miR-574-5p	0.0245	0.1568	0.5792	-0.47	-0.52	< 0.1
Acpp	ENSMUST00000062723.7	acid phosphatase, prostate 	36	3	3	0	0	0	mmu-miR-574-5p	0.1085	0.6462	2.0564	-0.47	-0.47	< 0.1
Krtap5-5	ENSMUST00000097942.2	keratin associated protein 5-5 	6	1	1	0	0	0	mmu-miR-574-5p	0.0354	0.2181	0.7520	-0.47	-0.47	< 0.1
Apmap	ENSMUST00000046399.6	adipocyte plasma membrane associated protein 	75	1	1	0	0	0	mmu-miR-574-5p	0.0569	0.3083	0.7671	-0.46	-0.46	< 0.1
Snrnp40	ENSMUST00000105994.3	small nuclear ribonucleoprotein 40 (U5) 	1570	1	1	0	0	0	mmu-miR-574-5p	0.0212	0.1378	0.5416	-0.46	-0.46	< 0.1
Ccdc65	ENSMUST00000003444.4	coiled-coil domain containing 65 	13	1	1	0	0	0	mmu-miR-574-5p	0.0231	0.1505	0.6084	-0.46	-0.46	< 0.1
4933421I07Rik	ENSMUST00000032648.4	RIKEN cDNA 4933421I07 gene 	5	1	1	0	0	1	mmu-miR-574-5p	0.0212	0.1398	0.5861	-0.46	-0.46	< 0.1
Slc6a19	ENSMUST00000022048.5	solute carrier family 6 (neurotransmitter transporter), member 19 	963	1	1	0	0	1	mmu-miR-574-5p	0.0360	0.2218	0.7854	-0.46	-0.49	< 0.1
Gm1604b	ENSMUST00000089120.5	predicted gene 1604b 	0	1	0	1	0	0	mmu-miR-574-5p	0.0245	0.1566	0.5783	-0.46	-0.46	< 0.1
Gm1604A	ENSMUST00000097422.4	predicted gene 1604A 	5	1	0	1	0	0	mmu-miR-574-5p	0.0245	0.1566	0.5783	-0.46	-0.46	< 0.1
Lclat1	ENSMUST00000067545.6	lysocardiolipin acyltransferase 1 	1861	3*	1	1	0	1	mmu-miR-574-5p	0.0835	0.5006	1.7933	-0.46	-0.47	< 0.1
Defb13	ENSMUST00000060587.3	defensin beta 13 	5	1	0	1	0	0	mmu-miR-574-5p	0.0227	0.1463	0.5587	-0.46	-0.46	< 0.1
Nyap2	ENSMUST00000068275.6	neuronal tyrosine-phophorylated phosphoinositide 3-kinase adaptor 2 	5	2	0	1	1	1	mmu-miR-574-5p	0.0477	0.3116	1.2988	-0.46	-0.46	< 0.1
G6pc3	ENSMUST00000070334.4	glucose 6 phosphatase, catalytic, 3 	2564	1	0	1	0	1	mmu-miR-574-5p	0.0418	0.2552	0.8926	-0.45	-0.45	< 0.1
Irf9	ENSMUST00000134863.2	interferon regulatory factor 9 	624	2	0	2	0	0	mmu-miR-574-5p	0.0307	0.2059	0.9102	-0.45	-0.46	< 0.1
Shisa9	ENSMUST00000023138.7	shisa homolog 9 (Xenopus laevis) 	6	1	0	1	0	0	mmu-miR-574-5p	0.0408	0.2686	1.1247	-0.45	-0.45	< 0.1
Foxo4	ENSMUST00000062000.4	forkhead box O4 	725	2	1	1	0	0	mmu-miR-574-5p	0.0345	0.2268	0.9483	-0.45	-0.45	< 0.1
Cacng5	ENSMUST00000106742.2	calcium channel, voltage-dependent, gamma subunit 5 	5	1	1	0	0	0	mmu-miR-574-5p	0.0482	0.2723	0.7344	-0.45	-0.45	< 0.1
Xlr5a	ENSMUST00000078574.6	X-linked lymphocyte-regulated 5A 	5	1	1	0	0	0	mmu-miR-574-5p	0.0457	0.2616	0.7289	-0.45	-0.45	< 0.1
Xlr5b	ENSMUST00000114518.3	X-linked lymphocyte-regulated 5B 	5	1	1	0	0	0	mmu-miR-574-5p	0.0456	0.2608	0.7227	-0.45	-0.45	< 0.1
Xlr5c	ENSMUST00000114503.3	X-linked lymphocyte-regulated 5C 	5	1	1	0	0	0	mmu-miR-574-5p	0.0456	0.2608	0.7227	-0.44	-0.44	< 0.1
Gm5105	ENSMUST00000053318.3	predicted gene 5105 	5	1	1	0	0	0	mmu-miR-574-5p	0.0140	0.0949	0.4365	-0.44	-0.44	< 0.1
Atg14	ENSMUST00000042988.6	autophagy related 14 	30	2	0	0	2	1	mmu-miR-574-5p	0.0276	0.1945	1.0883	-0.44	-0.47	< 0.1
Cd40	ENSMUST00000017799.6	CD40 antigen 	143	1	1	0	0	0	mmu-miR-574-5p	0.0321	0.1894	0.5656	-0.44	-0.56	< 0.1
Olig2	ENSMUST00000035608.8	oligodendrocyte transcription factor 2 	20	2*	1	0	0	1	mmu-miR-574-5p	0.0625	0.3380	0.8931	-0.44	-0.44	< 0.1
Gpc1	ENSMUST00000045970.7	glypican 1 	10772	2	1	1	0	0	mmu-miR-574-5p	0.0298	0.2069	1.0827	-0.44	-0.44	< 0.1
A730020M07Rik	ENSMUST00000050571.4	RIKEN cDNA A730020M07 gene 	22	9*	0	2	1	0	mmu-miR-574-5p	0.0350	0.2284	0.9653	-0.44	-0.62	< 0.1
Homer2	ENSMUST00000026922.8	homer homolog 2 (Drosophila) 	285	4*	1	0	1	0	mmu-miR-574-5p	0.0598	0.3392	1.0134	-0.43	-0.52	< 0.1
Srpx	ENSMUST00000044789.4	sushi-repeat-containing protein 	288	1	1	0	0	1	mmu-miR-574-5p	0.0452	0.2706	0.8940	-0.43	-0.52	< 0.1
Gm5493	ENSMUST00000182063.1	predicted gene 5493 	5	1	1	0	0	1	mmu-miR-574-5p	0.0262	0.1671	0.6287	-0.43	-0.43	< 0.1
Klhl15	ENSMUST00000113915.1	kelch-like 15 	59	3	1	2	0	0	mmu-miR-574-5p	0.0525	0.3373	1.3992	-0.43	-0.43	< 0.1
Gm16515	ENSMUST00000019075.3	predicted gene, Gm16515 	258	3	1	2	0	0	mmu-miR-574-5p	0.0301	0.2040	0.9919	-0.43	-0.44	< 0.1
Gabrg3	ENSMUST00000068911.7	gamma-aminobutyric acid (GABA) A receptor, subunit gamma 3 	9	11*	1	0	1	0	mmu-miR-574-5p	0.0942	0.4879	1.4955	-0.43	-0.52	< 0.1
Gm15821	ENSMUST00000121995.1	predicted gene 15821 	7	2*	1	0	0	0	mmu-miR-574-5p	0.0202	0.1324	0.5299	-0.43	-0.43	< 0.1
Il1a	ENSMUST00000028882.1	interleukin 1 alpha 	12	1	1	0	0	0	mmu-miR-574-5p	0.0263	0.1665	0.5962	-0.43	-0.43	< 0.1
Sec1	ENSMUST00000040636.6	secretory blood group 1 	14	2	1	1	0	0	mmu-miR-574-5p	0.0493	0.2833	0.8919	-0.43	-0.55	< 0.1
Plac8	ENSMUST00000031264.6	placenta-specific 8 	1337	1	0	1	0	0	mmu-miR-574-5p	0.0174	0.1197	0.5971	-0.43	-0.43	< 0.1
Neurod1	ENSMUST00000041099.4	neurogenic differentiation 1 	9	2	0	1	1	0	mmu-miR-574-5p	0.0275	0.1855	0.8453	-0.42	-0.42	< 0.1
Eif3j1	ENSMUST00000028668.7	eukaryotic translation initiation factor 3, subunit J1 	350	2	1	0	1	1	mmu-miR-574-5p	0.0519	0.3199	1.2186	-0.42	-0.42	< 0.1
Ptgir	ENSMUST00000086101.5	prostaglandin I receptor (IP) 	11	1	1	0	0	0	mmu-miR-574-5p	0.0545	0.3055	0.8564	-0.42	-0.42	< 0.1
Smtnl2	ENSMUST00000108500.2	smoothelin-like 2 	874	3	0	2	1	0	mmu-miR-574-5p	0.0346	0.2305	0.9852	-0.42	-0.55	< 0.1
Ceacam1	ENSMUST00000098666.3	carcinoembryonic antigen-related cell adhesion molecule 1 	1176	7*	1	0	0	1	mmu-miR-574-5p	0.0934	0.4425	0.9674	-0.42	-0.42	< 0.1
Ankrd24	ENSMUST00000119336.2	ankyrin repeat domain 24 	152	2	0	1	1	0	mmu-miR-574-5p	0.0195	0.1373	0.7543	-0.42	-0.42	< 0.1
Gucy1a2	ENSMUST00000115733.1	guanylate cyclase 1, soluble, alpha 2 	95	3	1	1	1	0	mmu-miR-574-5p	0.0895	0.5323	1.9430	-0.42	-0.46	< 0.1
Gm10742	ENSMUST00000099198.2	predicted gene 10742 	8	9*	1	0	0	0	mmu-miR-574-5p	0.0634	0.3336	0.7872	-0.42	-0.42	< 0.1
Snx22	ENSMUST00000044711.5	sorting nexin 22 	7	2	1	1	0	1	mmu-miR-574-5p	0.0542	0.3186	1.0546	-0.42	-0.42	< 0.1
Mapk10	ENSMUST00000112848.2	mitogen-activated protein kinase 10 	33	10*	1	0	1	1	mmu-miR-574-5p	0.0729	0.4140	1.3662	-0.42	-0.46	< 0.1
Ceacam2	ENSMUST00000064862.7	carcinoembryonic antigen-related cell adhesion molecule 2 	7	9*	1	0	0	1	mmu-miR-574-5p	0.0708	0.3672	0.8979	-0.42	-0.42	< 0.1
4931406C07Rik	ENSMUST00000180339.2	RIKEN cDNA 4931406C07 gene 	3436	2	1	0	1	0	mmu-miR-574-5p	0.0383	0.2511	1.0760	-0.41	-0.42	< 0.1
Tmsb15l	ENSMUST00000127404.2	thymosin beta 15b like 	5	1	0	1	0	1	mmu-miR-574-5p	0.0208	0.1407	0.6542	-0.41	-0.41	< 0.1
Gm11437	ENSMUST00000050771.7	predicted gene 11437 	19	3	1	1	1	1	mmu-miR-574-5p	0.0435	0.2694	0.9904	-0.41	-0.77	< 0.1
Pianp	ENSMUST00000032479.5	PILR alpha associated neural protein 	338	2	1	0	1	0	mmu-miR-574-5p	0.0146	0.0996	0.4779	-0.41	-0.41	< 0.1
Cldn1	ENSMUST00000023154.2	claudin 1 	183	1	1	0	0	0	mmu-miR-574-5p	0.0366	0.2283	0.8400	-0.41	-0.41	< 0.1
Adsl	ENSMUST00000023043.3	adenylosuccinate lyase 	757	1	1	0	0	0	mmu-miR-574-5p	0.0449	0.2568	0.7223	-0.41	-0.43	< 0.1
Mdga1	ENSMUST00000171691.2	MAM domain containing glycosylphosphatidylinositol anchor 1 	59	3	2	1	0	0	mmu-miR-574-5p	0.0649	0.3446	0.8487	-0.41	-0.58	< 0.1
Cd99l2	ENSMUST00000037391.6	CD99 antigen-like 2 	2018	2	1	0	1	0	mmu-miR-574-5p	0.0597	0.3287	0.9266	-0.41	-0.43	< 0.1
Ces4a	ENSMUST00000161289.1	carboxylesterase 4A 	35	1	1	0	0	0	mmu-miR-574-5p	0.0270	0.1783	0.7828	-0.41	-0.41	< 0.1
Ifi44	ENSMUST00000029671.7	interferon-induced protein 44 	9	4*	1	0	0	0	mmu-miR-574-5p	0.0646	0.3425	0.8534	-0.41	-0.41	< 0.1
Atxn1	ENSMUST00000180110.2	ataxin 1 	414	5*	0	2	1	2	mmu-miR-574-5p	0.0609	0.4033	1.8083	-0.41	-0.42	< 0.1
Dnajb5	ENSMUST00000037872.4	DnaJ (Hsp40) homolog, subfamily B, member 5 	328	3	1	1	1	0	mmu-miR-574-5p	0.0230	0.1544	0.7133	-0.41	-0.53	< 0.1
Fam213a	ENSMUST00000022317.9	family with sequence similarity 213, member A 	2891	3*	0	1	0	0	mmu-miR-574-5p	0.0381	0.2263	0.6829	-0.41	-0.41	< 0.1
Ralb	ENSMUST00000004565.9	v-ral simian leukemia viral oncogene homolog B (ras related) 	106	3*	1	1	0	1	mmu-miR-574-5p	0.0201	0.1386	0.6851	-0.40	-0.52	< 0.1
Gtf2b	ENSMUST00000029938.8	general transcription factor IIB 	558	3*	0	1	1	0	mmu-miR-574-5p	0.0205	0.1342	0.5348	-0.40	-0.43	< 0.1
Fam20c	ENSMUST00000026972.7	family with sequence similarity 20, member C 	434	2	0	2	0	0	mmu-miR-574-5p	0.0297	0.1982	0.8768	-0.40	-0.40	< 0.1
Heatr1	ENSMUST00000059270.8	HEAT repeat containing 1 	688	1	1	0	0	0	mmu-miR-574-5p	0.0328	0.2016	0.6731	-0.40	-0.40	< 0.1
Psmd5	ENSMUST00000028225.6	proteasome (prosome, macropain) 26S subunit, non-ATPase, 5 	2270	6*	1	0	0	0	mmu-miR-574-5p	0.0130	0.0884	0.4177	-0.40	-0.40	< 0.1
Nlrp4b	ENSMUST00000117413.2	NLR family, pyrin domain containing 4B 	5	2	0	0	2	0	mmu-miR-574-5p	0.0125	0.0903	0.5749	-0.40	-0.40	< 0.1
P4hb	ENSMUST00000026122.5	prolyl 4-hydroxylase, beta polypeptide 	9217	1	1	0	0	0	mmu-miR-574-5p	0.0307	0.1922	0.6871	-0.40	-0.40	< 0.1
Lbx2	ENSMUST00000041265.3	ladybird homeobox homolog 2 (Drosophila) 	7	1	0	1	0	0	mmu-miR-574-5p	0.0135	0.0918	0.4275	-0.40	-0.40	< 0.1
Ptprr	ENSMUST00000063470.5	protein tyrosine phosphatase, receptor type, R 	107	2	1	1	0	0	mmu-miR-574-5p	0.0404	0.2382	0.7050	-0.40	-0.63	< 0.1
Ccser1	ENSMUST00000126214.2	coiled-coil serine rich 1 	11	2	2	0	0	0	mmu-miR-574-5p	0.0632	0.3856	1.2793	-0.40	-0.40	< 0.1
Ngfr	ENSMUST00000000122.6	nerve growth factor receptor (TNFR superfamily, member 16) 	14	7*	0	3	0	0	mmu-miR-574-5p	0.0388	0.2629	1.2356	-0.40	-0.40	< 0.1
2410124H12Rik	ENSMUST00000160494.2	RIKEN cDNA 2410124H12 gene 	9	1	0	1	0	0	mmu-miR-574-5p	0.0207	0.1351	0.5357	-0.40	-0.40	< 0.1
Tecta	ENSMUST00000042190.8	tectorin alpha 	5	1	1	0	0	0	mmu-miR-574-5p	0.0455	0.2878	1.0927	-0.40	-0.40	< 0.1
Scp2	ENSMUST00000030340.9	sterol carrier protein 2, liver 	1003	1	1	0	0	1	mmu-miR-574-5p	0.0306	0.1938	0.7264	-0.40	-0.40	< 0.1
Fam196b	ENSMUST00000165963.2	family with sequence similarity 196, member B 	20	2	1	0	1	0	mmu-miR-574-5p	0.0457	0.2864	1.1168	-0.40	-0.40	< 0.1
Adck5	ENSMUST00000160784.2	aarF domain containing kinase 5 	323	1	0	1	0	0	mmu-miR-574-5p	0.0244	0.1566	0.5989	-0.40	-0.41	< 0.1
Cnga4	ENSMUST00000033187.4	cyclic nucleotide gated channel alpha 4 	5	1	1	0	0	0	mmu-miR-574-5p	0.0550	0.3047	0.8210	-0.40	-0.40	< 0.1
Gbp7	ENSMUST00000171263.2	guanylate binding protein 7 	188	3*	1	0	1	1	mmu-miR-574-5p	0.0683	0.3945	1.3542	-0.39	-0.40	< 0.1
Csad	ENSMUST00000023805.1	cysteine sulfinic acid decarboxylase 	142	3	1	1	1	0	mmu-miR-574-5p	0.0294	0.1864	0.6928	-0.39	-0.60	< 0.1
Tusc5	ENSMUST00000062024.2	tumor suppressor candidate 5 	870	1	1	0	0	0	mmu-miR-574-5p	0.0521	0.2918	0.8124	-0.39	-0.41	< 0.1
Il5ra	ENSMUST00000167925.2	interleukin 5 receptor, alpha 	23	2	0	0	2	0	mmu-miR-574-5p	0.0202	0.1447	0.8732	-0.39	-0.39	< 0.1
Ap1m1	ENSMUST00000003117.9	adaptor-related protein complex AP-1, mu subunit 1 	730	1	1	0	0	0	mmu-miR-574-5p	0.0236	0.1523	0.5894	-0.39	-0.39	< 0.1
Copz1	ENSMUST00000100162.3	coatomer protein complex, subunit zeta 1 	5113	1	1	0	0	0	mmu-miR-574-5p	0.0306	0.1892	0.6321	-0.39	-0.39	< 0.1
Rnf24	ENSMUST00000059372.5	ring finger protein 24 	141	2	1	0	1	0	mmu-miR-574-5p	0.0397	0.2528	1.0066	-0.39	-0.41	< 0.1
Chat	ENSMUST00000070125.4	choline acetyltransferase 	5	1	1	0	0	0	mmu-miR-574-5p	0.0388	0.2309	0.7082	-0.39	-0.39	< 0.1
Vps45	ENSMUST00000015891.5	vacuolar protein sorting 45 (yeast) 	588	1	0	1	0	0	mmu-miR-574-5p	0.0256	0.1700	0.7485	-0.39	-0.39	< 0.1
Smim13	ENSMUST00000165561.2	small integral membrane protein 13 	113	1	1	0	0	0	mmu-miR-574-5p	0.0368	0.2108	0.5869	-0.39	-0.49	< 0.1
Fev	ENSMUST00000068631.3	FEV (ETS oncogene family) 	5	1	0	1	0	1	mmu-miR-574-5p	0.0364	0.2281	0.8397	-0.39	-0.39	< 0.1
Rfx4	ENSMUST00000095388.4	regulatory factor X, 4 (influences HLA class II expression) 	27	1	1	0	0	0	mmu-miR-574-5p	0.0328	0.1979	0.6238	-0.39	-0.45	< 0.1
Ralyl	ENSMUST00000108372.2	RALY RNA binding protein-like 	8	1	1	0	0	0	mmu-miR-574-5p	0.0163	0.1095	0.4886	-0.39	-0.39	< 0.1
Lrtm1	ENSMUST00000055662.2	leucine-rich repeats and transmembrane domains 1 	600	1	1	0	0	2	mmu-miR-574-5p	0.0486	0.2761	0.8072	-0.38	-0.42	< 0.1
Camk2a	ENSMUST00000102888.4	calcium/calmodulin-dependent protein kinase II alpha 	1793	6*	1	0	1	0	mmu-miR-574-5p	0.0425	0.2623	0.9616	-0.38	-0.40	< 0.1
Hykk	ENSMUST00000039742.7	hydroxylysine kinase 1 	2556	2	1	1	0	0	mmu-miR-574-5p	0.0226	0.1541	0.7519	-0.38	-0.39	< 0.1
A930011G23Rik	ENSMUST00000161148.1	RIKEN cDNA A930011G23 gene 	6	2	0	2	0	0	mmu-miR-574-5p	0.0217	0.1537	0.8739	-0.38	-0.38	< 0.1
Prmt2	ENSMUST00000099571.4	protein arginine N-methyltransferase 2 	119	1	1	0	0	0	mmu-miR-574-5p	0.0212	0.1403	0.5977	-0.38	-0.38	< 0.1
Maff	ENSMUST00000096350.4	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian) 	800	1	0	1	0	0	mmu-miR-574-5p	0.0302	0.1918	0.7282	-0.38	-0.38	< 0.1
Lgals8	ENSMUST00000124888.2	lectin, galactose binding, soluble 8 	2112	1	1	0	0	0	mmu-miR-574-5p	0.0312	0.1924	0.6671	-0.38	-0.43	< 0.1
Lrch1	ENSMUST00000088970.5	leucine-rich repeats and calponin homology (CH) domain containing 1 	129	6*	2	0	0	0	mmu-miR-574-5p	0.0470	0.2986	1.0970	-0.38	-0.41	< 0.1
Gas7	ENSMUST00000108682.3	growth arrest specific 7 	469	2	1	1	0	0	mmu-miR-574-5p	0.0624	0.3798	1.2931	-0.38	-0.38	< 0.1
Ripk2	ENSMUST00000037035.6	receptor (TNFRSF)-interacting serine-threonine kinase 2 	222	1	1	0	0	1	mmu-miR-574-5p	0.0244	0.1532	0.5498	-0.38	-0.48	< 0.1
L1cam	ENSMUST00000114430.2	L1 cell adhesion molecule 	20	4*	1	0	0	0	mmu-miR-574-5p	0.0713	0.3655	0.8549	-0.38	-0.38	< 0.1
Park2	ENSMUST00000191124.1	Parkinson disease (autosomal recessive, juvenile) 2, parkin 	205	1	1	0	0	0	mmu-miR-574-5p	0.0424	0.2501	0.7663	-0.38	-0.38	< 0.1
Gm14418	ENSMUST00000128657.2	predicted gene 14418 	0	1	1	0	0	0	mmu-miR-574-5p	0.0608	0.3301	0.8713	-0.38	-0.38	< 0.1
Elmod2	ENSMUST00000177594.2	ELMO/CED-12 domain containing 2 	786	2	0	1	1	0	mmu-miR-574-5p	0.0355	0.2351	0.9839	-0.38	-0.38	< 0.1
Eif2b1	ENSMUST00000031334.9	eukaryotic translation initiation factor 2B, subunit 1 (alpha) 	1538	1	1	0	0	0	mmu-miR-574-5p	0.0380	0.2281	0.7274	-0.37	-0.37	< 0.1
K230010J24Rik	ENSMUST00000187976.1	RIKEN cDNA K230010J24 gene 	40	8*	2	2	1	0	mmu-miR-574-5p	0.0357	0.2368	1.0571	-0.37	-0.69	< 0.1
Ndor1	ENSMUST00000100329.4	NADPH dependent diflavin oxidoreductase 1 	526	1	1	0	0	0	mmu-miR-574-5p	0.0252	0.1610	0.5989	-0.37	-0.37	< 0.1
Kras	ENSMUST00000111710.2	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog 	2205	1	1	0	0	0	mmu-miR-574-5p	0.0565	0.3079	0.8132	-0.37	-0.40	< 0.1
Tmem182	ENSMUST00000114765.2	transmembrane protein 182 	1758	2	0	1	1	1	mmu-miR-574-5p	0.0174	0.1244	0.7419	-0.37	-0.38	< 0.1
Clic3	ENSMUST00000114265.3	chloride intracellular channel 3 	70	1	0	0	1	0	mmu-miR-574-5p	0.0159	0.1094	0.5465	-0.37	-0.40	< 0.1
A630023A22Rik	ENSMUST00000178958.1	RIKEN cDNA A630023A22 gene 	5	1	1	0	0	0	mmu-miR-574-5p	0.0348	0.2120	0.6926	-0.37	-0.37	< 0.1
Psma2	ENSMUST00000170836.2	proteasome (prosome, macropain) subunit, alpha type 2 	1708	1	0	1	0	0	mmu-miR-574-5p	0.0211	0.1374	0.5403	-0.37	-0.37	< 0.1
Jmjd8	ENSMUST00000026832.8	jumonji domain containing 8 	348	2*	0	1	0	1	mmu-miR-574-5p	0.0421	0.2637	1.0024	-0.37	-0.37	< 0.1
Gpr157	ENSMUST00000094451.3	G protein-coupled receptor 157 	190	2	2	0	0	0	mmu-miR-574-5p	0.0535	0.3164	1.0283	-0.37	-0.41	< 0.1
Sox12	ENSMUST00000182625.1	SRY (sex determining region Y)-box 12 	2247	3*	1	0	0	0	mmu-miR-574-5p	0.0822	0.4154	1.0287	-0.37	-0.37	< 0.1
Pxt1	ENSMUST00000051526.4	peroxisomal, testis specific 1 	7	1	0	1	0	0	mmu-miR-574-5p	0.0181	0.1196	0.5010	-0.37	-0.37	< 0.1
Gm14322	ENSMUST00000119838.3	predicted gene 14322 	0	1	1	0	0	0	mmu-miR-574-5p	0.0599	0.3266	0.8685	-0.36	-0.36	< 0.1
Gck	ENSMUST00000109823.3	glucokinase 	59	2	1	0	1	0	mmu-miR-574-5p	0.0210	0.1418	0.6558	-0.36	-0.39	< 0.1
Slc10a7	ENSMUST00000034111.8	solute carrier family 10 (sodium/bile acid cotransporter family), member 7 	233	2	0	2	0	0	mmu-miR-574-5p	0.0318	0.2085	0.8946	-0.36	-0.40	< 0.1
Prss35	ENSMUST00000036426.7	protease, serine 35 	5	1	1	0	0	2	mmu-miR-574-5p	0.0400	0.2488	0.9259	-0.36	-0.36	< 0.1
Galnt3	ENSMUST00000028378.3	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 	223	0	0	0	0	0	mmu-miR-574-5p	0.0364	0.2184	0.6737	-0.36	-0.36	< 0.1
Srsf12	ENSMUST00000067864.2	serine/arginine-rich splicing factor 12 	7	4*	1	0	1	0	mmu-miR-574-5p	0.0488	0.3015	1.1531	-0.36	-0.36	< 0.1
Ighe	ENSMUST00000137336.1	Immunoglobulin heavy constant epsilon 	7	1	0	0	1	0	mmu-miR-574-5p	0.0125	0.0895	0.5433	-0.36	-0.36	< 0.1
Mrpl10	ENSMUST00000001485.4	mitochondrial ribosomal protein L10 	571	1	0	1	0	0	mmu-miR-574-5p	0.0341	0.2068	0.6583	-0.36	-0.36	< 0.1
Ctsd	ENSMUST00000151120.2	cathepsin D 	2905	1	0	1	0	0	mmu-miR-574-5p	0.0394	0.2359	0.7484	-0.36	-0.36	< 0.1
Oraov1	ENSMUST00000033388.6	oral cancer overexpressed 1 	313	1	1	0	0	0	mmu-miR-574-5p	0.0281	0.1733	0.5794	-0.36	-0.41	< 0.1
Ttc30a1	ENSMUST00000099994.4	tetratricopeptide repeat domain 30A1 	167	1	0	1	0	0	mmu-miR-574-5p	0.0257	0.1627	0.5834	-0.36	-0.37	< 0.1
Naif1	ENSMUST00000048431.2	nuclear apoptosis inducing factor 1 	81	3	0	2	1	0	mmu-miR-574-5p	0.0212	0.1431	0.6693	-0.36	-0.58	< 0.1
Slc30a7	ENSMUST00000067485.3	solute carrier family 30 (zinc transporter), member 7 	257	3	2	0	1	1	mmu-miR-574-5p	0.0305	0.1990	0.8349	-0.36	-0.49	< 0.1
Map2	ENSMUST00000114015.2	microtubule-associated protein 2 	343	3*	1	1	0	0	mmu-miR-574-5p	0.0791	0.4718	1.4827	-0.36	-0.36	< 0.1
Gng11	ENSMUST00000031670.8	guanine nucleotide binding protein (G protein), gamma 11 	2217	1	0	1	0	0	mmu-miR-574-5p	0.0175	0.1161	0.4899	-0.36	-0.36	< 0.1
Tle2	ENSMUST00000146358.2	transducin-like enhancer of split 2, homolog of Drosophila E(spl) 	6	2	0	0	2	0	mmu-miR-574-5p	0.0121	0.0867	0.5178	-0.36	-0.36	< 0.1
Marveld2	ENSMUST00000022137.8	MARVEL (membrane-associating) domain containing 2 	77	2	0	1	1	0	mmu-miR-574-5p	0.0319	0.2111	0.9437	-0.36	-0.36	< 0.1
Sorcs3	ENSMUST00000078880.5	sortilin-related VPS10 domain containing receptor 3 	6	1	1	0	0	0	mmu-miR-574-5p	0.0475	0.2972	1.1393	-0.35	-0.35	< 0.1
Myo6	ENSMUST00000035889.9	myosin VI 	4125	2	0	1	1	3	mmu-miR-574-5p	0.0144	0.1040	0.6549	-0.35	-0.58	< 0.1
Lmx1b	ENSMUST00000041730.5	LIM homeobox transcription factor 1 beta 	24	3	3	0	0	2	mmu-miR-574-5p	0.0738	0.4823	2.0408	-0.35	-0.36	< 0.1
Lingo1	ENSMUST00000053568.1	leucine rich repeat and Ig domain containing 1 	21	2	0	2	0	0	mmu-miR-574-5p	0.0351	0.2351	1.0572	-0.35	-0.35	< 0.1
Hibadh	ENSMUST00000031788.8	3-hydroxyisobutyrate dehydrogenase 	314	1	1	0	0	0	mmu-miR-574-5p	0.0212	0.1372	0.5360	-0.35	-0.38	< 0.1
Hrh3	ENSMUST00000056480.4	histamine receptor H3 	5	1	1	0	0	0	mmu-miR-574-5p	0.0530	0.3081	0.9817	-0.35	-0.35	< 0.1
Tubb4a	ENSMUST00000071135.5	tubulin, beta 4A class IVA 	19	2*	0	1	0	0	mmu-miR-574-5p	0.0220	0.1430	0.5599	-0.35	-0.35	< 0.1
Akap2	ENSMUST00000102903.2	A kinase (PRKA) anchor protein 2 	3643	5*	0	2	0	1	mmu-miR-574-5p	0.0481	0.3107	1.3818	-0.35	-0.39	< 0.1
Slc35f1	ENSMUST00000105473.2	solute carrier family 35, member F1 	37	1	1	0	0	1	mmu-miR-574-5p	0.0473	0.2795	0.9058	-0.35	-0.35	< 0.1
Iqsec2	ENSMUST00000112604.2	IQ motif and Sec7 domain 2 	230	2	2	0	0	0	mmu-miR-574-5p	0.0711	0.4318	1.4013	-0.35	-0.37	< 0.1
Wnt7b	ENSMUST00000023015.8	wingless-related MMTV integration site 7B 	25	1	1	0	0	0	mmu-miR-574-5p	0.0565	0.3096	0.8064	-0.35	-0.35	< 0.1
Slc5a1	ENSMUST00000011178.2	solute carrier family 5 (sodium/glucose cotransporter), member 1 	166	2	1	1	0	0	mmu-miR-574-5p	0.0254	0.1681	0.7160	-0.35	-0.42	< 0.1
Vmn1r51	ENSMUST00000174204.1	vomeronasal 1 receptor 51 	5	1	0	1	0	0	mmu-miR-574-5p	0.0349	0.2277	0.9324	-0.35	-0.35	< 0.1
Il33	ENSMUST00000120388.3	interleukin 33 	1905	1	1	0	0	0	mmu-miR-574-5p	0.0289	0.1844	0.7041	-0.35	-0.35	< 0.1
S1pr3	ENSMUST00000087978.3	sphingosine-1-phosphate receptor 3 	579	1	1	0	0	2	mmu-miR-574-5p	0.0488	0.2823	0.8586	-0.35	-0.35	< 0.1
Bend6	ENSMUST00000129464.2	BEN domain containing 6 	16	1	1	0	0	0	mmu-miR-574-5p	0.0245	0.1531	0.5258	-0.35	-0.42	< 0.1
