Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Map3k3	ENSMUST00000002044.9	mitogen-activated protein kinase kinase kinase 3 	437	1	0	1	0	1	0	0	1	0	mmu-miR-133c	0.0029	0.0212	0.1424	-0.11	-0.29	0.70	NULL
Ptpn3	ENSMUST00000075637.5	protein tyrosine phosphatase, non-receptor type 3 	1538	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0027	0.0193	0.1300	-0.11	-0.33	0.54	2011
Camk1d	ENSMUST00000044009.8	calcium/calmodulin-dependent protein kinase ID 	507	1	0	0	1	2	0	0	2	1	mmu-miR-133a-3p.2	0.0080	0.0588	0.4040	-0.11	-0.11	0.70	2009, '11
Mlxip	ENSMUST00000068237.6	MLX interacting protein 	256	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0026	0.0186	0.1240	-0.11	-0.11	0.78	2009, '11
Tmem87b	ENSMUST00000110325.2	transmembrane protein 87B 	610	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0022	0.0160	0.1136	-0.11	-0.11	0.71	2009, '11
Mtmr4	ENSMUST00000103179.4	myotubularin related protein 4 	504	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0043	0.0314	0.2135	-0.10	-0.34	0.42	2009, '11
Arhgap39	ENSMUST00000036176.9	Rho GTPase activating protein 39 	42	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0032	0.0233	0.1589	-0.10	-0.11	0.73	2009, '11
Fbn2	ENSMUST00000025497.6	fibrillin 2 	12	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0052	0.0383	0.2620	-0.10	-0.10	0.66	2009, '11
Dbnl	ENSMUST00000102928.4	drebrin-like 	1534	1	0	0	1	0	0	0	0	1	mmu-miR-133b-3p	0.0025	0.0181	0.1263	-0.10	-0.16	0.58	2009, '11
Txndc5	ENSMUST00000035988.9	thioredoxin domain containing 5 	306	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0009	0.0067	0.0479	-0.10	-0.14	0.53	2009, '11
Barhl1	ENSMUST00000050776.3	BarH-like 1 (Drosophila) 	10	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0019	0.0138	0.0880	-0.10	-0.18	0.69	2009, '11
Myh9	ENSMUST00000016771.7	myosin, heavy polypeptide 9, non-muscle 	1027	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0051	0.0374	0.2517	-0.10	-0.26	0.90	2009, '11
Hyou1	ENSMUST00000066601.7	hypoxia up-regulated 1 	57	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0013	0.0096	0.0684	-0.10	-0.10	0.66	2009, '11
Phf8	ENSMUST00000046950.7	PHD finger protein 8 	566	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0022	0.0161	0.1144	-0.09	-0.09	0.52	2009, '11
Esyt2	ENSMUST00000100986.2	extended synaptotagmin-like protein 2 	2527	1	0	0	1	1	0	1	0	0	mmu-miR-133c	0.0051	0.0368	0.2368	-0.09	-0.18	0.70	2009, '11
Ddx19b	ENSMUST00000040241.9	DEAD (Asp-Glu-Ala-Asp) box polypeptide 19b 	375	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0030	0.0212	0.1240	-0.09	-0.36	0.52	2009, '11
Bnc2	ENSMUST00000176612.2	basonuclin 2 	291	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0041	0.0296	0.1884	-0.09	-0.09	< 0.1	NULL
Gja8	ENSMUST00000062944.5	gap junction protein, alpha 8 	5	1	1	0	0	2	0	1	1	1	mmu-miR-133c	0.0015	0.0112	0.0773	-0.09	-0.65	< 0.1	NULL
Foxn3	ENSMUST00000046859.5	forkhead box N3 	698	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0046	0.0335	0.2252	-0.09	-0.12	0.62	NULL
Nacc2	ENSMUST00000114159.3	nucleus accumbens associated 2, BEN and BTB (POZ) domain containing 	117	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0054	0.0382	0.2070	-0.09	-0.16	< 0.1	2009, '11
Unc80	ENSMUST00000061620.10	unc-80 homolog (C. elegans) 	5	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0088	0.0623	0.3641	-0.09	-0.09	0.77	2011
Lin7a	ENSMUST00000020057.9	lin-7 homolog A (C. elegans) 	203	1	0	0	1	0	0	0	0	1	mmu-miR-133a-3p.2	0.0025	0.0184	0.1301	-0.09	-0.14	0.76	2009, '11
Rtn3	ENSMUST00000065304.6	reticulon 3 	3047	1	1	0	0	0	0	0	0	0	mmu-miR-133c	0.0043	0.0311	0.1973	-0.09	-0.21	0.42	2009, '11
Ptprk	ENSMUST00000166468.1	protein tyrosine phosphatase, receptor type, K 	824	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0034	0.0245	0.1526	-0.09	-0.45	0.94	2009, '11
Arhgap24	ENSMUST00000073302.6	Rho GTPase activating protein 24 	192	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0029	0.0208	0.1399	-0.09	-0.27	0.90	2009, '11
Qk	ENSMUST00000097414.4	quaking 	1368	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0034	0.0251	0.1730	-0.08	-0.09	0.76	2009, '11
Gpr179	ENSMUST00000093942.4	G protein-coupled receptor 179 	5	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0061	0.0436	0.2733	-0.08	-0.08	0.67	2009, '11
Slc25a37	ENSMUST00000037064.4	solute carrier family 25, member 37 	114	1	1	0	0	0	0	0	0	1	mmu-miR-133c	0.0019	0.0138	0.0941	-0.08	-0.28	0.33	2009, '11
Nhsl2	ENSMUST00000101339.5	NHS-like 2 	124	1	0	1	0	0	0	0	0	1	mmu-miR-133a-3p.2	0.0120	0.0866	0.5481	-0.08	-0.08	0.22	2011
Tdh	ENSMUST00000022522.9	L-threonine dehydrogenase 	32	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0015	0.0109	0.0720	-0.08	-0.22	0.62	2009, '11
Znrf3	ENSMUST00000172492.2	zinc and ring finger 3 	113	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0021	0.0153	0.1076	-0.08	-0.21	0.89	2009, '11
Nwd2	ENSMUST00000159584.1	NACHT and WD repeat domain containing 2 	8	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0043	0.0314	0.2140	-0.08	-0.08	0.84	2011
Sorbs3	ENSMUST00000022682.5	sorbin and SH3 domain containing 3 	52	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0021	0.0153	0.1093	-0.08	-0.11	0.79	2009, '11
Cux1	ENSMUST00000004097.10	cut-like homeobox 1 	195	1	0	0	1	0	0	0	0	1	mmu-miR-133a-3p.2	0.0069	0.0495	0.3081	-0.08	-0.10	0.90	NULL
Lin28b	ENSMUST00000079390.6	lin-28 homolog B (C. elegans) 	191	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0042	0.0304	0.2114	-0.08	-0.09	0.74	2009, '11
Fam199x	ENSMUST00000047852.7	family with sequence similarity 199, X-linked 	16	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0052	0.0379	0.2610	-0.08	-0.08	0.76	2009, '11
Insr	ENSMUST00000091291.4	insulin receptor 	583	1	0	0	1	0	0	0	0	2	mmu-miR-133c	0.0086	0.0627	0.4208	-0.08	-0.08	0.72	2009, '11
Fbxl19	ENSMUST00000186116.1	F-box and leucine-rich repeat protein 19 	669	1	1	0	0	0	0	0	0	1	mmu-miR-133a-3p.2	0.0015	0.0108	0.0777	-0.07	-0.17	0.68	NULL
Pde7a	ENSMUST00000099195.4	phosphodiesterase 7A 	1238	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0029	0.0210	0.1320	-0.07	-0.10	0.82	2009, '11
Prdm1	ENSMUST00000039174.5	PR domain containing 1, with ZNF domain 	54	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0034	0.0248	0.1721	-0.07	-0.16	0.82	2009, '11
Zfp362	ENSMUST00000106072.3	zinc finger protein 362 	221	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0006	0.0043	0.0305	-0.07	-0.11	0.25	2009, '11
Wnt4	ENSMUST00000045747.4	wingless-related MMTV integration site 4 	269	1	0	0	1	1	1	0	0	2	mmu-miR-133a-3p.2	0.0022	0.0158	0.1038	-0.07	-0.54	0.70	NULL
Mecp2	ENSMUST00000100750.4	methyl CpG binding protein 2 	845	1	0	0	1	0	0	0	0	1	mmu-miR-133a-3p.2	0.0071	0.0501	0.2915	-0.07	-0.10	0.62	2009, '11
Peak1	ENSMUST00000188142.1	pseudopodium-enriched atypical kinase 1 	241	1	1	0	0	1	0	0	1	0	mmu-miR-133a-3p.2	0.0063	0.0451	0.2848	-0.06	-0.10	0.63	2009, '11
Pclo	ENSMUST00000182407.2	piccolo (presynaptic cytomatrix protein) 	45	1	0	0	1	0	0	0	0	1	mmu-miR-133a-3p.2	0.0071	0.0519	0.3639	-0.06	-0.07	0.69	2011
1110002L01Rik	ENSMUST00000180149.1	RIKEN cDNA 1110002L01 gene 	43	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0018	0.0130	0.0874	-0.06	-0.28	0.41	NULL
Hspa4l	ENSMUST00000077083.7	heat shock protein 4 like 	2273	1	1	0	0	2	0	1	1	0	mmu-miR-133c	0.0053	0.0390	0.2688	-0.06	-0.23	0.65	NULL
Ppp2r5e	ENSMUST00000021447.7	protein phosphatase 2, regulatory subunit B', epsilon 	566	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0023	0.0165	0.1127	-0.06	-0.15	0.73	2009, '11
Sf3b1	ENSMUST00000027127.8	splicing factor 3b, subunit 1 	8349	1	1	0	0	0	0	0	0	1	mmu-miR-133a-3p.2	0.0025	0.0181	0.1119	-0.06	-0.43	0.73	2009, '11
Srgap3	ENSMUST00000088373.5	SLIT-ROBO Rho GTPase activating protein 3 	81	1	0	0	1	1	0	0	1	0	mmu-miR-133c	0.0040	0.0292	0.1897	-0.06	-0.17	0.68	2009, '11
Tbc1d2b	ENSMUST00000041767.8	TBC1 domain family, member 2B 	229	1	1	0	0	1	0	0	1	0	mmu-miR-133c	0.0062	0.0450	0.2820	-0.05	-0.33	< 0.1	2009, '11
Calm1	ENSMUST00000110082.4	calmodulin 1 	29214	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0012	0.0088	0.0619	-0.05	-0.23	0.45	2009, '11
Sptlc2	ENSMUST00000021424.4	serine palmitoyltransferase, long chain base subunit 2 	1243	1	0	0	1	1	0	0	1	1	mmu-miR-133a-3p.2	0.0029	0.0212	0.1466	-0.05	-0.19	0.82	2009, '11
Ube2k	ENSMUST00000142407.2	ubiquitin-conjugating enzyme E2K 	1794	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0010	0.0071	0.0410	-0.04	-0.35	0.19	2009, '11
Tnik	ENSMUST00000159236.3	TRAF2 and NCK interacting kinase 	209	1	0	0	1	1	0	1	0	0	mmu-miR-133a-3p.2	0.0055	0.0400	0.2587	-0.04	-0.08	0.57	2011
Kpna6	ENSMUST00000102590.5	karyopherin (importin) alpha 6 	427	2	1	1	0	0	0	0	0	0	mmu-miR-133c	0.0017	0.0122	0.0775	-0.04	-0.36	0.36	2009, '11
Raver1	ENSMUST00000115487.1	ribonucleoprotein, PTB-binding 1 	112	1	1	0	0	0	0	0	0	1	mmu-miR-133c	0.0014	0.0103	0.0685	-0.04	-0.35	0.78	2009, '11
Baz2a	ENSMUST00000170054.3	bromodomain adjacent to zinc finger domain, 2A 	99	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0021	0.0155	0.1005	-0.03	-0.36	0.72	2009, '11
Zbtb7b	ENSMUST00000107433.2	zinc finger and BTB domain containing 7B 	252	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0012	0.0085	0.0480	-0.03	-0.34	0.92	2009, '11
Golga3	ENSMUST00000112512.2	golgi autoantigen, golgin subfamily a, 3 	1298	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0022	0.0155	0.0879	-0.03	-0.15	0.61	NULL
Tmem33	ENSMUST00000037918.6	transmembrane protein 33 	3570	2	0	0	2	0	0	0	0	0	mmu-miR-133c	0.0014	0.0101	0.0696	-0.03	-0.22	0.77	2009, '11
Hhip	ENSMUST00000079038.2	Hedgehog-interacting protein 	27	1	0	0	1	0	0	0	0	1	mmu-miR-133a-3p.2	0.0022	0.0157	0.1064	-0.03	-0.11	0.85	2009, '11
Kdm7a	ENSMUST00000002305.8	lysine (K)-specific demethylase 7A 	770	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0033	0.0243	0.1695	-0.03	-0.03	< 0.1	2009, '11
Gch1	ENSMUST00000089959.6	GTP cyclohydrolase 1 	1122	1	1	0	0	0	0	0	0	0	mmu-miR-133c	0.0007	0.0046	0.0242	-0.03	-0.55	0.75	2009, '11
Pdik1l	ENSMUST00000105877.3	PDLIM1 interacting kinase 1 like 	117	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0017	0.0122	0.0739	-0.03	-0.17	0.65	2009, '11
Tnfrsf10b	ENSMUST00000022663.5	tumor necrosis factor receptor superfamily, member 10b 	34	1	0	0	1	0	0	0	0	1	mmu-miR-133a-3p.2	0.0011	0.0081	0.0542	-0.02	-0.24	0.80	NULL
Atrx	ENSMUST00000113573.2	alpha thalassemia/mental retardation syndrome X-linked homolog (human) 	528	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0075	0.0545	0.3719	-0.02	-0.14	0.82	NULL
Zeb2	ENSMUST00000068415.5	zinc finger E-box binding homeobox 2 	1218	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0020	0.0147	0.1023	-0.02	-0.14	0.19	2009, '11
Mapk10	ENSMUST00000112848.2	mitogen-activated protein kinase 10 	33	1	0	1	0	0	0	0	0	1	mmu-miR-133c	0.0007	0.0054	0.0382	-0.02	-0.14	0.49	2009, '11
Pla2r1	ENSMUST00000112525.3	phospholipase A2 receptor 1 	165	1	1	0	0	1	0	0	1	1	mmu-miR-133a-3p.2	0.0049	0.0354	0.2295	-0.02	-0.39	0.66	NULL
Taf1d	ENSMUST00000164079.2	TATA box binding protein (Tbp)-associated factor, RNA polymerase I, D 	296	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0014	0.0102	0.0706	-0.02	-0.14	0.71	NULL
Twist2	ENSMUST00000007949.3	twist basic helix-loop-helix transcription factor 2 	746	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0001	0.0004	0.0027	-0.02	-0.40	0.66	2009, '11
Tmem214	ENSMUST00000046349.8	transmembrane protein 214 	1168	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0009	0.0063	0.0368	-0.02	-0.26	< 0.1	NULL
Ptprt	ENSMUST00000109445.3	protein tyrosine phosphatase, receptor type, T 	8	1	0	0	1	0	0	0	0	3	mmu-miR-133a-3p.2	0.0121	0.0875	0.5703	-0.01	-0.01	0.60	NULL
Otc	ENSMUST00000049910.7	ornithine transcarbamylase 	5031	1	1	0	0	2	0	0	2	2	mmu-miR-133c	0.0005	0.0038	0.0236	-0.01	-0.56	< 0.1	2009, '11
Ftl1	ENSMUST00000094434.5	ferritin light chain 1 	497	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0004	0.0033	0.0236	-0.01	-0.49	0.54	2009, '11
Tuba4a	ENSMUST00000186213.1	tubulin, alpha 4A 	17910	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0006	0.0039	0.0222	-0.01	-0.50	0.21	2009, '11
Fbxl22	ENSMUST00000056890.8	F-box and leucine-rich repeat protein 22 	626	1	0	0	1	1	0	0	1	0	mmu-miR-133c	0.0005	0.0039	0.0264	-0.01	-0.26	0.90	2009, '11
Myf6	ENSMUST00000044210.3	myogenic factor 6 	1499	1	1	0	0	0	0	0	0	0	mmu-miR-133c	0.0029	0.0209	0.1366	-0.01	-0.41	0.15	NULL
Hoxb4	ENSMUST00000049241.8	homeobox B4 	163	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0002	0.0013	0.0071	-0.01	-0.36	0.71	NULL
Orc4	ENSMUST00000028098.5	origin recognition complex, subunit 4 	1446	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0004	0.0027	0.0151	-0.01	-0.25	0.20	NULL
Lsm8	ENSMUST00000056398.8	LSM8 homolog, U6 small nuclear RNA associated (S. cerevisiae) 	2235	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0008	0.0056	0.0394	0	-0.46	< 0.1	NULL
Ubr5	ENSMUST00000110336.2	ubiquitin protein ligase E3 component n-recognin 5 	901	1	0	1	0	0	0	0	0	1	mmu-miR-133a-3p.2	0.0019	0.0139	0.0982	0	-0.09	0.21	NULL
Cacna1c	ENSMUST00000186889.1	calcium channel, voltage-dependent, L type, alpha 1C subunit 	264	1	1	0	0	0	0	0	0	1	mmu-miR-133a-3p.2	0.0010	0.0070	0.0455	0	-0.03	< 0.1	NULL
Cnp	ENSMUST00000103120.4	2',3'-cyclic nucleotide 3' phosphodiesterase 	104	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0006	0.0043	0.0298	0	-0.39	0.11	NULL
Senp6	ENSMUST00000037484.9	SUMO/sentrin specific peptidase 6 	852	1	1	0	0	1*	0	0	0	1	mmu-miR-133a-3p.2	0.0015	0.0107	0.0747	0	-0.19	0.13	NULL
Pcdhb14	ENSMUST00000052387.3	protocadherin beta 14 	55	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0007	0.0050	0.0342	0	-0.22	< 0.1	NULL
Pddc1	ENSMUST00000106008.1	Parkinson disease 7 domain containing 1 	248	1	1	0	0	0	0	0	0	0	mmu-miR-133c	0.0003	0.0020	0.0142	0	-0.17	< 0.1	NULL
Plscr3	ENSMUST00000108633.3	phospholipid scramblase 3 	2358	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0004	0.0029	0.0212	0	-0.28	< 0.1	2009, '11
Colgalt1	ENSMUST00000047903.8	collagen beta(1-O)galactosyltransferase 1 	2157	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0009	0.0064	0.0451	0	-0.21	0.86	NULL
Bora	ENSMUST00000022656.6	bora, aurora kinase A activator 	246	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0012	0.0091	0.0648	0	-0.36	< 0.1	2009, '11
Rnf168	ENSMUST00000171474.1	ring finger protein 168 	584	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0000	0.0002	0.0013	0	-0.13	0.59	2009, '11
Dynll2	ENSMUST00000020775.3	dynein light chain LC8-type 2 	12752	1	1	0	0	0	0	0	0	1	mmu-miR-133a-3p.2	0.0015	0.0112	0.0790	0	-0.36	< 0.1	NULL
Foxl2	ENSMUST00000051312.3	forkhead box L2 	5	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0001	0.0006	0.0042	0	-0.41	0.55	2011
Itgb5	ENSMUST00000115028.4	integrin beta 5 	2018	1	1	0	0	0	0	0	0	2	mmu-miR-133c	0.0006	0.0043	0.0312	0	-0.45	< 0.1	NULL
Rab2a	ENSMUST00000060232.7	RAB2A, member RAS oncogene family 	3854	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0000	0.0001	0.0006	0	-0.39	< 0.1	NULL
Psmg4	ENSMUST00000124996.2	proteasome (prosome, macropain) assembly chaperone 4 	1827	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0000	0.0001	0.0005	0	-0.26	0.85	NULL
Yeats2	ENSMUST00000090052.5	YEATS domain containing 2 	1010	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0007	0.0050	0.0366	0	-0.05	< 0.1	NULL
Alpk3	ENSMUST00000107348.1	alpha-kinase 3 	3184	1	0	1	0	1	0	0	1	1	mmu-miR-133a-3p.2	0.0015	0.0109	0.0769	0	-0.15	0.41	NULL
Slc25a3	ENSMUST00000076694.7	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 3 	76217	1	1	0	0	2	1	0	1	1	mmu-miR-133a-3p.2	0.0000	0.0000	0.0001	0	-0.69	0.36	NULL
Myo18a	ENSMUST00000108375.3	myosin XVIIIA 	2564	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0016	0.0115	0.0839	0	-0.03	< 0.1	NULL
