Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Lhx5	ENSMUST00000031591.8	LIM homeobox protein 5 	5	1	0	1	0	0	mmu-miR-1a-2-5p				-0.27	-0.27	< 0.1
Npm1	ENSMUST00000075641.4	nucleophosmin 1 	1824	2	1	1	0	0	mmu-miR-1a-2-5p				-0.27	-0.41	< 0.1
Zfp207	ENSMUST00000188489.1	zinc finger protein 207 	336	1	1	0	0	1	mmu-miR-1a-1-5p				-0.27	-0.32	< 0.1
Ggct	ENSMUST00000131475.1	gamma-glutamyl cyclotransferase 	1690	1	0	0	1	1	mmu-miR-1a-1-5p				-0.27	-0.33	< 0.1
Bcap29	ENSMUST00000177962.2	B cell receptor associated protein 29 	144	2	1	1	0	1	mmu-miR-1a-1-5p				-0.27	-0.47	< 0.1
BC005561	ENSMUST00000096452.4	cDNA sequence BC005561 	2	1	0	0	1	0	mmu-miR-1a-2-5p				-0.27	-0.27	< 0.1
Arhgap36	ENSMUST00000114904.4	Rho GTPase activating protein 36 	19	1	1	0	0	0	mmu-miR-1a-1-5p				-0.27	-0.27	< 0.1
Ppargc1a	ENSMUST00000132734.2	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha 	191	2	0	0	2	2	mmu-miR-1a-2-5p				-0.27	-0.28	< 0.1
Bmp2k	ENSMUST00000035635.8	BMP2 inducible kinase 	531	2	1	1	0	1	mmu-miR-1a-2-5p				-0.27	-0.27	< 0.1
Trim59	ENSMUST00000107802.2	tripartite motif-containing 59 	242	1	1	0	0	1	mmu-miR-1a-2-5p				-0.27	-0.29	< 0.1
Tsc22d2	ENSMUST00000099090.2	TSC22 domain family, member 2 	922	1	0	1	0	2	mmu-miR-1a-1-5p				-0.27	-0.29	< 0.1
Olfr69	ENSMUST00000106878.1	olfactory receptor 69 	0	1	0	1	0	0	mmu-miR-1a-1-5p				-0.27	-0.27	< 0.1
L3hypdh	ENSMUST00000019862.2	L-3-hydroxyproline dehydratase (trans-) 	551	1	0	1	0	0	mmu-miR-1a-1-5p				-0.27	-0.27	< 0.1
Cntrob	ENSMUST00000092973.5	centrobin, centrosomal BRCA2 interacting protein 	60	1	0	1	0	0	mmu-miR-1a-1-5p				-0.27	-0.28	< 0.1
Cldn18	ENSMUST00000136429.2	claudin 18 	2574	1	1	0	0	1	mmu-miR-1a-2-5p				-0.27	-0.27	< 0.1
Tmem236	ENSMUST00000077517.7	transmembrane protein 236 	14	1	1	0	0	0	mmu-miR-1a-1-5p				-0.27	-0.27	< 0.1
4933406J08Rik	ENSMUST00000028661.5	RIKEN cDNA 4933406J08 gene 	11	1	0	0	1	0	mmu-miR-1a-1-5p				-0.27	-0.27	< 0.1
Ugt1a6a	ENSMUST00000113134.2	UDP glucuronosyltransferase 1 family, polypeptide A6A 	13849	1	0	1	0	0	mmu-miR-1a-1-5p				-0.26	-0.26	< 0.1
Ugt1a6b	ENSMUST00000113138.2	UDP glucuronosyltransferase 1 family, polypeptide A6B 	13849	1	0	1	0	0	mmu-miR-1a-1-5p				-0.26	-0.26	< 0.1
Arhgap15	ENSMUST00000055776.7	Rho GTPase activating protein 15 	134	1	0	1	0	1	mmu-miR-1a-1-5p				-0.26	-0.29	< 0.1
Med29	ENSMUST00000003536.8	mediator complex subunit 29 	4611	1	0	1	0	0	mmu-miR-1a-1-5p				-0.26	-0.26	< 0.1
Elmod2	ENSMUST00000177594.2	ELMO/CED-12 domain containing 2 	786	1	1	0	0	1	mmu-miR-1a-1-5p				-0.26	-0.33	< 0.1
Trim34b	ENSMUST00000106847.2	tripartite motif-containing 34B 	34	1	1	0	0	0	mmu-miR-1a-1-5p				-0.26	-0.31	< 0.1
Gnai3	ENSMUST00000000001.4	guanine nucleotide binding protein (G protein), alpha inhibiting 3 	6428	2	1	1	0	1	mmu-miR-1a-2-5p				-0.26	-0.30	< 0.1
Trmt10a	ENSMUST00000040321.7	tRNA methyltransferase 10A 	2630	1	0	1	0	0	mmu-miR-1a-1-5p				-0.26	-0.27	< 0.1
4930523C07Rik	ENSMUST00000163892.2	RIKEN cDNA 4930523C07 gene 	670	2	0	2	0	0	mmu-miR-1a-2-5p				-0.26	-0.32	< 0.1
Gm5286	ENSMUST00000159524.1	predicted gene 5286 	5	1	0	0	1	0	mmu-miR-1a-1-5p				-0.26	-0.26	< 0.1
Vmn1r40	ENSMUST00000075158.1	vomeronasal 1 receptor 40 	2	1	0	1	0	0	mmu-miR-1a-2-5p				-0.26	-0.26	< 0.1
Armc4	ENSMUST00000081275.4	armadillo repeat containing 4 	8	1	0	1	0	0	mmu-miR-1a-1-5p				-0.26	-0.26	< 0.1
Mia3	ENSMUST00000069922.6	melanoma inhibitory activity 3 	5	2	1	0	1	0	mmu-miR-1a-1-5p				-0.26	-0.26	< 0.1
Rbm43	ENSMUST00000102767.2	RNA binding motif protein 43 	52	1	1	0	0	0	mmu-miR-1a-1-5p				-0.26	-0.32	< 0.1
Inha	ENSMUST00000037330.4	inhibin alpha 	103	1	0	0	1	2	mmu-miR-1a-2-5p				-0.26	-0.37	< 0.1
Gm13089	ENSMUST00000073532.4	predicted gene 13089 	5	1	0	1	0	0	mmu-miR-1a-1-5p				-0.26	-0.26	< 0.1
Dph6	ENSMUST00000028640.8	diphthamine biosynthesis 6 	135	1	1	0	0	2	mmu-miR-1a-2-5p				-0.26	-0.34	< 0.1
Rpgr	ENSMUST00000115533.2	retinitis pigmentosa GTPase regulator 	378	1	0	1	0	1	mmu-miR-1a-2-5p				-0.26	-0.26	< 0.1
Ifna2	ENSMUST00000105147.1	interferon alpha 2 	5	1	0	0	1	1	mmu-miR-1a-1-5p				-0.26	-0.26	< 0.1
Hsbp1l1	ENSMUST00000166219.1	heat shock factor binding protein 1-like 1 	76	1	0	0	1	0	mmu-miR-1a-1-5p				-0.26	-0.26	< 0.1
Mis12	ENSMUST00000048807.6	MIS12 homolog (yeast) 	309	1	0	0	1	2	mmu-miR-1a-1-5p				-0.26	-0.26	< 0.1
Spata22	ENSMUST00000092926.5	spermatogenesis associated 22 	25	1	0	0	1	1	mmu-miR-1a-1-5p				-0.26	-0.28	< 0.1
Cxcl10	ENSMUST00000038816.7	chemokine (C-X-C motif) ligand 10 	35	1	0	1	0	0	mmu-miR-1a-2-5p				-0.26	-0.26	< 0.1
Agtr1b	ENSMUST00000068316.7	angiotensin II receptor, type 1b 	8	1	0	1	0	0	mmu-miR-1a-1-5p				-0.26	-0.26	< 0.1
Sox7	ENSMUST00000079652.5	SRY (sex determining region Y)-box 7 	352	1	1	0	0	1	mmu-miR-1a-2-5p				-0.26	-0.26	< 0.1
Fads1	ENSMUST00000010807.4	fatty acid desaturase 1 	1215	1	1	0	0	0	mmu-miR-1a-1-5p				-0.25	-0.25	< 0.1
Eri2	ENSMUST00000150844.1	exoribonuclease 2 	166	1	1	0	0	0	mmu-miR-1a-1-5p				-0.25	-0.28	< 0.1
RP23-133G16.2	ENSMUST00000191265.1		5	1	0	1	0	2	mmu-miR-1a-1-5p				-0.25	-0.25	< 0.1
Fam26e	ENSMUST00000069125.6	family with sequence similarity 26, member E 	23	1	0	1	0	0	mmu-miR-1a-1-5p				-0.25	-0.25	< 0.1
Cadm2	ENSMUST00000114292.2	cell adhesion molecule 2 	17	2	0	1	1	1	mmu-miR-1a-1-5p				-0.25	-0.35	< 0.1
Fkbp14	ENSMUST00000046520.7	FK506 binding protein 14 	57	1	1	0	0	1	mmu-miR-1a-2-5p				-0.25	-0.26	< 0.1
Zfp367	ENSMUST00000059817.5	zinc finger protein 367 	938	1	1	0	0	0	mmu-miR-1a-1-5p				-0.25	-0.26	< 0.1
Prlr	ENSMUST00000124470.2	prolactin receptor 	195	3	0	2	1	0	mmu-miR-1a-1-5p				-0.25	-0.27	< 0.1
Ets2	ENSMUST00000023612.9	E26 avian leukemia oncogene 2, 3' domain 	703	1	1	0	0	0	mmu-miR-1a-1-5p				-0.25	-0.27	< 0.1
Svil	ENSMUST00000143254.2	supervillin 	1016	1	0	1	0	0	mmu-miR-1a-1-5p				-0.25	-0.25	< 0.1
Slx4ip	ENSMUST00000099311.3	SLX4 interacting protein 	569	2	0	2	0	2	mmu-miR-1a-2-5p				-0.25	-0.26	< 0.1
Purg	ENSMUST00000070340.4	purine-rich element binding protein G 	165	3	0	2	1	0	mmu-miR-1a-1-5p				-0.25	-0.32	< 0.1
Ddx3y	ENSMUST00000091190.6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked 	375	2	1	0	1	0	mmu-miR-1a-2-5p				-0.25	-0.26	< 0.1
Plk5	ENSMUST00000039836.9	polo-like kinase 5 	44	1	0	0	1	0	mmu-miR-1a-1-5p				-0.25	-0.25	< 0.1
Pid1	ENSMUST00000168574.3	phosphotyrosine interaction domain containing 1 	1213	1	0	1	0	0	mmu-miR-1a-1-5p				-0.25	-0.26	< 0.1
Ccdc47	ENSMUST00000002043.4	coiled-coil domain containing 47 	1550	2	0	2	0	0	mmu-miR-1a-1-5p				-0.25	-0.27	< 0.1
Fam126b	ENSMUST00000161600.2	family with sequence similarity 126, member B 	493	2	1	0	1	0	mmu-miR-1a-1-5p				-0.25	-0.31	< 0.1
Rp2h	ENSMUST00000033372.7	retinitis pigmentosa 2 homolog (human) 	416	1	1	0	0	1	mmu-miR-1a-2-5p				-0.25	-0.27	< 0.1
Pacs2	ENSMUST00000084891.4	phosphofurin acidic cluster sorting protein 2 	1957	0	0	0	0	1	mmu-miR-1a-2-5p				-0.25	-0.26	< 0.1
B3galt6	ENSMUST00000052185.4	UDP-Gal:betaGal beta 1,3-galactosyltransferase, polypeptide 6 	236	2	1	0	1	0	mmu-miR-1a-2-5p				-0.25	-0.35	< 0.1
Tax1bp3	ENSMUST00000040687.6	Tax1 (human T cell leukemia virus type I) binding protein 3 	45	2	0	0	2	0	mmu-miR-1a-1-5p				-0.24	-0.24	< 0.1
Napg	ENSMUST00000025474.7	N-ethylmaleimide sensitive fusion protein attachment protein gamma 	1511	1	1	0	0	0	mmu-miR-1a-2-5p				-0.24	-0.26	< 0.1
Zfp810	ENSMUST00000086278.6	zinc finger protein 810 	120	2	1	0	1	3	mmu-miR-1a-2-5p				-0.24	-0.41	< 0.1
Arg1	ENSMUST00000020161.8	arginase, liver 	11649	1	0	1	0	0	mmu-miR-1a-2-5p				-0.24	-0.24	< 0.1
Gm17567	ENSMUST00000164429.1	predicted gene, 17567 	42	2	0	0	2	3	mmu-miR-1a-1-5p				-0.24	-0.29	< 0.1
Cnn3	ENSMUST00000029773.8	calponin 3, acidic 	2114	1	0	1	0	0	mmu-miR-1a-2-5p				-0.24	-0.24	< 0.1
Bin2	ENSMUST00000183211.2	bridging integrator 2 	129	1	0	1	0	0	mmu-miR-1a-1-5p				-0.24	-0.25	< 0.1
Lox	ENSMUST00000171470.2	lysyl oxidase 	6524	2	1	0	1	0	mmu-miR-1a-1-5p				-0.24	-0.25	< 0.1
Tmem9	ENSMUST00000165125.2	transmembrane protein 9 	1418	1	1	0	0	0	mmu-miR-1a-2-5p				-0.24	-0.27	< 0.1
Zfp804a	ENSMUST00000047527.7	zinc finger protein 804A 	5	2	0	1	1	1	mmu-miR-1a-1-5p				-0.24	-0.25	< 0.1
Tmem243	ENSMUST00000115365.1	transmembrane protein 243, mitochondrial 	1050	1	0	1	0	0	mmu-miR-1a-2-5p				-0.24	-0.24	< 0.1
Nudt2	ENSMUST00000030154.6	nudix (nucleoside diphosphate linked moiety X)-type motif 2 	1346	1	0	1	0	0	mmu-miR-1a-2-5p				-0.24	-0.24	< 0.1
Trim34a	ENSMUST00000143414.1	tripartite motif-containing 34A 	34	1	1	0	0	0	mmu-miR-1a-1-5p				-0.24	-0.29	< 0.1
Rab12	ENSMUST00000070538.5	RAB12, member RAS oncogene family 	3783	1	0	1	0	0	mmu-miR-1a-1-5p				-0.24	-0.24	< 0.1
Ctsb	ENSMUST00000006235.7	cathepsin B 	26688	2	1	0	1	1	mmu-miR-1a-2-5p				-0.24	-0.27	< 0.1
St13	ENSMUST00000172107.2	suppression of tumorigenicity 13 	9715	1	0	1	0	1	mmu-miR-1a-1-5p				-0.24	-0.38	< 0.1
Slfn14	ENSMUST00000163961.2	schlafen 14 	6	1	1	0	0	0	mmu-miR-1a-2-5p				-0.24	-0.24	< 0.1
AA987161	ENSMUST00000012873.9	expressed sequence AA987161 	572	2	0	2	0	0	mmu-miR-1a-2-5p				-0.24	-0.24	< 0.1
Fmo6	ENSMUST00000178465.1	flavin containing monooxygenase 6 	5	1	0	1	0	0	mmu-miR-1a-2-5p				-0.24	-0.24	< 0.1
Fam150b	ENSMUST00000067087.6	family with sequence similarity 150, member B 	43	1	0	0	1	0	mmu-miR-1a-1-5p				-0.24	-0.24	< 0.1
Rnf6	ENSMUST00000161859.2	ring finger protein (C3H2C3 type) 6 	286	1	0	1	0	0	mmu-miR-1a-1-5p				-0.24	-0.26	< 0.1
Olfr16	ENSMUST00000038432.4	olfactory receptor 16 	5	1	0	1	0	0	mmu-miR-1a-1-5p				-0.24	-0.24	< 0.1
Toporsl	ENSMUST00000029995.5	topoisomerase I binding, arginine/serine-rich like 	5	1	0	1	0	0	mmu-miR-1a-2-5p				-0.24	-0.24	< 0.1
Efcab3	ENSMUST00000021029.5	EF-hand calcium binding domain 3 	5	1	0	1	0	0	mmu-miR-1a-1-5p				-0.24	-0.24	< 0.1
Pes1	ENSMUST00000109985.2	pescadillo homolog 1, containing BRCT domain (zebrafish) 	276	3	0	3	0	1	mmu-miR-1a-1-5p				-0.24	-0.53	< 0.1
Prpf39	ENSMUST00000120580.2	PRP39 pre-mRNA processing factor 39 homolog (yeast) 	3161	1	0	1	0	0	mmu-miR-1a-1-5p				-0.23	-0.23	< 0.1
Ehf	ENSMUST00000090475.4	ets homologous factor 	151	3	0	2	1	0	mmu-miR-1a-2-5p				-0.23	-0.25	< 0.1
Brca1	ENSMUST00000017290.5	breast cancer 1 	163	1	0	1	0	1	mmu-miR-1a-1-5p				-0.23	-0.23	< 0.1
Gm21976	ENSMUST00000186911.1	predicted gene 21976 	5	1	0	1	0	0	mmu-miR-1a-1-5p				-0.23	-0.23	< 0.1
Vps26a	ENSMUST00000105447.4	vacuolar protein sorting 26 homolog A (yeast) 	842	2	0	1	1	0	mmu-miR-1a-1-5p				-0.23	-0.25	< 0.1
Fam174a	ENSMUST00000059975.7	family with sequence similarity 174, member A 	1217	1	1	0	0	0	mmu-miR-1a-1-5p				-0.23	-0.50	< 0.1
Gpcpd1	ENSMUST00000110136.2	glycerophosphocholine phosphodiesterase GDE1 homolog (S. cerevisiae) 	908	1	0	1	0	1	mmu-miR-1a-1-5p				-0.23	-0.23	< 0.1
Car3	ENSMUST00000029076.4	carbonic anhydrase 3 	62728	1	0	0	1	1	mmu-miR-1a-1-5p				-0.23	-0.23	< 0.1
Gm14440	ENSMUST00000109051.2	predicted gene 14440 	5	3	0	2	1	0	mmu-miR-1a-1-5p				-0.23	-0.42	< 0.1
Lum	ENSMUST00000038160.4	lumican 	700	1	0	1	0	0	mmu-miR-1a-2-5p				-0.23	-0.23	< 0.1
Prpf40a	ENSMUST00000076313.7	PRP40 pre-mRNA processing factor 40 homolog A (yeast) 	3927	3	0	1	2	1	mmu-miR-1a-1-5p				-0.23	-0.33	< 0.1
Cyp26a1	ENSMUST00000025946.5	cytochrome P450, family 26, subfamily a, polypeptide 1 	16	1	0	0	1	0	mmu-miR-1a-1-5p				-0.23	-0.23	< 0.1
Rbm28	ENSMUST00000007993.10	RNA binding motif protein 28 	1986	2	0	1	1	0	mmu-miR-1a-2-5p				-0.23	-0.32	< 0.1
Scara5	ENSMUST00000022610.9	scavenger receptor class A, member 5 (putative) 	393	1	1	0	0	0	mmu-miR-1a-2-5p				-0.23	-0.23	< 0.1
Vti1b	ENSMUST00000055262.7	vesicle transport through interaction with t-SNAREs 1B 	1082	1	0	0	1	0	mmu-miR-1a-2-5p				-0.23	-0.23	< 0.1
Zfpm2	ENSMUST00000053467.4	zinc finger protein, multitype 2 	221	1	1	0	0	1	mmu-miR-1a-2-5p				-0.23	-0.23	< 0.1
Emp1	ENSMUST00000032330.10	epithelial membrane protein 1 	9288	2	0	0	2	0	mmu-miR-1a-2-5p				-0.23	-0.23	< 0.1
3110001I22Rik	ENSMUST00000035426.5	RIKEN cDNA 3110001I22 gene 	118	2	0	1	1	0	mmu-miR-1a-2-5p				-0.23	-0.36	< 0.1
Zbtb8b	ENSMUST00000106046.2	zinc finger and BTB domain containing 8b 	17	1	1	0	0	1	mmu-miR-1a-1-5p				-0.23	-0.23	< 0.1
Hsf2	ENSMUST00000079833.4	heat shock factor 2 	285	1	0	1	0	1	mmu-miR-1a-1-5p				-0.22	-0.26	< 0.1
Ifna12	ENSMUST00000102806.1	interferon alpha 12 	101	1	1	0	0	1	mmu-miR-1a-1-5p				-0.22	-0.24	< 0.1
Vps11	ENSMUST00000034644.8	vacuolar protein sorting 11 (yeast) 	325	1	0	0	1	0	mmu-miR-1a-1-5p				-0.22	-0.25	< 0.1
BC052040	ENSMUST00000166472.2	cDNA sequence BC052040 	876	2	1	1	0	0	mmu-miR-1a-2-5p				-0.22	-0.22	< 0.1
Ybey	ENSMUST00000049185.4	ybeY metallopeptidase 	64	1	1	0	0	0	mmu-miR-1a-1-5p				-0.22	-0.32	< 0.1
Esp1	ENSMUST00000161110.1	exocrine gland secreted peptide 1 	5	1	0	1	0	0	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Mtm1	ENSMUST00000171933.2	X-linked myotubular myopathy gene 1 	394	1	0	0	1	2	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Zbtb41	ENSMUST00000039867.7	zinc finger and BTB domain containing 41 homolog 	806	1	1	0	0	1	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Car12	ENSMUST00000071889.7	carbonic anyhydrase 12 	328	1	1	0	0	0	mmu-miR-1a-2-5p				-0.22	-0.22	< 0.1
Lin9	ENSMUST00000085803.7	lin-9 homolog (C. elegans) 	312	1	0	1	0	0	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Qrfpr	ENSMUST00000122174.1	pyroglutamylated RFamide peptide receptor 	5	1	0	0	1	0	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Wdr78	ENSMUST00000036451.9	WD repeat domain 78 	30	1	0	1	0	2	mmu-miR-1a-1-5p				-0.22	-0.28	< 0.1
Zfp184	ENSMUST00000102978.2	zinc finger protein 184 (Kruppel-like) 	304	1	0	1	0	0	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Tram1l1	ENSMUST00000058994.4	translocation associated membrane protein 1-like 1 	27	1	0	1	0	0	mmu-miR-1a-2-5p				-0.22	-0.22	< 0.1
Ugt1a8	ENSMUST00000113139.1	UDP glucuronosyltransferase 1 family, polypeptide A8 	13849	1	0	1	0	0	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Tmc8	ENSMUST00000106334.3	transmembrane channel-like gene family 8 	48	1	0	0	1	0	mmu-miR-1a-2-5p				-0.22	-0.24	< 0.1
Ugt1a9	ENSMUST00000073772.4	UDP glucuronosyltransferase 1 family, polypeptide A9 	13849	1	0	1	0	0	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Ugt1a7c	ENSMUST00000058237.8	UDP glucuronosyltransferase 1 family, polypeptide A7C 	13849	1	0	1	0	0	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Ugt1a5	ENSMUST00000097659.4	UDP glucuronosyltransferase 1 family, polypeptide A5 	13849	1	0	1	0	0	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Ugt1a10	ENSMUST00000113142.4	UDP glycosyltransferase 1 family, polypeptide A10 	13849	1	0	1	0	0	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Pnrc1	ENSMUST00000049357.9	proline-rich nuclear receptor coactivator 1 	1428	1	0	1	0	0	mmu-miR-1a-1-5p				-0.22	-0.24	< 0.1
Dnajc27	ENSMUST00000020986.8	DnaJ (Hsp40) homolog, subfamily C, member 27 	144	1	1	0	0	1	mmu-miR-1a-1-5p				-0.22	-0.25	< 0.1
Atf1	ENSMUST00000023769.5	activating transcription factor 1 	446	1	0	1	0	1	mmu-miR-1a-2-5p				-0.22	-0.27	< 0.1
Slc39a9	ENSMUST00000085245.5	solute carrier family 39 (zinc transporter), member 9 	1215	1	0	1	0	1	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Slc17a8	ENSMUST00000020102.8	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 8 	21	2	1	1	0	0	mmu-miR-1a-2-5p				-0.22	-0.40	< 0.1
Ugt1a2	ENSMUST00000049289.8	UDP glucuronosyltransferase 1 family, polypeptide A2 	13849	1	0	1	0	0	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Ugt1a1	ENSMUST00000073049.6	UDP glucuronosyltransferase 1 family, polypeptide A1 	13849	1	0	1	0	0	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Cerkl	ENSMUST00000143974.1	ceramide kinase-like 	12	2	1	0	1	0	mmu-miR-1a-1-5p				-0.22	-0.40	< 0.1
Gm13139	ENSMUST00000084149.4	predicted gene 13139 	9	1	0	0	1	0	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Klrb1b	ENSMUST00000172887.2	killer cell lectin-like receptor subfamily B member 1B 	16	1	0	0	1	0	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Sdr16c5	ENSMUST00000040925.3	short chain dehydrogenase/reductase family 16C, member 5 	5	1	0	1	0	0	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Phip	ENSMUST00000034787.6	pleckstrin homology domain interacting protein 	1734	2	0	2	0	0	mmu-miR-1a-1-5p				-0.22	-0.22	< 0.1
Cep76	ENSMUST00000097542.2	centrosomal protein 76 	869	1	0	0	1	1	mmu-miR-1a-1-5p				-0.22	-0.26	< 0.1
Yes1	ENSMUST00000072311.7	Yamaguchi sarcoma viral (v-yes) oncogene homolog 1 	1118	1	1	0	0	3	mmu-miR-1a-2-5p				-0.22	-0.23	< 0.1
Gm2381	ENSMUST00000174558.1	predicted gene 2381 	14	1	1	0	0	1	mmu-miR-1a-2-5p				-0.22	-0.22	< 0.1
Mto1	ENSMUST00000034896.7	mitochondrial translation optimization 1 homolog (S. cerevisiae) 	376	1	0	0	1	0	mmu-miR-1a-1-5p				-0.21	-0.21	< 0.1
Ccnb3	ENSMUST00000115752.2	cyclin B3 	5	1	0	0	1	0	mmu-miR-1a-1-5p				-0.21	-0.21	< 0.1
Myh15	ENSMUST00000168680.1	myosin, heavy chain 15 	5	1	0	1	0	0	mmu-miR-1a-1-5p				-0.21	-0.21	< 0.1
Gcg	ENSMUST00000102733.4	glucagon 	5	1	0	0	1	0	mmu-miR-1a-2-5p				-0.21	-0.21	< 0.1
Ric8	ENSMUST00000026558.6	resistance to inhibitors of cholinesterase 8 homolog (C. elegans) 	3466	1	0	1	0	0	mmu-miR-1a-1-5p				-0.21	-0.21	< 0.1
Mff	ENSMUST00000162003.2	mitochondrial fission factor 	5485	1	0	1	0	1	mmu-miR-1a-1-5p				-0.21	-0.31	< 0.1
Vmn1r195	ENSMUST00000091736.3	vomeronasal 1 receptor 195 	0	1	0	0	1	0	mmu-miR-1a-1-5p				-0.21	-0.21	< 0.1
Clk4	ENSMUST00000109113.2	CDC like kinase 4 	2329	1	0	1	0	0	mmu-miR-1a-2-5p				-0.21	-0.21	< 0.1
Metap1	ENSMUST00000029804.8	methionyl aminopeptidase 1 	4374	1	0	1	0	1	mmu-miR-1a-1-5p				-0.21	-0.21	< 0.1
Cenpf	ENSMUST00000171929.2	centromere protein F 	412	1	0	1	0	1	mmu-miR-1a-1-5p				-0.21	-0.28	< 0.1
Gm13151	ENSMUST00000148762.3	predicted gene 13151 	25	3	2	0	1	0	mmu-miR-1a-2-5p				-0.21	-0.25	< 0.1
Fgfbp3	ENSMUST00000057337.7	fibroblast growth factor binding protein 3 	47	1	0	1	0	0	mmu-miR-1a-1-5p				-0.21	-0.21	< 0.1
Cpxcr1	ENSMUST00000101269.1	CPX chromosome region, candidate 1 	5	1	0	0	1	0	mmu-miR-1a-1-5p				-0.21	-0.21	< 0.1
Gm7221	ENSMUST00000173283.1	predicted gene 7221 	13	2	1	0	1	0	mmu-miR-1a-2-5p				-0.21	-0.44	< 0.1
Prox2	ENSMUST00000177289.3	prospero homeobox 2 	33	2	1	0	1	1	mmu-miR-1a-1-5p				-0.21	-0.35	< 0.1
AI593442	ENSMUST00000098768.2	expressed sequence AI593442 	6	1	1	0	0	1	mmu-miR-1a-2-5p				-0.21	-0.25	< 0.1
Frmd6	ENSMUST00000057859.7	FERM domain containing 6 	8	1	0	1	0	0	mmu-miR-1a-1-5p				-0.21	-0.21	< 0.1
Cyld	ENSMUST00000043526.9	cylindromatosis (turban tumor syndrome) 	788	3	1	2	0	1	mmu-miR-1a-2-5p				-0.21	-0.34	< 0.1
Fnd3c2	ENSMUST00000091282.4	fibronectin type III domain containing 3C2 	5	1	0	1	0	0	mmu-miR-1a-1-5p				-0.21	-0.21	< 0.1
Syt4	ENSMUST00000025110.3	synaptotagmin IV 	20	2	0	1	1	0	mmu-miR-1a-1-5p				-0.21	-0.21	< 0.1
BC003331	ENSMUST00000111913.3	cDNA sequence BC003331 	252	1	1	0	0	0	mmu-miR-1a-2-5p				-0.21	-0.24	< 0.1
Fam175b	ENSMUST00000084497.6	family with sequence similarity 175, member B 	1652	1	1	0	0	1	mmu-miR-1a-2-5p				-0.21	-0.21	< 0.1
Tmigd1	ENSMUST00000102495.2	transmembrane and immunoglobulin domain containing 1 	1150	1	0	1	0	0	mmu-miR-1a-2-5p				-0.21	-0.21	< 0.1
Ocln	ENSMUST00000069756.5	occludin 	847	1	0	1	0	1	mmu-miR-1a-1-5p				-0.21	-0.24	< 0.1
Arid1a	ENSMUST00000145664.3	AT rich interactive domain 1A (SWI-like) 	73	1	0	0	1	1	mmu-miR-1a-2-5p				-0.21	-0.21	< 0.1
Heca	ENSMUST00000037879.6	headcase homolog (Drosophila) 	240	1	1	0	0	0	mmu-miR-1a-1-5p				-0.21	-0.21	< 0.1
Ifi44	ENSMUST00000029671.7	interferon-induced protein 44 	9	1	0	1	0	0	mmu-miR-1a-1-5p				-0.21	-0.21	< 0.1
Zfand5	ENSMUST00000025659.5	zinc finger, AN1-type domain 5 	4149	6	0	4	2	3	mmu-miR-1a-1-5p				-0.21	-0.66	< 0.1
Olfr1029	ENSMUST00000082191.3	olfactory receptor 1029 	11	2	1	0	1	2	mmu-miR-1a-1-5p				-0.21	-0.30	< 0.1
Sowaha	ENSMUST00000104955.3	sosondowah ankyrin repeat domain family member A 	8	1	0	1	0	1	mmu-miR-1a-2-5p				-0.20	-0.20	< 0.1
Pln	ENSMUST00000163319.2	phospholamban 	65608	1	1	0	0	0	mmu-miR-1a-2-5p				-0.20	-0.48	< 0.1
Ndufb6	ENSMUST00000095128.4	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 6 	1234	1	0	1	0	0	mmu-miR-1a-2-5p				-0.20	-0.20	< 0.1
Atl3	ENSMUST00000170373.2	atlastin GTPase 3 	6920	2	0	0	2	2	mmu-miR-1a-1-5p				-0.20	-0.25	< 0.1
Sprr2f	ENSMUST00000050397.1	small proline-rich protein 2F 	5	1	0	0	1	0	mmu-miR-1a-2-5p				-0.20	-0.20	< 0.1
