GeneSymbol_Plus	GENEID_Plus	Biotype_Plus	Location_Plus	Strand_Plus	GeneSymbol_Minus	GENEID_Minus	Biotype_Minus	Location_Minus	Strand_Minus
Dnajc14	ENSMUSG00000025354.6	protein_coding	chr10:128641423-128655128	+	Ormdl2	ENSMUSG00000025353.6	protein_coding	chr10:128653771-128657463	-
Dnajc14	ENSMUSG00000025354.6	protein_coding	chr10:128641545-128655315	+	Ormdl2	ENSMUSG00000025353.6	protein_coding	chr10:128653771-128657463	-
Sarnp	ENSMUSG00000078427.4	protein_coding	chr10:128653202-128684660	+	Ormdl2	ENSMUSG00000025353.6	protein_coding	chr10:128653771-128657463	-
Itga7	ENSMUSG00000025348.10	protein_coding	chr10:128769687-128794151	+	Mettl7b	ENSMUSG00000025347.5	protein_coding	chr10:128794143-128796857	-
Itga7	ENSMUSG00000025348.10	protein_coding	chr10:128769689-128794148	+	Mettl7b	ENSMUSG00000025347.5	protein_coding	chr10:128794143-128796857	-
Itga7	ENSMUSG00000025348.10	protein_coding	chr10:128789642-128794148	+	Mettl7b	ENSMUSG00000025347.5	protein_coding	chr10:128794143-128796857	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12936248-13003098	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966435-13000604	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966456-13000759	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966532-13000643	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966532-13007438	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966576-12982117	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966576-12984645	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966576-12988292	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966576-12989951	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966576-12992448	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966576-12992464	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966576-12992466	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966576-12992508	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966576-12992525	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966576-13000643	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966576-13000661	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966576-13000724	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966576-13006726	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966579-13006713	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966585-12989188	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966618-12988528	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966618-12988628	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Plagl1	ENSMUSG00000019817.19	protein_coding	chr10:12966757-13000774	+	ENSMUSG00002076823	ENSMUSG00002076823.1	misc_RNA	chr10:12967325-12967561	-
Gm48514	ENSMUSG00000112688.2	processed_pseudogene	chr10:129999548-129999830	+	Olfr825	ENSMUSG00000058084.6	protein_coding	chr10:129995601-130002604	-
Gm31793	ENSMUSG00000112742.2	lncRNA	chr10:130378216-130407662	+	Gm23793	ENSMUSG00000096766.3	snRNA	chr10:130393217-130393333	-
Adat2	ENSMUSG00000019808.9	protein_coding	chr10:13428638-13439120	+	Pex3	ENSMUSG00000019809.17	protein_coding	chr10:13399586-13428886	-
Gm32172	ENSMUSG00000112172.2	lncRNA	chr10:13747024-13754952	+	Gm32105	ENSMUSG00000112102.2	lncRNA	chr10:13753637-13759037	-
Hivep2	ENSMUSG00000015501.11	protein_coding	chr10:13841819-14026333	+	Gm28289	ENSMUSG00000101014.2	lncRNA	chr10:14024828-14030190	-
Hivep2	ENSMUSG00000015501.11	protein_coding	chr10:13842123-14027117	+	Gm28289	ENSMUSG00000101014.2	lncRNA	chr10:14024828-14030190	-
Hivep2	ENSMUSG00000015501.11	protein_coding	chr10:13842123-14027118	+	Gm28289	ENSMUSG00000101014.2	lncRNA	chr10:14024828-14030190	-
Gm48845	ENSMUSG00000112284.2	lncRNA	chr10:14102233-14142534	+	Gm48844	ENSMUSG00000112238.2	lncRNA	chr10:14102411-14109702	-
Gm24343	ENSMUSG00000089333.3	snoRNA	chr10:14109257-14109367	+	Gm48844	ENSMUSG00000112238.2	lncRNA	chr10:14102411-14109702	-
Gm10335	ENSMUSG00000071532.7	processed_pseudogene	chr10:14398822-14399289	+	Adgrg6	ENSMUSG00000039116.8	protein_coding	chr10:14278327-14420780	-
Gm46212	ENSMUSG00000111888.2	lncRNA	chr10:14420234-14426775	+	Adgrg6	ENSMUSG00000039116.8	protein_coding	chr10:14278327-14420780	-
Gm16234	ENSMUSG00000085572.2	lncRNA	chr10:14539964-14544062	+	Vta1	ENSMUSG00000019868.17	protein_coding	chr10:14531407-14544005	-
Nmbr	ENSMUSG00000019865.10	protein_coding	chr10:14581335-14642515	+	Gje1	ENSMUSG00000019867.5	protein_coding	chr10:14591367-14593958	-
Nmbr	ENSMUSG00000019865.10	protein_coding	chr10:14581341-14629068	+	Gje1	ENSMUSG00000019867.5	protein_coding	chr10:14591367-14593958	-
Nmbr	ENSMUSG00000019865.10	protein_coding	chr10:14581353-14634763	+	Gje1	ENSMUSG00000019867.5	protein_coding	chr10:14591367-14593958	-
Nmbr	ENSMUSG00000019865.10	protein_coding	chr10:14581365-14643040	+	Gje1	ENSMUSG00000019867.5	protein_coding	chr10:14591367-14593958	-
Nmbr	ENSMUSG00000019865.10	protein_coding	chr10:14581371-14596195	+	Gje1	ENSMUSG00000019867.5	protein_coding	chr10:14591367-14593958	-
Nmbr	ENSMUSG00000019865.10	protein_coding	chr10:14635901-14646594	+	B230364G03Rik	ENSMUSG00000096963.2	lncRNA	chr10:14634379-14636464	-
Nmbr	ENSMUSG00000019865.10	protein_coding	chr10:14635963-14646327	+	B230364G03Rik	ENSMUSG00000096963.2	lncRNA	chr10:14634379-14636464	-
Gm47712	ENSMUSG00000112089.2	lncRNA	chr10:15475975-15655758	+	Gm32283	ENSMUSG00000111963.2	lncRNA	chr10:15610660-15614570	-
Gm47768	ENSMUSG00000112296.2	processed_pseudogene	chr10:17390478-17390692	+	Gm47769	ENSMUSG00000112587.2	lncRNA	chr10:17387862-17396356	-
Txlnb	ENSMUSG00000039891.7	protein_coding	chr10:17671974-17683656	+	Gm20655	ENSMUSG00000093672.3	lncRNA	chr10:17668854-17675669	-
Txlnb	ENSMUSG00000039891.7	protein_coding	chr10:17672004-17721413	+	Gm20655	ENSMUSG00000093672.3	lncRNA	chr10:17668854-17675669	-
Gm17711	ENSMUSG00000091367.2	pseudogene	chr10:17887016-17887253	+	Abracl	ENSMUSG00000078453.4	protein_coding	chr10:17887008-17899036	-
Nhsl1	ENSMUSG00000039835.17	protein_coding	chr10:18194733-18407721	+	Gm18942	ENSMUSG00000111313.2	processed_pseudogene	chr10:18211869-18212989	-
Gm32926	ENSMUSG00000111474.2	lncRNA	chr10:18619217-18713727	+	Gm4922	ENSMUSG00000044624.8	protein_coding	chr10:18655561-18660759	-
Gm32926	ENSMUSG00000111474.2	lncRNA	chr10:18619525-18622541	+	Arfgef3	ENSMUSG00000019852.8	protein_coding	chr10:18457587-18619697	-
Tpi-rs5	ENSMUSG00000110770.2	processed_pseudogene	chr10:18977293-18978066	+	Gm48545	ENSMUSG00000111821.2	lncRNA	chr10:18969798-18977343	-
Il20ra	ENSMUSG00000020007.5	protein_coding	chr10:19588318-19635801	+	Gm33332	ENSMUSG00000110958.2	lncRNA	chr10:19591900-19594452	-
Il20ra	ENSMUSG00000020007.5	protein_coding	chr10:19588382-19631572	+	Gm33332	ENSMUSG00000110958.2	lncRNA	chr10:19591900-19594452	-
Map7	ENSMUSG00000019996.18	protein_coding	chr10:20024217-20157268	+	4930405J17Rik	ENSMUSG00000110754.2	lncRNA	chr10:20074986-20077584	-
Map7	ENSMUSG00000019996.18	protein_coding	chr10:20024730-20157336	+	4930405J17Rik	ENSMUSG00000110754.2	lncRNA	chr10:20074986-20077584	-
Map7	ENSMUSG00000019996.18	protein_coding	chr10:20024741-20109604	+	4930405J17Rik	ENSMUSG00000110754.2	lncRNA	chr10:20074986-20077584	-
Map7	ENSMUSG00000019996.18	protein_coding	chr10:20024744-20133284	+	4930405J17Rik	ENSMUSG00000110754.2	lncRNA	chr10:20074986-20077584	-
Map7	ENSMUSG00000019996.18	protein_coding	chr10:20046734-20109237	+	4930405J17Rik	ENSMUSG00000110754.2	lncRNA	chr10:20074986-20077584	-
Map7	ENSMUSG00000019996.18	protein_coding	chr10:20046768-20121148	+	4930405J17Rik	ENSMUSG00000110754.2	lncRNA	chr10:20074986-20077584	-
Map7	ENSMUSG00000019996.18	protein_coding	chr10:20047452-20121135	+	4930405J17Rik	ENSMUSG00000110754.2	lncRNA	chr10:20074986-20077584	-
Map7	ENSMUSG00000019996.18	protein_coding	chr10:20047753-20126227	+	4930405J17Rik	ENSMUSG00000110754.2	lncRNA	chr10:20074986-20077584	-
Map7	ENSMUSG00000019996.18	protein_coding	chr10:20137511-20145144	+	Gm48249	ENSMUSG00000111447.2	lncRNA	chr10:20142795-20162377	-
Map7	ENSMUSG00000019996.18	protein_coding	chr10:20142373-20143431	+	Gm48249	ENSMUSG00000111447.2	lncRNA	chr10:20142795-20162377	-
Map7	ENSMUSG00000019996.18	protein_coding	chr10:20145247-20150383	+	Gm48249	ENSMUSG00000111447.2	lncRNA	chr10:20142795-20162377	-
Gm17230	ENSMUSG00000091730.2	processed_pseudogene	chr10:20501381-20505322	+	Pde7b	ENSMUSG00000019990.16	protein_coding	chr10:20273750-20600824	-
Ahi1	ENSMUSG00000019986.18	protein_coding	chr10:20828446-20956328	+	Gm10826	ENSMUSG00000111006.2	TEC	chr10:20906389-20909692	-
Ahi1	ENSMUSG00000019986.18	protein_coding	chr10:20835583-20956328	+	Gm10826	ENSMUSG00000111006.2	TEC	chr10:20906389-20909692	-
Ahi1	ENSMUSG00000019986.18	protein_coding	chr10:20876436-20946367	+	Gm10826	ENSMUSG00000111006.2	TEC	chr10:20906389-20909692	-
Ahi1	ENSMUSG00000019986.18	protein_coding	chr10:20916719-20955298	+	Gm20149	ENSMUSG00000111227.2	lncRNA	chr10:20910203-20924798	-
Ahi1	ENSMUSG00000019986.18	protein_coding	chr10:20916719-20956327	+	Gm20149	ENSMUSG00000111227.2	lncRNA	chr10:20910203-20924798	-
Gm26577	ENSMUSG00000097923.2	lncRNA	chr10:21020993-21030273	+	Myb	ENSMUSG00000019982.16	protein_coding	chr10:21022793-21025046	-
Gm33619	ENSMUSG00000111005.2	lncRNA	chr10:21058594-21064519	+	Gm40608	ENSMUSG00000110967.2	lncRNA	chr10:21053526-21065081	-
Gm33619	ENSMUSG00000111005.2	lncRNA	chr10:21062846-21064517	+	Gm40608	ENSMUSG00000110967.2	lncRNA	chr10:21053526-21065081	-
Hbs1l	ENSMUSG00000019977.17	protein_coding	chr10:21171878-21244797	+	4930455C13Rik	ENSMUSG00000112654.2	lncRNA	chr10:21194987-21217956	-
Hbs1l	ENSMUSG00000019977.17	protein_coding	chr10:21171908-21212873	+	4930455C13Rik	ENSMUSG00000112654.2	lncRNA	chr10:21194987-21217956	-
Hbs1l	ENSMUSG00000019977.17	protein_coding	chr10:21171929-21213075	+	4930455C13Rik	ENSMUSG00000112654.2	lncRNA	chr10:21194987-21217956	-
Hbs1l	ENSMUSG00000019977.17	protein_coding	chr10:21171932-21244782	+	4930455C13Rik	ENSMUSG00000112654.2	lncRNA	chr10:21194987-21217956	-
Hbs1l	ENSMUSG00000019977.17	protein_coding	chr10:21171957-21228452	+	4930455C13Rik	ENSMUSG00000112654.2	lncRNA	chr10:21194987-21217956	-
Gm19791	ENSMUSG00000097214.2	unprocessed_pseudogene	chr10:21986520-21989244	+	E030030I06Rik	ENSMUSG00000097327.8	protein_coding	chr10:21988949-22024718	-
Gm7678	ENSMUSG00000097795.2	processed_pseudogene	chr10:22000395-22001337	+	E030030I06Rik	ENSMUSG00000097327.8	protein_coding	chr10:21988949-22024718	-
H60b	ENSMUSG00000075297.11	protein_coding	chr10:22034485-22164748	+	Hmgb1-ps8	ENSMUSG00000097295.2	processed_pseudogene	chr10:22138641-22139266	-
Raet1e	ENSMUSG00000053219.16	protein_coding	chr10:22049818-22250038	+	Hmgb1-ps8	ENSMUSG00000097295.2	processed_pseudogene	chr10:22138641-22139266	-
Gm26581	ENSMUSG00000097108.2	lncRNA	chr10:22088552-22093140	+	Gm26740	ENSMUSG00000097705.2	lncRNA	chr10:22062912-22178411	-
Gm1972	ENSMUSG00000097053.2	unprocessed_pseudogene	chr10:22100179-22129718	+	Gm26740	ENSMUSG00000097705.2	lncRNA	chr10:22062912-22178411	-
H60b	ENSMUSG00000075297.11	protein_coding	chr10:22149245-22164748	+	Gm26528	ENSMUSG00000097586.2	processed_pseudogene	chr10:22157353-22157635	-
Slc2a12	ENSMUSG00000037490.6	protein_coding	chr10:22520910-22580184	+	Tbpl1	ENSMUSG00000071359.14	protein_coding	chr10:22579778-22607346	-
Gm10824	ENSMUSG00000112397.2	lncRNA	chr10:22691648-22699229	+	Tcf21	ENSMUSG00000045680.9	protein_coding	chr10:22693180-22696073	-
Ccn2	ENSMUSG00000019997.12	protein_coding	chr10:24471340-24474576	+	Gm15270	ENSMUSG00000087400.9	lncRNA	chr10:24471147-24473006	-
Ccn2	ENSMUSG00000019997.12	protein_coding	chr10:24471624-24474581	+	Gm15270	ENSMUSG00000087400.9	lncRNA	chr10:24471147-24473006	-
Ccn2	ENSMUSG00000019997.12	protein_coding	chr10:24471678-24472268	+	Gm15270	ENSMUSG00000087400.9	lncRNA	chr10:24471147-24473006	-
Gm7791	ENSMUSG00000112371.2	processed_pseudogene	chr10:25127398-25127936	+	Akap7	ENSMUSG00000039166.17	protein_coding	chr10:25046020-25175062	-
Gm40617	ENSMUSG00000112352.2	lncRNA	chr10:25174507-25182330	+	Akap7	ENSMUSG00000039166.17	protein_coding	chr10:25046020-25175062	-
Epb41l2	ENSMUSG00000019978.17	protein_coding	chr10:25235696-25399413	+	Gm47830	ENSMUSG00000112445.2	processed_pseudogene	chr10:25291252-25292083	-
Epb41l2	ENSMUSG00000019978.17	protein_coding	chr10:25235754-25399411	+	Gm47830	ENSMUSG00000112445.2	processed_pseudogene	chr10:25291252-25292083	-
Epb41l2	ENSMUSG00000019978.17	protein_coding	chr10:25274557-25360178	+	Gm47830	ENSMUSG00000112445.2	processed_pseudogene	chr10:25291252-25292083	-
Epb41l2	ENSMUSG00000019978.17	protein_coding	chr10:25279101-25317917	+	Gm47830	ENSMUSG00000112445.2	processed_pseudogene	chr10:25291252-25292083	-
Epb41l2	ENSMUSG00000019978.17	protein_coding	chr10:25284266-25399417	+	Gm47830	ENSMUSG00000112445.2	processed_pseudogene	chr10:25291252-25292083	-
Epb41l2	ENSMUSG00000019978.17	protein_coding	chr10:25284285-25360178	+	Gm47830	ENSMUSG00000112445.2	processed_pseudogene	chr10:25291252-25292083	-
Gm29571	ENSMUSG00000101537.2	lncRNA	chr10:25412284-25549241	+	Gm47924	ENSMUSG00000112101.2	processed_pseudogene	chr10:25503471-25504772	-
Gm19801	ENSMUSG00000112491.2	processed_pseudogene	chr10:25707032-25712054	+	Gm8681	ENSMUSG00000112691.2	processed_pseudogene	chr10:25708977-25709594	-
Gm6906	ENSMUSG00000112269.2	processed_pseudogene	chr10:25712585-25713153	+	4930401C15Rik	ENSMUSG00000112444.2	lncRNA	chr10:25655212-25713335	-
Gm9767	ENSMUSG00000039098.4	lncRNA	chr10:25954153-25955345	+	Tmem200a	ENSMUSG00000049420.10	protein_coding	chr10:25788229-25954548	-
5S_rRNA	ENSMUSG00002075974.1	rRNA	chr10:26233845-26233944	+	L3mbtl3	ENSMUSG00000039089.16	protein_coding	chr10:26150366-26249952	-
Gm48893	ENSMUSG00000111950.2	lncRNA	chr10:26571570-26618856	+	Gm48891	ENSMUSG00000112389.2	processed_pseudogene	chr10:26617422-26617559	-
Gm48084	ENSMUSG00000112751.2	lncRNA	chr10:26825736-26858032	+	Lama2	ENSMUSG00000019899.18	protein_coding	chr10:26856032-26864510	-
Gm17917	ENSMUSG00000112052.2	processed_pseudogene	chr10:27156714-27157666	+	Lama2	ENSMUSG00000019899.18	protein_coding	chr10:26857281-27492839	-
Gm48083	ENSMUSG00000112472.2	processed_pseudogene	chr10:27169291-27169655	+	Lama2	ENSMUSG00000019899.18	protein_coding	chr10:26857281-27492839	-
4930579H20Rik	ENSMUSG00000101636.2	lncRNA	chr10:27265862-27273221	+	Lama2	ENSMUSG00000019899.18	protein_coding	chr10:26857281-27492839	-
ENSMUSG00002076490	ENSMUSG00002076490.1	snoRNA	chr10:27328285-27328356	+	Lama2	ENSMUSG00000019899.18	protein_coding	chr10:27298388-27495754	-
Gm18041	ENSMUSG00000112703.2	processed_pseudogene	chr10:27654270-27654887	+	Gm30228	ENSMUSG00000112206.2	lncRNA	chr10:27620880-27685620	-
Ptprk	ENSMUSG00000019889.11	protein_coding	chr10:27950816-28473393	+	ENSMUSG00002075684	ENSMUSG00002075684.1	miRNA	chr10:28090035-28090117	-
Ptprk	ENSMUSG00000019889.11	protein_coding	chr10:27950850-28471955	+	ENSMUSG00002075684	ENSMUSG00002075684.1	miRNA	chr10:28090035-28090117	-
Ptprk	ENSMUSG00000019889.11	protein_coding	chr10:27950850-28471962	+	ENSMUSG00002075684	ENSMUSG00002075684.1	miRNA	chr10:28090035-28090117	-
Ptprk	ENSMUSG00000019889.11	protein_coding	chr10:27950853-28437406	+	ENSMUSG00002075684	ENSMUSG00002075684.1	miRNA	chr10:28090035-28090117	-
Ptprk	ENSMUSG00000019889.11	protein_coding	chr10:27950863-28428194	+	ENSMUSG00002075684	ENSMUSG00002075684.1	miRNA	chr10:28090035-28090117	-
Ptprk	ENSMUSG00000019889.11	protein_coding	chr10:27950918-28374458	+	ENSMUSG00002075684	ENSMUSG00002075684.1	miRNA	chr10:28090035-28090117	-
Ptprk	ENSMUSG00000019889.11	protein_coding	chr10:27951006-28140669	+	ENSMUSG00002075684	ENSMUSG00002075684.1	miRNA	chr10:28090035-28090117	-
Themis	ENSMUSG00000049109.16	protein_coding	chr10:28544356-28759811	+	Gm47834	ENSMUSG00000112111.2	processed_pseudogene	chr10:28682290-28682752	-
Themis	ENSMUSG00000049109.16	protein_coding	chr10:28544623-28759814	+	Gm47834	ENSMUSG00000112111.2	processed_pseudogene	chr10:28682290-28682752	-
Gm47835	ENSMUSG00000111991.2	unprocessed_pseudogene	chr10:28796493-28797138	+	4930519F09Rik	ENSMUSG00000090126.2	transcribed_processed_pseudogene	chr10:28756917-28798391	-
Gm9824	ENSMUSG00000095478.3	processed_pseudogene	chr10:28906124-28906684	+	Gm30619	ENSMUSG00000111542.2	unprocessed_pseudogene	chr10:28905124-28911449	-
Soga3	ENSMUSG00000038916.8	protein_coding	chr10:29019835-29075626	+	Gm9996	ENSMUSG00000056316.3	TEC	chr10:29019278-29020190	-
Soga3	ENSMUSG00000038916.8	protein_coding	chr10:29020055-29022887	+	Gm9996	ENSMUSG00000056316.3	TEC	chr10:29019278-29020190	-
Echdc1	ENSMUSG00000019883.12	protein_coding	chr10:29189162-29221556	+	Gm46218	ENSMUSG00000110830.2	lncRNA	chr10:29187448-29189403	-
Echdc1	ENSMUSG00000019883.12	protein_coding	chr10:29189277-29220340	+	Gm46218	ENSMUSG00000110830.2	lncRNA	chr10:29187448-29189403	-
Echdc1	ENSMUSG00000019883.12	protein_coding	chr10:29189496-29223465	+	Gm46218	ENSMUSG00000110830.2	lncRNA	chr10:29173930-29189821	-
Echdc1	ENSMUSG00000019883.12	protein_coding	chr10:29189659-29210531	+	Gm46218	ENSMUSG00000110830.2	lncRNA	chr10:29173930-29189821	-
Gm25596	ENSMUSG00000119317.1	snRNA	chr10:29225581-29225687	+	Rnf146	ENSMUSG00000038876.13	protein_coding	chr10:29220172-29238438	-
Gm30698	ENSMUSG00000111090.2	TEC	chr10:29238144-29241341	+	Rnf146	ENSMUSG00000038876.13	protein_coding	chr10:29220172-29238438	-
Gm48159	ENSMUSG00000110831.2	lncRNA	chr10:29410713-29490467	+	Gm46197	ENSMUSG00000111046.2	processed_pseudogene	chr10:29490157-29490572	-
9230019H11Rik	ENSMUSG00000071434.3	lncRNA	chr10:3069841-3079546	+	B020014A21Rik	ENSMUSG00000110909.2	lncRNA	chr10:3075091-3083193	-
Hddc2	ENSMUSG00000000295.14	protein_coding	chr10:31189379-31204200	+	5S_rRNA	ENSMUSG00002075988.1	rRNA	chr10:31193165-31193277	-
Hddc2	ENSMUSG00000000295.14	protein_coding	chr10:31189403-31193839	+	5S_rRNA	ENSMUSG00002075988.1	rRNA	chr10:31193165-31193277	-
Hddc2	ENSMUSG00000000295.14	protein_coding	chr10:31189468-31204180	+	5S_rRNA	ENSMUSG00002075988.1	rRNA	chr10:31193165-31193277	-
Gm48094	ENSMUSG00000111256.2	lncRNA	chr10:31274919-31290397	+	Supt4b	ENSMUSG00000110960.2	processed_pseudogene	chr10:31289811-31290161	-
Gm48093	ENSMUSG00000110976.2	lncRNA	chr10:31305989-31309502	+	Tpd52l1	ENSMUSG00000000296.9	protein_coding	chr10:31208372-31321954	-
Gm47704	ENSMUSG00000112866.2	TEC	chr10:31743908-31747097	+	Nkain2	ENSMUSG00000069670.9	protein_coding	chr10:31565306-32766457	-
Trdn	ENSMUSG00000019787.10	protein_coding	chr10:32959479-33352705	+	Gm19073	ENSMUSG00000112692.2	processed_pseudogene	chr10:33176120-33176674	-
Trdn	ENSMUSG00000019787.10	protein_coding	chr10:32959556-33109922	+	D830005E20Rik	ENSMUSG00000112707.2	lncRNA	chr10:33098341-33132353	-
Trdn	ENSMUSG00000019787.10	protein_coding	chr10:32959557-33109988	+	D830005E20Rik	ENSMUSG00000112707.2	lncRNA	chr10:33098341-33132353	-
Trdn	ENSMUSG00000019787.10	protein_coding	chr10:33071964-33211010	+	Gm19073	ENSMUSG00000112692.2	processed_pseudogene	chr10:33176120-33176674	-
Gm15939	ENSMUSG00000090087.2	lncRNA	chr10:33500242-33538428	+	Clvs2	ENSMUSG00000019785.15	protein_coding	chr10:33465908-33500615	-
Sult3a1	ENSMUSG00000069668.5	protein_coding	chr10:33733717-33755528	+	Gm47935	ENSMUSG00000112447.2	processed_pseudogene	chr10:33748630-33749014	-
Sult3a1	ENSMUSG00000069668.5	protein_coding	chr10:33739931-33755471	+	Gm47935	ENSMUSG00000112447.2	processed_pseudogene	chr10:33748630-33749014	-
Gm48018	ENSMUSG00000111993.2	transcribed_unprocessed_pseudogene	chr10:33845979-33852254	+	Gm7940	ENSMUSG00000112782.2	processed_pseudogene	chr10:33848797-33849565	-
Gm48018	ENSMUSG00000111993.2	transcribed_unprocessed_pseudogene	chr10:33848281-33852685	+	Gm7940	ENSMUSG00000112782.2	processed_pseudogene	chr10:33848797-33849565	-
Gm48045	ENSMUSG00000111905.2	lncRNA	chr10:33894811-33896758	+	Rwdd1	ENSMUSG00000019782.11	protein_coding	chr10:33872551-33895620	-
